Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
276,Call of Duty: Infinite Warfare,call-of-duty-infinite-warfare,Shooter,M,XOne,Activision,Infinity Ward,,,,0.0,4.79,2.91,1.44,,0.44,2016.0,24th Mar 18,http://www.vgchartz.com/game/108778/call-of-duty-infinite-warfare/?region=All,1,,/games/boxart/full_8795174AmericaFrontccc.jpg,4.79
277,Crash Team Racing,crash-team-racing,Racing,E,PS,Sony Computer Entertainment,Naughty Dog,,9.2,,0.0,4.79,2.57,1.57,0.44,0.21,1999.0,,http://www.vgchartz.com/game/413/crash-team-racing/?region=All,1,,/games/boxart/full_1178878AmericaFrontccc.jpg,4.79
278,LEGO Star Wars: The Complete Saga,lego-star-wars-the-complete-saga,Action,E,DS,LucasArts,Traveller's Tales,,7.8,,0.0,4.77,2.83,1.49,,0.45,2007.0,,http://www.vgchartz.com/game/12562/lego-star-wars-the-complete-saga/?region=All,1,,/games/boxart/full_5884504AmericaFrontccc.jpg,4.77
279,The Legend of Zelda: Phantom Hourglass,the-legend-of-zelda-phantom-hourglass,Adventure,E,DS,Nintendo,Nintendo EAD,,9.1,,4.76,0.0,,,,,2007.0,,http://www.vgchartz.com/game/6790/the-legend-of-zelda-phantom-hourglass/?region=All,1,9.2,/games/boxart/full_9653536AmericaFrontccc.jpg,4.76
280,Batman: Arkham City,batman-arkham-city,Action,T,X360,Warner Bros. Interactive,Rocksteady Studios,,9.5,,0.0,4.75,2.99,1.28,0.04,0.44,2011.0,,http://www.vgchartz.com/game/41800/batman-arkham-city/?region=All,1,,/games/boxart/full_batman-arkham-city_302AmericaFront.jpg,4.75
281,Driver 2,driver-2,Action,T,PS,Atari,Reflections Interactive,,7.0,,0.0,4.73,2.36,2.1,0.02,0.25,2000.0,,http://www.vgchartz.com/game/591/driver-2/?region=All,1,,/games/boxart/full_6536899AmericaFrontccc.jpg,4.73
282,The Simpsons: Hit & Run,the-simpsons-hit-amp-run,Racing,T,PS2,VU Games,Radical Entertainment,,7.7,,0.0,4.7,1.73,2.19,,0.79,2003.0,,http://www.vgchartz.com/game/6419/the-simpsons-hit-amp-run/?region=All,1,,/games/boxart/7115362ccc.jpg,4.7
283,World of Warcraft: Cataclysm,world-of-warcraft-cataclysm,MMO,T,PC,Blizzard Entertainment,Blizzard Entertainment,,9.0,,4.7,0.0,,,,,2010.0,22nd Apr 18,http://www.vgchartz.com/game/38102/world-of-warcraft-cataclysm/?region=All,1,,/games/boxart/full_world-of-warcraft-cataclysm_20AmericaFront.jpg,4.7
284,Tony Hawk's Pro Skater 2,tony-hawks-pro-skater-2,Sports,T,PS,Activision,Neversoft Entertainment,,9.3,,0.0,4.68,3.05,1.41,0.02,0.2,2000.0,,http://www.vgchartz.com/game/5931/tony-hawks-pro-skater-2/?region=All,1,,/games/boxart/1600356ccc.jpg,4.68
285,Monster Hunter: World,monster-hunter-world,Action,T,PS4,Capcom,Capcom,,9.3,9.0,0.0,4.67,1.03,1.06,2.17,0.42,2018.0,30th Jan 18,http://www.vgchartz.com/game/182721/monster-hunter-world/?region=All,1,,/games/boxart/full_9898553AmericaFrontccc.png,4.67
286,Gran Turismo,gran-turismo,Racing,E,PSP,Sony Computer Entertainment,Polyphony Digital,,7.7,9.5,4.67,0.0,,,,,2009.0,,http://www.vgchartz.com/game/39761/gran-turismo/?region=All,1,7.5,/games/boxart/full_9538254AmericaFrontccc.jpg,4.67
287,The Lord of the Rings: The Two Towers,the-lord-of-the-rings-the-two-towers,Action,T,PS2,Electronic Arts,Stormfront Studios,,8.3,,0.0,4.67,1.94,1.95,0.08,0.7,2002.0,,http://www.vgchartz.com/game/6318/the-lord-of-the-rings-the-two-towers/?region=All,1,,/games/boxart/8307809ccc.jpg,4.67
288,Tomb Raider,tomb-raider,Action,T,PS,Eidos Interactive,Core Design Ltd.,,8.9,,0.0,4.63,2.29,1.97,0.13,0.24,1996.0,,http://www.vgchartz.com/game/2472/tomb-raider/?region=All,1,,/games/boxart/8585565ccc.jpg,4.63
289,God of War,god-of-war,Action,M,PS2,Sony Computer Entertainment,SCEA Santa Monica Studio,,9.3,,4.62,0.0,,,,,2005.0,,http://www.vgchartz.com/game/869/god-of-war/?region=All,1,,/games/boxart/full_5633331AmericaFrontccc.jpg,4.62
290,The Legend of Zelda: A Link to the Past,the-legend-of-zelda-a-link-to-the-past,Adventure,,SNES,Nintendo,Nintendo EAD,,10.0,,4.61,0.0,,,,,1992.0,,http://www.vgchartz.com/game/4566/the-legend-of-zelda-a-link-to-the-past/?region=All,1,,/games/boxart/1323877ccc.jpg,4.61
291,Forza Motorsport 4,forza-motorsport-4,Racing,E,X360,Microsoft Studios,Turn 10 Studio,,9.1,,0.0,4.6,2.08,1.98,0.06,0.49,2011.0,,http://www.vgchartz.com/game/45656/forza-motorsport-4/?region=All,1,,/games/boxart/full_forza-motorsport-4_905AmericaFront.jpg,4.6
292,Guitar Hero III: Legends of Rock,guitar-hero-iii-legends-of-rock,Misc,T,Wii,RedOctane,Vicarious Visions,,8.6,,0.0,4.6,3.04,1.12,0.0,0.44,2007.0,,http://www.vgchartz.com/game/7337/guitar-hero-iii-legends-of-rock/?region=All,1,,/games/boxart/full_2081446AmericaFrontccc.jpg,4.6
293,"Pokemon: Let's Go, Pikachu!"," pikachu""",Role-Playing,E,NS,Nintendo,Game Freak,,8.3,,0.0,4.57,2.16,1.24,0.82,0.34,2018.0,14th Nov 18,http://www.vgchartz.com/game/222024/pokemon-lets-go-pikachu/?region=All,1,8.0,/games/boxart/full_7522699AmericaFrontccc.jpg,4.57
294,BioShock Infinite,bioshock-infinite,Shooter,M,PC,2K Games,Irrational Games,,,,4.56,0.0,,,,,2013.0,,http://www.vgchartz.com/game/46735/bioshock-infinite/?region=All,1,,/games/boxart/full_7665085AmericaFrontccc.jpg,4.56
295,Mario & Luigi: Bowser's Inside Story,mario-amp-luigi-bowsers-inside-story,Role-Playing,E,DS,Nintendo,AlphaDream Corporation,,9.1,,4.56,0.0,,,,,2009.0,,http://www.vgchartz.com/game/32125/mario-amp-luigi-bowsers-inside-story/?region=All,1,9.1,/games/boxart/full_8699724AmericaFrontccc.jpg,4.56
296,FIFA 15,fifa-15,Sports,E,PS3,EA Sports,EA Canada,,6.9,,0.0,4.56,0.59,3.25,0.04,0.68,2014.0,23rd Mar 18,http://www.vgchartz.com/game/82921/fifa-15/?region=All,1,,/games/boxart/full_2431298AmericaFrontccc.jpg,4.56
297,Mario & Sonic at the Olympic Winter Games,mario-amp-sonic-at-the-olympic-winter-games,Sports,E,Wii,Sega,Sega,,6.8,,0.0,4.54,1.87,1.97,0.22,0.48,2009.0,,http://www.vgchartz.com/game/31661/mario-amp-sonic-at-the-olympic-winter-games/?region=All,1,,/games/boxart/full_1173134AmericaFrontccc.jpg,4.54
298,Overwatch,overwatch,Shooter,T,PS4,Blizzard Entertainment,Blizzard Entertainment,,8.8,,0.0,4.54,1.84,1.8,0.17,0.73,2016.0,24th Mar 18,http://www.vgchartz.com/game/86157/overwatch/?region=All,1,,/games/boxart/full_8847041AmericaFrontccc.jpg,4.54
299,Madden NFL 2005,madden-nfl-2005,Sports,E,PS2,EA Sports,EA Tiburon,,9.5,,0.0,4.53,4.18,0.26,0.01,0.08,2004.0,,http://www.vgchartz.com/game/5309/madden-nfl-2005/?region=All,1,,/games/boxart/4564394ccc.jpg,4.53
300,Guitar Hero III: Legends of Rock,guitar-hero-iii-legends-of-rock,Misc,T,X360,RedOctane,Neversoft,,8.7,,0.0,4.53,3.19,0.91,0.01,0.42,2007.0,,http://www.vgchartz.com/game/7339/guitar-hero-iii-legends-of-rock/?region=All,1,,/games/boxart/full_8423912AmericaFrontccc.jpg,4.53
301,Star Wars Battlefront II (2017),star-wars-battlefront-ii-2017,Shooter,T,PS4,Electronic Arts,EA DICE,,,,0.0,4.53,1.7,1.99,0.12,0.73,2017.0,29th Dec 17,http://www.vgchartz.com/game/169396/star-wars-battlefront-ii-2017/?region=All,1,,/games/boxart/full_4032018AmericaFrontccc.jpg,4.53
302,Dead Island,dead-island,Action,M,PC,Deep Silver,Techland,,7.1,,4.52,0.0,,,,,2011.0,,http://www.vgchartz.com/game/18477/dead-island/?region=All,1,,/games/boxart/full_dead-island_410AmericaFront.jpg,4.52
303,Arma 2: Operation Arrowhead,arma-2-operation-arrowhead,Shooter,,PC,Unknown,Bohemia Interactive,,,,4.51,0.0,,,,,2011.0,01st Feb 19,http://www.vgchartz.com/game/223378/arma-2-operation-arrowhead/?region=All,1,,/games/boxart/full_7027156AmericaFrontccc.jpg,4.51
304,ARK: Survival Evolved,ark-survival-evolved,Action-Adventure,T,PC,Studio Wildcard,Studio Wildcard,,,,4.5,0.0,,,,,2015.0,22nd Sep 18,http://www.vgchartz.com/game/85651/ark-survival-evolved/?region=All,1,,/games/boxart/full_1856885AmericaFrontccc.jpg,4.5
305,Riven: The Sequel to Myst,riven-the-sequel-to-myst,Adventure,E,PC,Red Orb,Cyan Worlds,,,,4.5,0.0,,,,,1997.0,,http://www.vgchartz.com/game/6410/riven-the-sequel-to-myst/?region=All,1,,/games/boxart/8399996ccc.jpg,4.5
306,StarCraft II: Wings of Liberty,starcraft-ii-wings-of-liberty,Strategy,T,PC,Blizzard Entertainment,Blizzard Entertainment,,9.3,,4.5,0.0,,,,,2010.0,25th Jun 18,http://www.vgchartz.com/game/13820/starcraft-ii-wings-of-liberty/?region=All,1,8.9,/games/boxart/full_starcraft-ii-wings-of-liberty_3AmericaFront.jpg,4.5
307,Warcraft III: Reign of Chaos,warcraft-iii-reign-of-chaos,Strategy,T,PC,Blizzard Entertainment,Blizzard Entertainment,,9.3,,4.5,0.0,,,,,2002.0,23rd Nov 18,http://www.vgchartz.com/game/7195/warcraft-iii-reign-of-chaos/?region=All,1,,/games/boxart/full_6504358AmericaFrontccc.jpg,4.5
308,Pitfall!,pitfall,Platform,,2600,Activision,Activision,,,,0.0,4.5,4.21,0.24,,0.05,1982.0,,http://www.vgchartz.com/game/19599/pitfall/?region=All,1,,/games/boxart/127822ccc.jpg,4.5
309,Professor Layton and the Curious Village,professor-layton-and-the-curious-village,Adventure,E,DS,Nintendo,Level 5,,8.7,,4.49,0.0,,,,,2008.0,,http://www.vgchartz.com/game/12995/professor-layton-and-the-curious-village/?region=All,1,,/games/boxart/full_9257520AmericaFrontccc.jpg,4.49
310,Madden NFL 07,madden-nfl-07,Sports,E,PS2,EA Sports,EA Tiburon,,8.5,,0.0,4.49,3.63,0.24,0.01,0.61,2006.0,,http://www.vgchartz.com/game/5293/madden-nfl-07/?region=All,1,,/games/boxart/full_7550775AmericaFrontccc.jpg,4.49
311,Spider-Man: The Movie,spider-man-the-movie,Action,E,PS2,Activision,Treyarch,,8.2,,0.0,4.48,2.71,1.51,0.03,0.23,2002.0,,http://www.vgchartz.com/game/5728/spider-man-the-movie/?region=All,1,,/games/boxart/full_9484527AmericaFrontccc.jpg,4.48
312,Nintendogs + cats,nintendogs-cats,Simulation,E,3DS,Nintendo,Nintendo EAD,,7.2,,4.48,0.0,,,,,2011.0,,http://www.vgchartz.com/game/45682/nintendogs-cats/?region=All,1,,/games/boxart/full_98856AmericaFrontccc.jpg,4.48
313,The Elder Scrolls IV: Oblivion,the-elder-scrolls-iv-oblivion,Role-Playing,M,X360,Take-Two Interactive,Bethesda Softworks,,9.2,,0.0,4.47,2.89,1.03,0.13,0.41,2009.0,,http://www.vgchartz.com/game/636/the-elder-scrolls-iv-oblivion/?region=All,1,8.8,/games/boxart/9008679ccc.jpg,4.47
314,The Legend of Zelda: The Wind Waker,the-legend-of-zelda-the-wind-waker,Adventure,E,GC,Nintendo,Nintendo EAD,,9.6,,4.43,0.0,,,,,2003.0,,http://www.vgchartz.com/game/2400/the-legend-of-zelda-the-wind-waker/?region=All,1,,/games/boxart/full_6636308AmericaFrontccc.jpg,4.43
315,Tony Hawk's Pro Skater 3,tony-hawks-pro-skater-3,Sports,T,PS2,Activision,Neversoft Entertainment,,9.1,,0.0,4.41,2.66,1.29,0.01,0.46,2001.0,,http://www.vgchartz.com/game/6511/tony-hawks-pro-skater-3/?region=All,1,,/games/boxart/7125264ccc.jpg,4.41
316,Winning Eleven: Pro Evolution Soccer 2007,winning-eleven-pro-evolution-soccer-2007,Sports,E,PS2,Konami,Konami Computer Entertainment Tokyo,,8.8,,0.0,4.39,0.1,2.39,1.05,0.86,2007.0,,http://www.vgchartz.com/game/13659/winning-eleven-pro-evolution-soccer-2007/?region=All,1,,/games/boxart/full_2440699AmericaFrontccc.jpg,4.39
317,Zelda II: The Adventure of Link,zelda-ii-the-adventure-of-link,Adventure,,NES,Nintendo,Nintendo EAD,,,,4.38,0.0,,,,,1988.0,28th Jan 18,http://www.vgchartz.com/game/6926/zelda-ii-the-adventure-of-link/?region=All,1,,/games/boxart/full_5047635AmericaFrontccc.jpg,4.38
318,Michael Jackson: The Experience,michael-jackson-the-experience,Misc,E10,Wii,Ubisoft,Ubisoft Montpellier,,5.6,,0.0,4.37,2.64,1.33,0.01,0.39,2010.0,,http://www.vgchartz.com/game/45662/michael-jackson-the-experience/?region=All,1,,/games/boxart/full_michael-jackson-the-experience_693AmericaFront.jpg,4.37
319,Tom Clancy's The Division,tom-clancys-the-division,Shooter,M,PS4,Ubisoft,Massive Entertainment,,,,0.0,4.37,1.49,2.04,0.16,0.69,2016.0,04th May 18,http://www.vgchartz.com/game/73095/tom-clancys-the-division/?region=All,1,,/games/boxart/full_8077647AmericaFrontccc.jpg,4.37
320,Need for Speed: Most Wanted,need-for-speed-most-wanted,Racing,T,PS2,Electronic Arts,EA Canada,,8.6,,0.0,4.37,2.03,1.79,0.08,0.47,2005.0,,http://www.vgchartz.com/game/3909/need-for-speed-most-wanted/?region=All,1,,/games/boxart/full_137103AmericaFrontccc.jpg,4.37
321,Resistance: Fall of Man,resistance-fall-of-man,Shooter,M,PS3,Sony Computer Entertainment,Insomniac Games,,8.5,9.1,0.0,4.37,1.74,1.72,0.14,0.76,2006.0,,http://www.vgchartz.com/game/1893/resistance-fall-of-man/?region=All,1,8.5,/games/boxart/full_7463593AmericaFrontccc.jpg,4.37
322,Tom Clancy's Rainbow Six: Siege,tom-clancys-rainbow-six-siege,Shooter,,PS4,Ubisoft,Ubisoft Montreal,,,,0.0,4.36,1.29,2.06,0.36,0.64,2015.0,,http://www.vgchartz.com/game/82933/tom-clancys-rainbow-six-siege/?region=All,1,,/games/boxart/full_2998894AmericaFrontccc.jpg,4.36
323,Call of Duty: Advanced Warfare,call-of-duty-advanced-warfare,Shooter,M,X360,Activision,High Moon Studios,,9.1,,0.0,4.34,2.81,1.13,0.0,0.41,2014.0,04th Jan 18,http://www.vgchartz.com/game/81794/call-of-duty-advanced-warfare/?region=All,1,,/games/boxart/full_4034633AmericaFrontccc.jpg,4.34
324,Watch Dogs,watch-dogs,Action-Adventure,M,PS4,Ubisoft,Ubisoft Montreal,,,,0.0,4.32,1.4,2.13,0.11,0.68,2014.0,15th Mar 18,http://www.vgchartz.com/game/71547/watch-dogs/?region=All,1,,/games/boxart/full_5952592AmericaFrontccc.jpg,4.32
325,Animal Crossing: City Folk,animal-crossing-city-folk,Simulation,E,Wii,Nintendo,Nintendo EAD,,7.1,8.8,4.32,0.0,,,,,2008.0,,http://www.vgchartz.com/game/24660/animal-crossing-city-folk/?region=All,1,6.8,/games/boxart/full_3192593AmericaFrontccc.jpg,4.32
326,Starbound,starbound,Misc,,PC,"Infocom, Inc.",Unknown,,,,4.31,0.0,,,,,2014.0,,http://www.vgchartz.com/game/72203/starbound/?region=All,1,,/games/boxart/full_265994AmericaFrontccc.jpg,4.31
327,Asteroids,asteroids,Shooter,,2600,Atari,Atari,,,,0.0,4.31,4.0,0.26,,0.05,1981.0,,http://www.vgchartz.com/game/19690/asteroids/?region=All,1,,/games/boxart/8536311ccc.jpg,4.31
328,Dragon Quest VII,dragon-quest-vii,Role-Playing,T,PS,Enix,Heart Beat,,8.0,,4.3,0.0,,,,,2001.0,27th Mar 18,http://www.vgchartz.com/game/3149/dragon-quest-vii/?region=All,1,,/games/boxart/1747742ccc.jpg,4.3
329,Monster Hunter Generations,monster-hunter-generations,Action,T,3DS,Capcom,Capcom,,8.8,,4.3,0.0,,,,,2016.0,30th Jan 18,http://www.vgchartz.com/game/85569/monster-hunter-generations/?region=All,1,,/games/boxart/full_1311455AmericaFrontccc.jpg,4.3
330,Batman: Arkham Asylum,batman-arkham-asylum,Action,T,PS3,Eidos Interactive,Rocksteady Studios,,9.0,,0.0,4.28,2.26,1.33,0.07,0.63,2009.0,,http://www.vgchartz.com/game/31493/batman-arkham-asylum/?region=All,1,9.1,/games/boxart/full_8831048AmericaFrontccc.jpg,4.28
331,Call of Duty: Advanced Warfare,call-of-duty-advanced-warfare,Shooter,M,PS3,Activision,High Moon Studios,,9.1,,0.0,4.27,1.59,1.81,0.2,0.67,2014.0,04th Jan 18,http://www.vgchartz.com/game/81795/call-of-duty-advanced-warfare/?region=All,1,,/games/boxart/full_4650769AmericaFrontccc.jpg,4.27
332,God of War II,god-of-war-ii,Action,M,PS2,Sony Computer Entertainment,SCEA Santa Monica Studio,,9.3,9.8,4.24,0.0,,,,,2007.0,,http://www.vgchartz.com/game/6078/god-of-war-ii/?region=All,1,,/games/boxart/full_9897259AmericaFrontccc.jpg,4.24
333,Namco Museum,namco-museum,Misc,E,GBA,Namco,Mass Media,,,,0.0,4.24,3.0,1.11,0.05,0.07,2001.0,,http://www.vgchartz.com/game/6361/namco-museum/?region=All,1,,/games/boxart/7930398ccc.jpg,4.24
334,Daxter,daxter,Platform,E10,PSP,Sony Computer Entertainment,Ready at Dawn,,8.6,,0.0,4.23,2.45,1.02,,0.77,2006.0,,http://www.vgchartz.com/game/474/daxter/?region=All,1,,/games/boxart/full_2230050AmericaFrontccc.jpg,4.23
335,Super Paper Mario,super-paper-mario,Platform,E,Wii,Nintendo,Intelligent Systems,,8.5,,4.23,0.0,,,,,2007.0,,http://www.vgchartz.com/game/4448/super-paper-mario/?region=All,1,,/games/boxart/full_4113341AmericaFrontccc.jpg,4.23
336,Assassin's Creed: Revelations,assassins-creed-revelations,Action,M,PS3,Ubisoft,Ubisoft Montreal,,8.8,,0.0,4.23,1.41,2.03,0.1,0.69,2011.0,,http://www.vgchartz.com/game/51022/assassins-creed-revelations/?region=All,1,,/games/boxart/full_assassins-creed-revelations_212AmericaFront.jpg,4.23
337,Metal Gear Solid 3: Snake Eater,metal-gear-solid-3-snake-eater,Action,M,PS2,Konami,KCEJ / Kojima Productions,,9.0,,0.0,4.23,1.46,0.0,0.83,1.93,2004.0,,http://www.vgchartz.com/game/1328/metal-gear-solid-3-snake-eater/?region=All,1,,/games/boxart/full_2666802AmericaFrontccc.jpg,4.23
338,Assassin's Creed: Revelations,assassins-creed-revelations,Action,M,X360,Ubisoft,Ubisoft Montreal,,7.9,,0.0,4.22,2.28,1.47,0.04,0.44,2011.0,,http://www.vgchartz.com/game/51023/assassins-creed-revelations/?region=All,1,,/games/boxart/full_assassins-creed-revelations_328AmericaFront.jpg,4.22
339,FIFA Soccer 06,fifa-soccer-06,Sports,E,PS2,EA Sports,EA Canada,,8.4,,0.0,4.21,0.78,2.55,0.04,0.84,2005.0,,http://www.vgchartz.com/game/7095/fifa-soccer-06/?region=All,1,,/games/boxart/6864151ccc.jpg,4.21
340,Monster Hunter 4 Ultimate,monster-hunter-4-ultimate,Role-Playing,T,3DS,Capcom,Capcom,,8.8,,4.2,0.0,,,,,2015.0,28th Mar 18,http://www.vgchartz.com/game/84734/monster-hunter-4-ultimate/?region=All,1,,/games/boxart/full_7735329AmericaFrontccc.jpg,4.2
341,Street Fighter IV,street-fighter-iv,Fighting,T,PS3,Capcom,Capcom / Dimps Corporation,,9.3,9.0,0.0,4.19,2.04,1.05,0.59,0.52,2009.0,,http://www.vgchartz.com/game/13112/street-fighter-iv/?region=All,1,9.1,/games/boxart/full_4144122AmericaFrontccc.jpg,4.19
342,7 Days to Die,7-days-to-die,Action,M,PC,The Fun Pimps,The Fun Pimps,,,,4.18,0.0,,,,,2013.0,31st May 18,http://www.vgchartz.com/game/80943/7-days-to-die/?region=All,1,,/games/boxart/full_8931458AmericaFrontccc.jpg,4.18
343,FIFA Soccer 12,fifa-soccer-12,Sports,E,X360,EA Sports,EA Canada,,9.2,,0.0,4.18,0.85,2.79,0.02,0.52,2011.0,,http://www.vgchartz.com/game/50885/fifa-soccer-12/?region=All,1,,/games/boxart/full_fifa-soccer-12_845AmericaFront.jpg,4.18
344,Call of Duty: Ghosts,call-of-duty-ghosts,Shooter,M,PS4,Activision,Infinity Ward,,7.5,,0.0,4.17,1.79,1.64,0.05,0.69,2013.0,21st Mar 18,http://www.vgchartz.com/game/72126/call-of-duty-ghosts/?region=All,1,,/games/boxart/full_9732403AmericaFrontccc.jpg,4.17
345,Teenage Mutant Ninja Turtles,teenage-mutant-ninja-turtles,Platform,,NES,Ultra Games,Konami,,5.9,,0.0,4.17,3.38,0.44,0.31,0.04,1989.0,,http://www.vgchartz.com/game/12692/teenage-mutant-ninja-turtles/?region=All,1,,/games/boxart/8290971ccc.jpg,4.17
346,Just Cause 2,just-cause-2,Action,M,PC,Eidos Interactive,Avalanche Studios,,8.2,,4.16,0.0,,,,,2010.0,,http://www.vgchartz.com/game/24233/just-cause-2/?region=All,1,7.8,/games/boxart/full_2386162AmericaFrontccc.jpg,4.16
347,Excitebike,excitebike,Racing,,NES,Nintendo,Nintendo R&D1,,,,4.16,0.0,,,,,1985.0,,http://www.vgchartz.com/game/6250/excitebike/?region=All,1,,/games/boxart/1280663ccc.jpg,4.16
348,Frogger,frogger,Action,E,PS,Hasbro Interactive,Millenium Interactive,,,,0.0,4.16,3.79,0.27,,0.11,1997.0,,http://www.vgchartz.com/game/808/frogger/?region=All,1,,/games/boxart/full_8811836AmericaFrontccc.jpg,4.16
349,Star Wars Battlefront (2015),star-wars-battlefront-2015,Shooter,T,XOne,Electronic Arts,EA DICE,,6.9,,0.0,4.15,2.49,1.26,0.02,0.38,2015.0,24th Mar 18,http://www.vgchartz.com/game/83363/star-wars-battlefront-2015/?region=All,1,,/games/boxart/full_8451662AmericaFrontccc.jpg,4.15
350,FIFA 14,fifa-14,Sports,E,X360,EA Sports,EA Canada,,,,0.0,4.15,0.94,2.92,0.01,0.29,2013.0,15th Sep 18,http://www.vgchartz.com/game/72085/fifa-14/?region=All,1,,/games/boxart/full_6590731AmericaFrontccc.jpg,4.15
351,Madden NFL 2003,madden-nfl-2003,Sports,E,PS2,EA Sports,EA Tiburon,,9.4,,0.0,4.14,3.36,0.21,0.01,0.56,2002.0,,http://www.vgchartz.com/game/5304/madden-nfl-2003/?region=All,1,,/games/boxart/32121ccc.jpg,4.14
352,Assassin's Creed: Unity,assassins-creed-unity,Action,M,PS4,Ubisoft,Ubisoft Montreal,,,,0.0,4.14,1.25,2.16,0.09,0.65,2014.0,04th May 18,http://www.vgchartz.com/game/80235/assassins-creed-unity/?region=All,1,,/games/boxart/full_9858108AmericaFrontccc.jpg,4.14
353,Destiny 2,destiny-2,Shooter,T,PS4,Activision,Bungie,,,,0.0,4.14,1.92,1.44,0.1,0.69,2017.0,20th Apr 18,http://www.vgchartz.com/game/166065/destiny-2/?region=All,1,,/games/boxart/full_9963001AmericaFrontccc.jpg,4.14
354,Half-Life,half-life,Shooter,M,PC,Sierra Entertainment,Valve Software,,9.5,,0.0,4.12,4.03,0.0,0.09,,1998.0,,http://www.vgchartz.com/game/7278/half-life/?region=All,1,,/games/boxart/full_8260273AmericaFrontccc.jpg,4.12
355,Super Mario World 2: Yoshi's Island,super-mario-world-2-yoshis-island,Platform,E,SNES,Nintendo,Nintendo EAD,,9.0,,4.12,0.0,,,,,1995.0,,http://www.vgchartz.com/game/4770/super-mario-world-2-yoshis-island/?region=All,1,,/games/boxart/269609ccc.jpg,4.12
356,Batman: Arkham Knight,batman-arkham-knight,Action,M,PS4,Warner Bros. Interactive,Rocksteady Studios,,8.1,,0.0,4.11,1.65,1.68,0.11,0.66,2015.0,04th Jan 18,http://www.vgchartz.com/game/79437/batman-arkham-knight/?region=All,1,,/games/boxart/full_2497280AmericaFrontccc.jpg,4.11
357,FIFA 07 Soccer,fifa-07-soccer,Sports,E,PS2,EA Sports,Team Fusion,,8.4,,0.0,4.11,0.71,2.48,0.03,0.89,2006.0,,http://www.vgchartz.com/game/7097/fifa-07-soccer/?region=All,1,,/games/boxart/8249133ccc.jpg,4.11
358,The Sims 4,the-sims-4,Simulation,T,PC,Electronic Arts,Maxis,,7.0,,0.0,4.1,1.2,2.6,,0.3,2014.0,29th Dec 17,http://www.vgchartz.com/game/72139/the-sims-4/?region=All,1,5.8,/games/boxart/full_3447327AmericaFrontccc.jpg,4.1
359,Monster Hunter 4,monster-hunter-4,Role-Playing,,3DS,Capcom,Capcom,,,,4.1,0.0,,,,,2013.0,07th Jan 19,http://www.vgchartz.com/game/63447/monster-hunter-4/?region=All,1,,/games/boxart/full_92569JapanFrontccc.jpg,4.1
360,Street Fighter II Turbo,street-fighter-ii-turbo,Fighting,,SNES,Capcom,Capcom,,9.0,,4.1,0.0,,,,,1993.0,,http://www.vgchartz.com/game/4388/street-fighter-ii-turbo/?region=All,1,,/games/boxart/full_street-fighter-ii-turbo_9AmericaFront.jpg,4.1
361,Fallout: New Vegas,fallout-new-vegas,Role-Playing,M,X360,Bethesda Softworks,Obsidian Entertainment,,8.2,,0.0,4.08,2.67,1.03,0.04,0.34,2010.0,,http://www.vgchartz.com/game/33663/fallout-new-vegas/?region=All,1,7.7,/games/boxart/full_fallout-new-vegas_2AmericaFront.jpg,4.08
362,Assassin's Creed Origins,assassins-creed-origins,Action,M,PS4,Ubisoft,Ubisoft Montreal,,,,0.0,4.06,1.22,2.11,0.11,0.63,2017.0,10th Jan 18,http://www.vgchartz.com/game/181687/assassins-creed-origins/?region=All,1,,/games/boxart/full_9947060AmericaFrontccc.jpg,4.06
363,Far Cry 4,far-cry-4,Shooter,M,PS4,Ubisoft,Ubisoft Montreal,,8.4,,0.0,4.06,1.18,2.14,0.11,0.63,2014.0,23rd Jan 18,http://www.vgchartz.com/game/80324/far-cry-4/?region=All,1,,/games/boxart/full_914135AmericaFrontccc.jpg,4.06
364,Carnival Games,carnival-games,Misc,E,Wii,Global Star Software,Cat Daddy Games,,4.2,,0.0,4.06,2.12,1.47,0.05,0.42,2007.0,,http://www.vgchartz.com/game/7221/carnival-games/?region=All,1,,/games/boxart/full_5471499AmericaFrontccc.jpg,4.06
365,World Soccer Winning Eleven 9,world-soccer-winning-eleven-9,Sports,E,PS2,Konami,Konami Computer Entertainment Tokyo,,8.9,,0.0,4.06,0.12,2.26,0.9,0.77,2006.0,,http://www.vgchartz.com/game/13657/world-soccer-winning-eleven-9/?region=All,1,,/games/boxart/6643842ccc.jpg,4.06
366,Forza Motorsport 2,forza-motorsport-2,Racing,E,X360,Microsoft Game Studios,Turn 10 Studios,,9.1,,0.0,4.05,2.35,1.27,0.03,0.41,2007.0,,http://www.vgchartz.com/game/6076/forza-motorsport-2/?region=All,1,,/games/boxart/full_7383120AmericaFrontccc.jpg,4.05
367,Namco Museum Vol.3,namco-museum-vol3,Misc,E,PS,Namco,Namco,,,,0.0,4.05,2.28,1.55,0.16,0.06,1997.0,,http://www.vgchartz.com/game/3878/namco-museum-vol3/?region=All,1,,/games/boxart/full_3964599AmericaFrontccc.jpg,4.05
