Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
4011,Tony Hawk's Pro Skater 4,tony-hawks-pro-skater-4,Sports,T,GC,Activision,Neversoft Entertainment,,9.2,,0.0,0.58,0.45,0.12,,0.02,2002.0,,http://www.vgchartz.com/game/5920/tony-hawks-pro-skater-4/?region=All,1,,/games/boxart/8103855ccc.jpg,0.58
4012,Disgaea 4: A Promise Unforgotten,disgaea-4-a-promise-unforgotten,Role-Playing,T,PS3,NIS America,Nippon Ichi Software,,7.9,,0.0,0.58,0.27,0.11,0.14,0.06,2011.0,,http://www.vgchartz.com/game/47358/disgaea-4-a-promise-unforgotten/?region=All,1,,/games/boxart/full_disgaea-4-a-promise-unforgotten_709AmericaFront.jpg,0.58
4013,Doom 3 BFG Edition,doom-3-bfg-edition,Misc,,PS3,Bethesda Softworks,Unknown,,,,0.0,0.58,0.26,0.22,,0.1,2012.0,,http://www.vgchartz.com/game/71022/doom-3-bfg-edition/?region=All,1,,/games/boxart/full_2105732AmericaFrontccc.jpg,0.58
4014,Naruto: Uzumaki Chronicles 2,naruto-uzumaki-chronicles-2,Action,T,PS2,Namco Bandai,Cavia Inc.,,,,0.0,0.58,0.28,0.22,,0.07,2007.0,,http://www.vgchartz.com/game/7265/naruto-uzumaki-chronicles-2/?region=All,1,,/games/boxart/7099970ccc.jpg,0.58
4015,NHL 06,nhl-06,Sports,E10,PS2,EA Sports,EA Canada,,,,0.0,0.58,0.48,0.02,,0.08,2005.0,,http://www.vgchartz.com/game/5520/nhl-06/?region=All,1,,/games/boxart/4553823ccc.jpg,0.58
4016,Transformers: The Game,transformers-the-game,Action,T,Wii,Activision,Traveller's Tales,,,,0.0,0.58,0.5,0.03,,0.05,2007.0,,http://www.vgchartz.com/game/6849/transformers-the-game/?region=All,1,,/games/boxart/7100627ccc.jpg,0.58
4017,NFL Blitz 2000,nfl-blitz-2000,Sports,E,N64,Midway Games,Avalanche Software,,,,0.0,0.58,0.55,0.02,,0.0,1999.0,,http://www.vgchartz.com/game/5500/nfl-blitz-2000/?region=All,1,,/games/boxart/full_4032517AmericaFrontccc.jpg,0.58
4018,Madden NFL 2002,madden-nfl-2002,Sports,E,XB,EA Sports,EA Sports,,,,0.0,0.58,0.53,0.02,,0.03,2001.0,,http://www.vgchartz.com/game/1223/madden-nfl-2002/?region=All,1,,/games/boxart/7731939ccc.jpg,0.58
4019,NCAA Football 10,ncaa-football-10,Sports,E,PS2,EA Sports,EA Tiburon,,8.0,,0.0,0.58,0.28,0.22,,0.07,2009.0,,http://www.vgchartz.com/game/33920/ncaa-football-10/?region=All,1,,/games/boxart/full_3864128AmericaFrontccc.jpg,0.58
4020,Rapala: We Fish,rapala-we-fish,Sports,E,Wii,Activision,FUN Labs,,,,0.0,0.57,0.52,0.02,,0.04,2009.0,,http://www.vgchartz.com/game/35216/rapala-we-fish/?region=All,1,,/games/boxart/full_254138AmericaFrontccc.jpg,0.57
4021,Theme Park,theme-park,Strategy,E,PS,Electronic Arts,Bullfrog Productions,,,,0.0,0.57,0.24,0.16,0.13,0.04,1995.0,,http://www.vgchartz.com/game/4579/theme-park/?region=All,1,,/games/boxart/7390416ccc.jpg,0.57
4022,The Lego Ninjago Movie Videogame,the-lego-ninjago-movie-videogame,Action,E10,PS4,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,0.0,0.57,0.16,0.32,,0.09,2017.0,29th May 18,http://www.vgchartz.com/game/186214/the-lego-ninjago-movie-videogame/?region=All,1,,/games/boxart/full_8627744AmericaFrontccc.jpg,0.57
4023,Far Cry Instincts,far-cry-instincts,Shooter,M,XB,Ubisoft,Ubisoft Montreal,,,,0.0,0.57,0.32,0.24,,0.02,2005.0,,http://www.vgchartz.com/game/6258/far-cry-instincts/?region=All,1,,/games/boxart/full_7160726AmericaFrontccc.jpg,0.57
4024,ATV Offroad Fury: Blazin' Trails,atv-offroad-fury-blazin-trails,Racing,E,PSP,Sony Computer Entertainment,Climax Group,,5.9,,0.0,0.57,0.53,0.0,,0.04,2005.0,,http://www.vgchartz.com/game/6803/atv-offroad-fury-blazin-trails/?region=All,1,,/games/boxart/full_1581832AmericaFrontccc.jpg,0.57
4025,Hasbro Family Game Night,hasbro-family-game-night,Misc,E,PS2,Electronic Arts,EA Bright Light,,,,0.0,0.57,0.28,0.22,,0.07,2008.0,,http://www.vgchartz.com/game/22961/hasbro-family-game-night/?region=All,1,,/games/boxart/4213179ccc.jpg,0.57
4026,Yokai Sangokushi,yokai-sangokushi,Action,,3DS,Level 5,Level 5,,,,0.0,0.57,,,0.57,,2016.0,08th Jan 18,http://www.vgchartz.com/game/102489/yokai-sangokushi/?region=All,1,,/games/boxart/full_2228599JapanFrontccc.png,0.57
4027,Tony Hawk's Pro Skater 4,tony-hawks-pro-skater-4,Sports,E,GBA,Activision,Vicarious Visions,,,,0.0,0.57,0.41,0.15,,0.01,2002.0,,http://www.vgchartz.com/game/28620/tony-hawks-pro-skater-4/?region=All,1,,/games/boxart/full_2891680AmericaFrontccc.jpg,0.57
4028,Tomb Raider: Anniversary,tomb-raider-anniversary,Action,T,PSP,Eidos Interactive,Crystal Dynamics,,7.7,,0.0,0.57,0.21,0.23,,0.13,2007.0,,http://www.vgchartz.com/game/7155/tomb-raider-anniversary/?region=All,1,,/games/boxart/7010822ccc.jpg,0.57
4029,BlazBlue: Calamity Trigger,blazblue-calamity-trigger,Fighting,T,PS3,Aksys Games,Arc System Works,,8.5,,0.0,0.57,0.36,0.1,0.06,0.06,2009.0,,http://www.vgchartz.com/game/36070/blazblue-calamity-trigger/?region=All,1,,/games/boxart/full_7327869AmericaFrontccc.jpg,0.57
4030,Resident Evil: Revelations 2,resident-evil-revelations-2,Action,M,PS4,Capcom,Capcom,,,,0.0,0.57,0.14,0.25,0.11,0.07,2015.0,15th Apr 18,http://www.vgchartz.com/game/84244/resident-evil-revelations-2/?region=All,1,,/games/boxart/full_7607494AmericaFrontccc.jpg,0.57
4031,Tales of the Abyss,tales-of-the-abyss,Role-Playing,T,PS2,Namco,Namco Tales Studio,,8.0,,0.0,0.57,,,0.57,,2006.0,,http://www.vgchartz.com/game/2325/tales-of-the-abyss/?region=All,1,,/games/boxart/693603ccc.jpg,0.57
4032,Bayonetta 2,bayonetta-2,Action,M,NS,Nintendo,PlatinumGames,,9.5,,0.0,0.57,0.26,0.2,0.07,0.04,2018.0,17th Apr 18,http://www.vgchartz.com/game/220237/bayonetta-2/?region=All,1,,/games/boxart/full_5304839AmericaFrontccc.jpg,0.57
4033,LEGO Marvel Super Heroes 2,lego-marvel-super-heroes-2,Action,E10,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,0.0,0.57,0.32,0.2,,0.05,2017.0,11th Feb 18,http://www.vgchartz.com/game/176550/lego-marvel-super-heroes-2/?region=All,1,,/games/boxart/full_1427234AmericaFrontccc.jpg,0.57
4034,Blacksite: Area 51,blacksite-area-51,Shooter,T,X360,Midway Games,Midway Studios Austin,,6.3,,0.0,0.57,0.29,0.23,,0.06,2007.0,,http://www.vgchartz.com/game/12735/blacksite-area-51/?region=All,1,,/games/boxart/6162993ccc.jpg,0.57
4035,Ultra Street Fighter II: The Final Challengers,ultra-street-fighter-ii-the-final-challengers,Fighting,T,NS,Capcom,Capcom,,7.0,,0.0,0.57,0.22,0.22,0.09,0.04,2017.0,04th Jan 18,http://www.vgchartz.com/game/161516/ultra-street-fighter-ii-the-final-challengers/?region=All,1,,/games/boxart/full_86372AmericaFrontccc.jpg,0.57
4036,Petz Dogz 2,petz-dogz-2,Simulation,E,Wii,Ubisoft,Yuke's Media Creations,,,,0.0,0.57,0.52,0.01,,0.04,2007.0,,http://www.vgchartz.com/game/12763/petz-dogz-2/?region=All,1,,/games/boxart/full_3250454AmericaFrontccc.jpg,0.57
4037,StarCraft II: Legacy of the Void,starcraft-ii-legacy-of-the-void,Strategy,T,PC,Blizzard Entertainment,Blizzard Entertainment,,8.8,,0.0,0.57,0.23,0.3,,0.05,2015.0,25th Jun 18,http://www.vgchartz.com/game/74799/starcraft-ii-legacy-of-the-void/?region=All,1,,/games/boxart/full_5406757AmericaFrontccc.jpg,0.57
4038,Rock Band 3,rock-band-3,Misc,T,PS3,MTV Games,Harmonix Music Systems,,9.2,,0.0,0.57,0.43,0.09,,0.06,2010.0,,http://www.vgchartz.com/game/29394/rock-band-3/?region=All,1,,/games/boxart/full_rock-band-3_9AmericaFront.jpg,0.57
4039,Lego Marvel Super Heroes: Universe in Peril,lego-marvel-super-heroes-universe-in-peril,Action,E10,PSV,Warner Bros. Interactive Entertainment,TT Fusion,,,,0.0,0.57,0.11,0.33,,0.13,2014.0,04th Jan 18,http://www.vgchartz.com/game/71342/lego-marvel-super-heroes-universe-in-peril/?region=All,1,,/games/boxart/full_5554467PALFrontccc.jpg,0.57
4040,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,mobile-suit-gundam-giren-no-yabou-zeon-no-keifu,Strategy,,PS,Bandai,Bandai,,,,0.0,0.57,,,0.54,0.04,2000.0,,http://www.vgchartz.com/game/3808/mobile-suit-gundam-giren-no-yabou-zeon-no-keifu/?region=All,1,,/games/boxart/full_2052506JapanFrontccc.jpg,0.57
4041,Spyro Orange: The Cortex Conspiracy,spyro-orange-the-cortex-conspiracy,Action,E,GBA,Vivendi Games,Vicarious Visions,,,,0.0,0.57,0.41,0.15,,0.01,2004.0,,http://www.vgchartz.com/game/15128/spyro-orange-the-cortex-conspiracy/?region=All,1,,/games/boxart/4860836ccc.jpg,0.57
4042,Harvest Moon: The Tale of Two Towns,harvest-moon-the-tale-of-two-towns,Simulation,E,DS,Natsume,Marvelous Interactive,,6.3,,0.0,0.57,0.27,0.06,0.22,0.03,2011.0,,http://www.vgchartz.com/game/39727/harvest-moon-the-tale-of-two-towns/?region=All,1,,/games/boxart/full_harvest-moon-the-tale-of-two-towns_448AmericaFront.jpg,0.57
4043,Beyond The Beyond,beyond-the-beyond,Role-Playing,E,PS,Sony Computer Entertainment,Camelot Software Planning,,4.8,,0.0,0.57,0.11,0.08,0.35,0.04,1996.0,,http://www.vgchartz.com/game/190/beyond-the-beyond/?region=All,1,,/games/boxart/4303513ccc.jpg,0.57
4044,Ben 10: Alien Force,ben-10-alien-force,Action,E10,PS2,D3 Publisher,Monkey Bar Games,,,,0.0,0.57,0.22,0.02,,0.33,2008.0,,http://www.vgchartz.com/game/24254/ben-10-alien-force/?region=All,1,,/games/boxart/full_4503971AmericaFrontccc.jpg,0.57
4045,Mega Man Star Force 2: Zerker x Ninja / Saurian,mega-man-star-force-2-zerker-x-ninja,Role-Playing,E,DS,Capcom,Capcom,,,,0.0,0.57,0.24,0.0,0.31,0.02,2008.0,,http://www.vgchartz.com/game/12976/mega-man-star-force-2-zerker-x-ninja-saurian/?region=All,1,,/games/boxart/default.jpg,0.57
4046,Madden NFL 06,madden-nfl-06,Sports,E,GC,EA Sports,EA Tiburon,,8.7,,0.0,0.57,0.44,0.11,,0.02,2005.0,,http://www.vgchartz.com/game/5287/madden-nfl-06/?region=All,1,,/games/boxart/9253279ccc.jpg,0.57
4047,London 2012: The Official Video Game of the Olympic Games,london-2012-the-official-video-game-of-the-olympic-games,Sports,E,X360,Sega,Sega Studios Australia,,5.5,,0.0,0.57,0.07,0.44,,0.06,2012.0,,http://www.vgchartz.com/game/51578/london-2012-the-official-video-game-of-the-olympic-games/?region=All,1,,/games/boxart/full_5611302AmericaFrontccc.jpg,0.57
4048,NHL 10,nhl-10,Sports,E10,PS3,EA Sports,EA Canada,,9.1,,0.0,0.57,0.38,0.12,,0.07,2009.0,,http://www.vgchartz.com/game/35054/nhl-10/?region=All,1,8.6,/games/boxart/full_4920249AmericaFrontccc.jpg,0.57
4049,Harvest Moon: Sunshine Islands,harvest-moon-sunshine-islands,Simulation,E,DS,Natsume,Marvelous Interactive,,9.0,,0.0,0.57,0.35,0.03,0.17,0.03,2009.0,,http://www.vgchartz.com/game/16081/harvest-moon-sunshine-islands/?region=All,1,,/games/boxart/full_7930619AmericaFrontccc.jpg,0.57
4050,Iron Man,iron-man,Action,T,X360,Sega,Secret Level,,,,0.0,0.57,0.27,0.24,,0.06,2008.0,,http://www.vgchartz.com/game/13836/iron-man/?region=All,1,,/games/boxart/5765415ccc.jpg,0.57
4051,Naruto: Ultimate Ninja 2,naruto-ultimate-ninja-2,Fighting,T,PS2,Namco Bandai Games,CyberConnect2,,,,0.0,0.57,0.47,0.02,,0.08,2008.0,,http://www.vgchartz.com/game/6616/naruto-ultimate-ninja-2/?region=All,1,,/games/boxart/3413188ccc.jpg,0.57
4052,Rock Band 4,rock-band-4,Music,T,PS4,Harmonix Music Systems,Harmonix Music Systems,,,,0.0,0.57,0.41,0.06,,0.1,2015.0,23rd May 18,http://www.vgchartz.com/game/85235/rock-band-4/?region=All,1,,/games/boxart/full_9356753AmericaFrontccc.jpg,0.57
4053,Zumba Fitness,zumba-fitness,Sports,E,PS3,Majesco,"Pipeworks Software, Inc.",,,,0.0,0.57,0.28,0.21,,0.07,2010.0,,http://www.vgchartz.com/game/47162/zumba-fitness/?region=All,1,,/games/boxart/full_zumba-fitness_8AmericaFront.jpg,0.57
4054,3D Dot Game Heroes,3d-dot-game-heroes,Role-Playing,E,PS3,Atlus,Silicon Studio,,7.5,,0.0,0.57,0.36,0.12,0.03,0.07,2010.0,,http://www.vgchartz.com/game/37830/3d-dot-game-heroes/?region=All,1,8.2,/games/boxart/full_2440325AmericaFrontccc.jpg,0.57
4055,Football Manager 2005,football-manager-2005,Sports,,PC,Sega,Sports Interactive,,,,0.57,0.0,,,,,2004.0,,http://www.vgchartz.com/game/6271/football-manager-2005/?region=All,1,,/games/boxart/8977955ccc.jpg,0.57
4056,Nazo no Murasame-Jou (FDS),nazo-no-murasame-jou-fds,Action,,NES,Nintendo,Nintendo EAD,,,,0.0,0.57,,,0.57,,1986.0,,http://www.vgchartz.com/game/44239/nazo-no-murasame-jou-fds/?region=All,1,,/games/boxart/full_6027090JapanFrontccc.jpg,0.57
4057,NBA Hangtime,nba-hangtime,Sports,E,N64,Midway Games,Fun Com,,,,0.0,0.57,0.48,0.08,,0.0,1997.0,,http://www.vgchartz.com/game/1514/nba-hangtime/?region=All,1,,/games/boxart/981068ccc.jpg,0.57
4058,Disney Universe,disney-universe,Action,E10,X360,Disney Interactive Studios,Disney Interactive Studios,,6.7,,0.0,0.57,0.37,0.14,,0.05,2011.0,,http://www.vgchartz.com/game/51386/disney-universe/?region=All,1,,/games/boxart/full_disney-universe_588AmericaFront.jpg,0.57
4059,Blood Wake,blood-wake,Shooter,T,XB,Microsoft,Stormfront Studios,,,,0.0,0.57,0.43,0.12,,0.02,2001.0,,http://www.vgchartz.com/game/215/blood-wake/?region=All,1,,/games/boxart/3323825ccc.jpg,0.57
4060,Dynasty Warriors 5: Xtreme Legends,dynasty-warriors-5-xtreme-legends,Action,T,PS2,KOEI,Omega Force,,,,0.0,0.57,0.11,0.08,0.35,0.03,2005.0,,http://www.vgchartz.com/game/3197/dynasty-warriors-5-xtreme-legends/?region=All,1,,/games/boxart/full_3928257AmericaFrontccc.jpg,0.57
4061,Final Fantasy X / X-2 HD Remaster,final-fantasy-x,Role-Playing,T,PC,Square Enix,Square Enix,,,,0.57,0.0,,,,,2016.0,22nd Mar 19,http://www.vgchartz.com/game/73198/final-fantasy-x-x-2-hd-remaster/?region=All,1,,/games/boxart/full_3283669AmericaFrontccc.png,0.57
4062,SpongeBob SquarePants Featuring Nicktoons: Globs of Doom,spongebob-squarepants-featuring-nicktoons-globs-of-doom,Action,E,DS,THQ,Natsume,,,,0.0,0.57,0.52,0.0,,0.04,2008.0,,http://www.vgchartz.com/game/25083/spongebob-squarepants-featuring-nicktoons-globs-of-doom/?region=All,1,,/games/boxart/1210128ccc.jpg,0.57
4063,WWE 2K17,wwe-2k17,Sports,T,XOne,2K Games,Yuke's,,,,0.0,0.57,0.26,0.26,,0.05,2016.0,05th Apr 18,http://www.vgchartz.com/game/115627/wwe-2k17/?region=All,1,,/games/boxart/full_5884930AmericaFrontccc.jpg,0.57
4064,Jampack Summer 2002,jampack-summer-2002,Misc,M,PS2,Sony Computer Entertainment,Sony Computer Entertainment America,,,,0.0,0.57,0.28,0.22,,0.07,2002.0,,http://www.vgchartz.com/game/1050/jampack-summer-2002/?region=All,1,,/games/boxart/7844275ccc.jpg,0.57
4065,Trivial Pursuit,trivial-pursuit,Misc,E,Wii,Electronic Arts,Adrenalin Interactive,,7.3,,0.0,0.57,0.2,0.3,,0.06,2009.0,,http://www.vgchartz.com/game/30606/trivial-pursuit/?region=All,1,6.0,/games/boxart/full_2144602AmericaFrontccc.jpg,0.57
4066,FIFA World Cup Germany 2006,fifa-world-cup-germany-2006,Sports,E,PS2,EA Sports,EA Canada,,7.9,,0.0,0.57,0.47,0.02,,0.08,2006.0,,http://www.vgchartz.com/game/5099/fifa-world-cup-germany-2006/?region=All,1,,/games/boxart/full_2838616AmericaFrontccc.jpg,0.57
4067,Wreckless: ThE YaKuza MisSiOns,wreckless-the-yakuza-missions,Racing,T,XB,Activision,Bunkasha Publishing,,,,0.0,0.57,0.42,0.11,0.02,0.02,2002.0,,http://www.vgchartz.com/game/3123/wreckless-the-yakuza-missions/?region=All,1,,/games/boxart/full_6549949AmericaFrontccc.jpg,0.57
4068,Anomaly: Warzone Earth,anomaly-warzone-earth,Strategy,,PC,Unknown,11 bit studios,,7.9,,0.57,0.0,,,,,2011.0,,http://www.vgchartz.com/game/50751/anomaly-warzone-earth/?region=All,1,,/games/boxart/full_anomaly-warzone-earth_462AmericaFront.jpg,0.57
4069,Starlink: Battle for Atlas,starlink-battle-for-atlas,Action-Adventure,E10,NS,Ubisoft,Ubisoft Toronto,,7.5,6.0,0.0,0.57,0.35,0.17,,0.05,2018.0,22nd Mar 19,http://www.vgchartz.com/game/222160/starlink-battle-for-atlas/?region=All,1,,/games/boxart/full_5081749AmericaFrontccc.jpg,0.57
4070,Super Bomberman,super-bomberman,Puzzle,,SNES,Hudson Soft,Produce!,,,,0.0,0.57,,,0.57,0.0,1993.0,,http://www.vgchartz.com/game/4411/super-bomberman/?region=All,1,,/games/boxart/full_2905669AmericaFrontccc.jpg,0.57
4071,Top Spin 3,top-spin-3,Sports,E,PS3,2K Sports,Pam Development,,7.8,,0.0,0.57,0.08,0.37,0.0,0.12,2008.0,,http://www.vgchartz.com/game/14225/top-spin-3/?region=All,1,,/games/boxart/full_1540446AmericaFrontccc.jpg,0.57
4072,SpongeBob SquarePants: Battle for Bikini Bottom,spongebob-squarepants-battle-for-bikini-bottom,Platform,E,XB,THQ,Heavy Iron Studios,,6.7,,0.0,0.57,0.45,0.1,,0.02,2003.0,,http://www.vgchartz.com/game/5735/spongebob-squarepants-battle-for-bikini-bottom/?region=All,1,,/games/boxart/6704904ccc.jpg,0.57
4073,Up,up,Adventure,E10,Wii,THQ,THQ,,,,0.0,0.57,0.22,0.29,,0.06,2009.0,,http://www.vgchartz.com/game/32679/up/?region=All,1,,/games/boxart/full_3706417AmericaFrontccc.jpg,0.57
4074,Spider-Man 3,spider-man-3,Platform,T,X360,Activision,Treyarch,,6.0,,0.0,0.57,0.49,0.04,,0.04,2007.0,,http://www.vgchartz.com/game/6129/spider-man-3/?region=All,1,,/games/boxart/full_918946AmericaFrontccc.jpg,0.57
4075,Tony Hawk: Shred,tony-hawk-shred,Sports,E,Wii,Activision,Buzz Monkey Software,,,,0.0,0.57,0.41,0.11,,0.04,2010.0,,http://www.vgchartz.com/game/44796/tony-hawk-shred/?region=All,1,,/games/boxart/full_tony-hawk-shred_2AmericaFront.jpg,0.57
4076,FIFA 15,fifa-15,Sports,E,Wii,EA Sports,EA Canada,,,,0.0,0.57,0.15,0.37,,0.04,2014.0,23rd Mar 18,http://www.vgchartz.com/game/82924/fifa-15/?region=All,1,,/games/boxart/full_6220594AmericaFrontccc.jpg,0.57
4077,SD Gundam G Generation Neo,sd-gundam-g-generation-neo,Strategy,,PS2,Bandai,Bandai,,,,0.0,0.57,,,0.57,,2002.0,,http://www.vgchartz.com/game/4252/sd-gundam-g-generation-neo/?region=All,1,,/games/boxart/full_3214646JapanFrontccc.jpg,0.57
4078,RalliSport Challenge,rallisport-challenge,Racing,E,XB,Microsoft,Digital Illusions,,,,0.0,0.57,0.39,0.16,,0.02,2002.0,,http://www.vgchartz.com/game/49827/rallisport-challenge/?region=All,1,,/games/boxart/full_rallisport-challenge_688AmericaFront.jpg,0.57
4079,Resident Evil Outbreak File #2,resident-evil-outbreak-file-2,Action,M,PS2,Capcom,Capcom Production Studio 1,,5.8,,0.0,0.57,0.19,0.15,0.17,0.05,2005.0,,http://www.vgchartz.com/game/2908/resident-evil-outbreak-file-2/?region=All,1,,/games/boxart/full_3952478AmericaFrontccc.gif,0.57
4080,NHL 14,nhl-14,Sports,E10,PS3,EA Sports,EA Canada,,,,0.0,0.57,0.28,0.19,,0.1,2013.0,23rd Sep 18,http://www.vgchartz.com/game/72080/nhl-14/?region=All,1,,/games/boxart/full_1272810AmericaFrontccc.jpg,0.57
4081,The Sims 3: World Adventures,the-sims-3-world-adventures,Simulation,T,PC,Electronic Arts,EA Redwood Shores,,8.2,,0.0,0.57,0.02,0.18,,0.37,2009.0,,http://www.vgchartz.com/game/37147/the-sims-3-world-adventures/?region=All,1,,/games/boxart/full_3006771AmericaFrontccc.jpg,0.57
4082,Bob the Builder: Can We Fix It?,bob-the-builder-can-we-fix-it,Action,E,PS,THQ,Steel Monkeys,,,,0.0,0.57,0.31,0.21,,0.04,2001.0,,http://www.vgchartz.com/game/17491/bob-the-builder-can-we-fix-it/?region=All,1,,/games/boxart/484514ccc.jpg,0.57
4083,XIII,xiii,Shooter,M,PS2,Ubisoft,Ubisoft Paris,,,,0.0,0.57,0.28,0.22,,0.07,2003.0,,http://www.vgchartz.com/game/6035/xiii/?region=All,1,,/games/boxart/full_5320421AmericaFrontccc.jpg,0.57
4084,Bratz 4 Real,bratz-4-real,Adventure,E,DS,THQ,THQ,,,,0.0,0.57,0.29,0.22,,0.06,2007.0,,http://www.vgchartz.com/game/12586/bratz-4-real/?region=All,1,,/games/boxart/1032166ccc.jpg,0.57
4085,LEGO Jurassic World,lego-jurassic-world,Action,E10,WiiU,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,0.0,0.57,0.29,0.2,0.03,0.05,2015.0,06th Apr 18,http://www.vgchartz.com/game/85093/lego-jurassic-world/?region=All,1,,/games/boxart/full_2023779AmericaFrontccc.jpg,0.57
4086,NHL 18,nhl-18,Sports,,PS4,EA Sports,EA Canada,,,,0.0,0.57,0.31,0.16,,0.1,2017.0,,http://www.vgchartz.com/game/184569/nhl-18/?region=All,1,,/games/boxart/full_1780604AmericaFrontccc.png,0.57
4087,NEKOPARA Vol. 0,nekopara-vol-0,Visual Novel,,PC,Unknown,Neko Works,,,,0.57,0.0,,,,,2017.0,09th Feb 19,http://www.vgchartz.com/game/223449/nekopara-vol-0/?region=All,1,,/games/boxart/full_1699516AmericaFrontccc.jpg,0.57
4088,The Legend of Spyro: Dawn of the Dragon,the-legend-of-spyro-dawn-of-the-dragon,Platform,E10,Wii,Vivendi Games,Etranges Libellules,,,,0.0,0.57,0.34,0.17,,0.05,2008.0,,http://www.vgchartz.com/game/22959/the-legend-of-spyro-dawn-of-the-dragon/?region=All,1,,/games/boxart/full_2821090AmericaFrontccc.jpg,0.57
4089,Mega Man Legacy Collection,mega-man-legacy-collection,Platform,E,PS4,Capcom,Digital Eclipse Software,,,,0.57,0.0,,,,,2016.0,29th May 18,http://www.vgchartz.com/game/85880/mega-man-legacy-collection/?region=All,1,,/games/boxart/full_8691831AmericaFrontccc.jpg,0.57
4090,Breath of Fire IV,breath-of-fire-iv,Role-Playing,T,PS,Capcom,Capcom,,8.4,,0.0,0.56,0.11,0.08,0.34,0.04,2000.0,,http://www.vgchartz.com/game/2956/breath-of-fire-iv/?region=All,1,,/games/boxart/9820189ccc.jpg,0.56
4091,True Crime: Streets of LA,true-crime-streets-of-la,Action,M,GC,Activision,EXAKT Entertainment,,8.1,,0.0,0.56,0.44,0.11,,0.02,2003.0,,http://www.vgchartz.com/game/5947/true-crime-streets-of-la/?region=All,1,,/games/boxart/4298038ccc.jpg,0.56
