Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
19533,Nodame Cantabile: Dream * Orchestra,nodame-cantabile-dream-orchestra,Misc,,Wii,Namco Bandai,Bandai Namco Games,,,,0.0,0.01,,,0.01,,2007.0,,http://www.vgchartz.com/game/13622/nodame-cantabile-dream-orchestra/?region=All,1,,/games/boxart/full_9608950JapanFrontccc.jpg,0.01
19534,Rezel Cross,rezel-cross,Role-Playing,,PSP,Sony Computer Entertainment,SIMS,,,,0.0,0.01,,,0.01,,2007.0,,http://www.vgchartz.com/game/7319/rezel-cross/?region=All,1,,/games/boxart/full_53879JapanFrontccc.jpg,0.01
19535,Xia-Xia,xia-xia,Misc,,DS,GameMill,Unknown,,,,0.0,0.01,0.0,0.0,,,2012.0,,http://www.vgchartz.com/game/70530/xia-xia/?region=All,1,,/games/boxart/default.jpg,0.01
19536,MyStylist,mystylist,Simulation,,PSP,Sony Computer Entertainment,Sony Computer Entertainment Japan,,,,0.0,0.01,,,0.01,,2008.0,20th Apr 18,http://www.vgchartz.com/game/16975/mystylist/?region=All,1,,/games/boxart/full_6562406JapanFrontccc.jpg,0.01
19537,Don Bradman Cricket 14,don-bradman-cricket-14,Sports,,X360,Tru Blu Entertainment,Big Ant Studios,,,,0.0,0.01,,0.01,,0.0,2014.0,,http://www.vgchartz.com/game/85047/don-bradman-cricket-14/?region=All,1,,/games/boxart/full_9159782PALFrontccc.jpg,0.01
19538,Free Running,free-running,Sports,T,PSP,Unknown,Core Design Ltd.,,,,0.0,0.01,,0.01,,0.0,2014.0,,http://www.vgchartz.com/game/22809/free-running/?region=All,1,,/games/boxart/full_6540979PALFrontccc.jpg,0.01
19539,Inugamike no Ichizoku,inugamike-no-ichizoku,Action,,DS,From Software,From Software,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/31140/inugamike-no-ichizoku/?region=All,1,,/games/boxart/full_4230414JapanFrontccc.jpg,0.01
19540,Darksiders III,darksiders-iii,Action,M,PC,THQ Nordic,Gunfire Games,,,,0.0,0.01,,0.01,,0.0,2018.0,19th Dec 18,http://www.vgchartz.com/game/174546/darksiders-iii/?region=All,1,,/games/boxart/full_2158869AmericaFrontccc.jpg,0.01
19541,Moe Moe 2-ji Daisenryaku 3,moe-moe-2-ji-daisenryaku-3,Misc,,PSV,System Soft Alpha,Unknown,,,,0.0,0.01,,,0.01,,2017.0,,http://www.vgchartz.com/game/158974/moe-moe-2-ji-daisenryaku-3/?region=All,1,,/games/boxart/full_6545297JapanFrontccc.jpg,0.01
19542,Kurenai no Homura: Sanada Ninpou Chou,kurenai-no-homura-sanada-ninpou-chou,Adventure,,PSV,Idea Factory,Idea Factory,,,,0.0,0.01,,,0.01,,2018.0,12th Aug 18,http://www.vgchartz.com/game/222605/kurenai-no-homura-sanada-ninpou-chou/?region=All,1,,/games/boxart/full_2492761JapanFrontccc.jpg,0.01
19543,Pilot Academy,pilot-academy,Simulation,,PSP,Rising Star,Kuju Entertainment,,,,0.0,0.01,,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/26006/pilot-academy/?region=All,1,,/games/boxart/full_2833561PALFrontccc.jpg,0.01
19544,Maitetsu: Pure Station,maitetsu-pure-station,Visual Novel,,PS4,Yeti,Lose,,,,0.0,0.01,,,0.01,,2018.0,29th Aug 18,http://www.vgchartz.com/game/222693/maitetsu-pure-station/?region=All,1,,/games/boxart/full_9420489JapanFrontccc.jpg,0.01
19545,The King of Fighters NESTS Collection,the-king-of-fighters-nests-collection,Fighting,,PS2,SNK Playmore,SNK Playmore Corporation,,,,0.0,0.01,,,0.01,,2007.0,,http://www.vgchartz.com/game/4565/the-king-of-fighters-nests-collection/?region=All,1,,/games/boxart/full_1168487JapanFrontccc.jpg,0.01
19546,Eiyuu Densetsu: Sora no Kiseki FC & SC Kanzenban,eiyuu-densetsu-sora-no-kiseki-fc-amp-sc-kanzenban,Role-Playing,,PSP,Falcom Corporation,Nihon Falcom Corporation,,,,0.0,0.01,,,0.01,,2007.0,,http://www.vgchartz.com/game/13448/eiyuu-densetsu-sora-no-kiseki-fc-amp-sc-kanzenban/?region=All,1,,/games/boxart/full_7211472JapanFrontccc.jpg,0.01
19547,Open Season,open-season,Platform,E,GBA,Ubisoft,Ubisoft Montreal,,7.6,,0.0,0.01,0.01,0.0,,0.0,2006.0,,http://www.vgchartz.com/game/27830/open-season/?region=All,1,,/games/boxart/full_9063181AmericaFrontccc.jpg,0.01
19548,Oretachi no Sabage Portable,oretachi-no-sabage-portable,Shooter,,PSP,Best Media,Best Media,,,,0.0,0.01,,,0.01,,2008.0,,http://www.vgchartz.com/game/30405/oretachi-no-sabage-portable/?region=All,1,,/games/boxart/full_6356042JapanFrontccc.jpg,0.01
19549,Leisure Suit Larry: Wet Dreams Don't Dry,leisure-suit-larry-wet-dreams-dont-dry,Adventure,,PC,Assemble Entertainment,CrazyBunch,,,,0.0,0.01,,0.01,,0.0,2018.0,08th Nov 18,http://www.vgchartz.com/game/223032/leisure-suit-larry-wet-dreams-dont-dry/?region=All,1,,/games/boxart/full_7660036PALFrontccc.jpg,0.01
19550,Battle Robot Soul,battle-robot-soul,Misc,,PSP,Namco Bandai Games,Unknown,,,,0.0,0.01,,,0.01,,2013.0,,http://www.vgchartz.com/game/71575/battle-robot-soul/?region=All,1,,/games/boxart/default.jpg,0.01
19551,RailWorks 2: Train Simulator,railworks-2-train-simulator,Simulation,E,PC,RailSimulator.com,RailSimulator.com,,,,0.0,0.01,,0.01,,0.0,2010.0,,http://www.vgchartz.com/game/51933/railworks-2-train-simulator/?region=All,1,,/games/boxart/full_railworks-2-train-simulator_659AmericaFront.jpg,0.01
19552,Shin Hisui no Shizuku: Hiiro no Kakera 2,shin-hisui-no-shizuku-hiiro-no-kakera-2,Adventure,,PS2,Idea Factory,Idea Factory,,,,0.0,0.01,,,0.01,,2009.0,,http://www.vgchartz.com/game/36441/shin-hisui-no-shizuku-hiiro-no-kakera-2/?region=All,1,,/games/boxart/full_4812737JapanFrontccc.jpg,0.01
19553,Tiger Woods PGA Tour 06,tiger-woods-pga-tour-06,Sports,E,PC,EA Sports,EA Sports,,,,0.0,0.01,0.01,0.0,,0.0,2005.0,,http://www.vgchartz.com/game/39317/tiger-woods-pga-tour-06/?region=All,1,,/games/boxart/full_9495552AmericaFrontccc.jpg,0.01
19554,Tsuihou Senkyo,tsuihou-senkyo,Adventure,,PSV,Nippon Ichi Software,Nippon Ichi Software,,,,0.0,0.01,,,0.01,,2017.0,21st Sep 18,http://www.vgchartz.com/game/179241/tsuihou-senkyo/?region=All,1,,/games/boxart/full_2440372JapanFrontccc.jpg,0.01
19555,Age of Mythology: Gold Edition,age-of-mythology-gold-edition,Strategy,T,PC,Microsoft Game Studios,Ensemble Studios,,,,0.0,0.01,,0.01,,0.0,2004.0,,http://www.vgchartz.com/game/48807/age-of-mythology-gold-edition/?region=All,1,,/games/boxart/full_age-of-mythology-gold-edition_209AmericaFront.jpg,0.01
19556,Eiyuu * Senki,eiyuu-senki,Misc,,PSV,5pb,Unknown,,,,0.0,0.01,,,0.01,,2014.0,,http://www.vgchartz.com/game/74978/eiyuu-senki/?region=All,1,,/games/boxart/default.jpg,0.01
19557,Haunted Hotel: Ancient Curse,haunted-hotel-ancient-curse,Adventure,,PC,Big Fish Games,Astragon,,,,0.0,0.01,,0.01,,0.0,2016.0,22nd Sep 18,http://www.vgchartz.com/game/86474/haunted-hotel-ancient-curse/?region=All,1,,/games/boxart/full_4217802PALFrontccc.jpeg,0.01
19558,Phantom: Phantom of Inferno,phantom-phantom-of-inferno,Adventure,,X360,Unknown,Nitro+,,,,0.0,0.01,,,0.01,,2016.0,,http://www.vgchartz.com/game/44860/phantom-phantom-of-inferno/?region=All,1,,/games/boxart/default.jpg,0.01
19559,After Burner: Black Falcon,after-burner-black-falcon,Simulation,T,PSP,Sega,Planet Moon Studios,,7.4,,0.0,0.01,0.01,0.0,,0.0,2007.0,,http://www.vgchartz.com/game/7184/after-burner-black-falcon/?region=All,1,,/games/boxart/full_9837312AmericaFrontccc.jpg,0.01
19560,Yuukyuu no Tierblade: Fragments of Memory,yuukyuu-no-tierblade-fragments-of-memory,Adventure,,PSV,Idea Factory,Idea Factory,,,,0.0,0.01,,,0.01,,2017.0,,http://www.vgchartz.com/game/211642/yuukyuu-no-tierblade-fragments-of-memory/?region=All,1,,/games/boxart/full_3212903JapanFrontccc.jpg,0.01
19561,Killer 3D Pool,killer-3d-pool,Misc,E,GBA,"Destination Software, Inc",Gravity-I,,,,0.0,0.01,0.01,0.0,,0.0,2005.0,,http://www.vgchartz.com/game/27223/killer-3d-pool/?region=All,1,,/games/boxart/full_7997168AmericaFrontccc.jpg,0.01
19562,Super Putty Squad,super-putty-squad,Platform,E10,NS,System 3,System 3 Software,,,,0.0,0.01,,0.01,,0.0,2017.0,06th Apr 19,http://www.vgchartz.com/game/220812/super-putty-squad/?region=All,1,,/games/boxart/full_3183611PALFrontccc.jpg,0.01
19563,Final Fantasy XIV Online Complete Edition,final-fantasy-xiv-online-complete-edition,MMO,T,PC,Square Enix,Square Enix,,,,0.0,0.01,,0.01,,0.0,2017.0,10th Jul 18,http://www.vgchartz.com/game/174553/final-fantasy-xiv-online-complete-edition/?region=All,1,,/games/boxart/full_8843912AmericaFrontccc.jpg,0.01
