Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
8001,Imagine: Zookeeper,imagine-zookeeper,Simulation,E,DS,Ubisoft,Magic Pockets,,,,0.0,0.24,0.15,0.06,,0.02,2009.0,,http://www.vgchartz.com/game/37124/imagine-zookeeper/?region=All,1,,/games/boxart/full_7393897AmericaFrontccc.jpg,0.24
8002,Grand Slam Tennis 2,grand-slam-tennis-2,Sports,E,PS3,EA Sports,EA Sports,,,,0.0,0.24,0.09,0.1,,0.04,2012.0,,http://www.vgchartz.com/game/57500/grand-slam-tennis-2/?region=All,1,,/games/boxart/full_grand-slam-tennis-2_63AmericaFront.jpg,0.24
8003,Killer is Dead,killer-is-dead,Action,M,PS3,Xseed Games,Grasshopper Manufacture,,,,0.0,0.24,0.12,0.04,0.05,0.03,2013.0,20th Aug 18,http://www.vgchartz.com/game/71347/killer-is-dead/?region=All,1,,/games/boxart/full_3858958AmericaFrontccc.jpg,0.24
8004,Are You Smarter than a 5th Grader? Game Time,are-you-smarter-than-a-5th-grader-game-time,Puzzle,E,DS,THQ,THQ,,,,0.0,0.24,0.22,,,0.02,2009.0,,http://www.vgchartz.com/game/38303/are-you-smarter-than-a-5th-grader-game-time/?region=All,1,,/games/boxart/full_4822853AmericaFrontccc.jpg,0.24
8005,METRO 2033,metro-2033,Shooter,M,PC,THQ,4a-games,,7.5,,0.0,0.24,,0.19,,0.04,2010.0,,http://www.vgchartz.com/game/40227/metro-2033/?region=All,1,,/games/boxart/full_5366225AmericaFrontccc.jpg,0.24
8006,NASCAR 08,nascar-08,Racing,E,PS2,EA Sports,EA Tiburon,,,,0.0,0.24,0.12,0.09,,0.03,2007.0,,http://www.vgchartz.com/game/7087/nascar-08/?region=All,1,,/games/boxart/8854371ccc.jpg,0.24
8007,Payday 2,payday-2,Shooter,M,XOne,505 Games,Overkill Software,,,,0.0,0.23,0.14,0.07,,0.02,2015.0,08th Jan 18,http://www.vgchartz.com/game/85347/payday-2/?region=All,1,,/games/boxart/full_9488711AmericaFrontccc.png,0.23
8008,DC Universe Online,dc-universe-online,MMO,T,PC,Sony Online Entertainment,WBIE,,7.0,,0.0,0.23,0.16,0.06,,0.02,2011.0,15th Sep 18,http://www.vgchartz.com/game/47159/dc-universe-online/?region=All,1,,/games/boxart/full_dc-universe-online_17AmericaFront.jpg,0.23
8009,Hot Shots Tennis: Get a Grip,hot-shots-tennis-get-a-grip,Sports,E,PSP,Sony Computer Entertainment,Clap Hanz,,8.0,,0.0,0.23,0.08,0.0,0.13,0.02,2010.0,,http://www.vgchartz.com/game/42744/hot-shots-tennis-get-a-grip/?region=All,1,8.1,/games/boxart/full_hot-shots-tennis-get-a-grip_1AmericaFront.jpg,0.23
8010,Naruto: Path of the Ninja 2,naruto-path-of-the-ninja-2,Role-Playing,E10,DS,D3 Publisher,TOSE,,,,0.0,0.23,0.22,,,0.02,2008.0,,http://www.vgchartz.com/game/25974/naruto-path-of-the-ninja-2/?region=All,1,,/games/boxart/full_4904203AmericaFrontccc.jpg,0.23
8011,Karaoke Revolution Volume 2,karaoke-revolution-volume-2,Misc,E,PS2,Konami,Harmonix Music Systems,,,,0.0,0.23,0.11,0.09,,0.03,2004.0,,http://www.vgchartz.com/game/1101/karaoke-revolution-volume-2/?region=All,1,,/games/boxart/4376085ccc.jpg,0.23
8012,Wallace & Gromit in Project Zoo,wallace-amp-gromit-in-project-zoo,Platform,E,PS2,BAM! Entertainment,Frontier Developments,,,,0.0,0.23,0.11,0.09,,0.03,2003.0,,http://www.vgchartz.com/game/5975/wallace-amp-gromit-in-project-zoo/?region=All,1,,/games/boxart/9679902ccc.jpg,0.23
8013,Harry Potter and the Goblet of Fire,harry-potter-and-the-goblet-of-fire,Adventure,E10,DS,Electronic Arts,Magic Pockets,,,,0.0,0.23,0.2,0.01,,0.02,2005.0,,http://www.vgchartz.com/game/5189/harry-potter-and-the-goblet-of-fire/?region=All,1,,/games/boxart/full_5727085AmericaFrontccc.jpg,0.23
8014,Love Plus +,love-plus-,Simulation,,DS,Konami,Konami,,,,0.0,0.23,,,0.23,,2010.0,,http://www.vgchartz.com/game/44285/love-plus-/?region=All,1,,/games/boxart/full_love-plus-_7JapanFront.jpg,0.23
8015,Skylanders: SuperChargers Racing,skylanders-superchargers-racing,Action-Adventure,E10,Wii,Activision,Beenox,,,,0.0,0.23,0.07,0.15,,0.02,2015.0,06th Apr 18,http://www.vgchartz.com/game/85610/skylanders-superchargers-racing/?region=All,1,,/games/boxart/full_3457227AmericaFrontccc.jpg,0.23
8016,Mobile Suit Gundam: Climax U.C.,mobile-suit-gundam-climax-uc,Action,,PS2,Bandai,Bandai,,,,0.0,0.23,,,0.23,,2006.0,,http://www.vgchartz.com/game/3455/mobile-suit-gundam-climax-uc/?region=All,1,,/games/boxart/full_2540939JapanFrontccc.jpg,0.23
8017,Street Fighter EX2 Plus,street-fighter-ex2-plus,Fighting,T,PS,Capcom,Arika,,,,0.0,0.23,0.13,0.09,,0.02,1999.0,,http://www.vgchartz.com/game/12902/street-fighter-ex2-plus/?region=All,1,,/games/boxart/full_1770307AmericaFrontccc.jpg,0.23
8018,Viva Pinata: Party Animals,viva-pinata-party-animals,Misc,E,X360,Microsoft Game Studios,Krome Studios,,5.5,,0.0,0.23,0.19,0.02,,0.02,2007.0,,http://www.vgchartz.com/game/12537/viva-pinata-party-animals/?region=All,1,,/games/boxart/full_viva-pinata-party-animals_542AmericaFront.jpg,0.23
8019,Big Family Games,big-family-games,Misc,,Wii,THQ,THQ,,,,0.0,0.23,,0.22,,0.02,2009.0,,http://www.vgchartz.com/game/33384/big-family-games/?region=All,1,,/games/boxart/full_8965979PALFrontccc.jpg,0.23
8020,Zumba Fitness: World Party,zumba-fitness-world-party,Misc,E,Wii,Majesco Entertainment,Zoe Mode,,,,0.0,0.23,0.11,0.11,,0.02,2013.0,01st Apr 18,http://www.vgchartz.com/game/72646/zumba-fitness-world-party/?region=All,1,,/games/boxart/full_9049980AmericaFrontccc.jpg,0.23
8021,Danganronpa: Trigger Happy Havoc,danganronpa-trigger-happy-havoc,Adventure,,PC,Spike Chunsoft,Spike Chunsoft,,,,0.23,0.0,,,,,2016.0,17th Dec 18,http://www.vgchartz.com/game/86448/danganronpa-trigger-happy-havoc/?region=All,1,,/games/boxart/full_398706AmericaFrontccc.jpg,0.23
8022,WWE 2K18,wwe-2k18,Sports,,NS,2K Sports,Yuke's,,,,0.0,0.23,0.14,0.08,,0.02,2017.0,,http://www.vgchartz.com/game/189446/wwe-2k18/?region=All,1,,/games/boxart/full_6513128AmericaFrontccc.jpg,0.23
8023,The Lord of the Rings: Aragorn's Quest,the-lord-of-the-rings-aragorns-quest,Action,T,Wii,Warner Bros. Interactive,Headstrong Games,,6.4,,0.0,0.23,0.17,0.05,,0.02,2010.0,,http://www.vgchartz.com/game/44086/the-lord-of-the-rings-aragorns-quest/?region=All,1,,/games/boxart/full_the-lord-of-the-rings-aragorns-quest_0AmericaFront.jpg,0.23
8024,Sands of Destruction,sands-of-destruction,Role-Playing,T,DS,Sega,imageepoch Inc.,,6.5,,0.0,0.23,0.09,,0.13,0.01,2010.0,,http://www.vgchartz.com/game/23977/sands-of-destruction/?region=All,1,,/games/boxart/full_3887318AmericaFrontccc.jpg,0.23
8025,Jet X20,jet-x20,Racing,E,PS2,Sony Computer Entertainment,Killer Game,,,,0.0,0.23,0.11,0.09,,0.03,2002.0,,http://www.vgchartz.com/game/1078/jet-x20/?region=All,1,,/games/boxart/full_1745786AmericaFrontccc.jpg,0.23
8026,Super Robot Taisen D,super-robot-taisen-d,Strategy,,GBA,Banpresto,Banpresto,,,,0.0,0.23,,,0.23,0.01,2003.0,,http://www.vgchartz.com/game/4470/super-robot-taisen-d/?region=All,1,,/games/boxart/full_super-robot-taisen-d_926JapanFront.jpg,0.23
8027,Cabela's Outdoor Adventures (2009),cabelas-outdoor-adventures-2009,Sports,T,PS3,Activision,Activision,,,,0.0,0.23,0.21,,,0.02,2009.0,,http://www.vgchartz.com/game/36280/cabelas-outdoor-adventures-2009/?region=All,1,,/games/boxart/full_4962452AmericaFrontccc.jpg,0.23
8028,NASCAR Thunder 2004,nascar-thunder-2004,Racing,E,XB,EA Sports,EA Tiburon,,,,0.0,0.23,0.18,0.05,,0.01,2003.0,,http://www.vgchartz.com/game/1496/nascar-thunder-2004/?region=All,1,,/games/boxart/8280698ccc.jpg,0.23
8029,Buffy the Vampire Slayer,buffy-the-vampire-slayer,Action,T,XB,Electronic Arts,Double Helix Games,,,,0.0,0.23,0.18,0.05,,0.01,2002.0,,http://www.vgchartz.com/game/267/buffy-the-vampire-slayer/?region=All,1,,/games/boxart/full_8696398AmericaFrontccc.jpg,0.23
8030,Wipeout 2,wipeout-2,Misc,E,3DS,Activision,Endemol,,,,0.0,0.23,0.22,,,0.02,2011.0,,http://www.vgchartz.com/game/64525/wipeout-2/?region=All,1,,/games/boxart/full_wipeout-2_714AmericaFront.jpg,0.23
8031,Harry Potter and the Goblet of Fire,harry-potter-and-the-goblet-of-fire,Adventure,E10,XB,Electronic Arts,Electronic Arts,,6.7,,0.0,0.23,0.18,0.05,,0.01,2005.0,,http://www.vgchartz.com/game/5182/harry-potter-and-the-goblet-of-fire/?region=All,1,,/games/boxart/full_5409558AmericaFrontccc.jpg,0.23
8032,The Club,the-club,Shooter,M,PS3,Sega,Bizarre Creations,,,,0.0,0.23,0.14,0.07,,0.03,2008.0,,http://www.vgchartz.com/game/16060/the-club/?region=All,1,,/games/boxart/4090433ccc.jpg,0.23
8033,Angry Birds,angry-birds,Puzzle,E,PC,Unknown,Rovio Mobile,,,,0.0,0.23,,0.19,,0.05,2011.0,,http://www.vgchartz.com/game/51353/angry-birds/?region=All,1,,/games/boxart/full_angry-birds_806AmericaFront.jpg,0.23
8034,Madden NFL 12,madden-nfl-12,Sports,E,PSP,EA Sports,EA Tiburon,,,,0.0,0.23,0.21,,,0.02,2011.0,,http://www.vgchartz.com/game/50892/madden-nfl-12/?region=All,1,,/games/boxart/full_madden-nfl-12_321AmericaFront.jpg,0.23
8035,Lichdom: Battlemage,lichdom-battlemage,Role-Playing,,PC,Unknown,Unknown,,,,0.23,0.0,,,,,2014.0,,http://www.vgchartz.com/game/84451/lichdom-battlemage/?region=All,1,,/games/boxart/full_5472466AmericaFrontccc.jpg,0.23
8036,Pro Yakyuu Team o Tsukurou!,pro-yakyuu-team-o-tsukurou,Sports,,DC,Sega,Smilebit,,,,0.0,0.23,,,0.23,0.0,1999.0,,http://www.vgchartz.com/game/3665/pro-yakyuu-team-o-tsukurou/?region=All,1,,/games/boxart/full_2771130JapanFrontccc.jpg,0.23
8037,Mortifero Motus,mortifero-motus,Racing,,PC,Unknown,Unknown,,,,0.23,0.0,,,,,1999.0,20th Feb 19,http://www.vgchartz.com/game/223649/mortifero-motus/?region=All,1,,/games/boxart/full_3271120AmericaFrontccc.jpg,0.23
8038,Hotel for Dogs,hotel-for-dogs,Simulation,E,DS,505 Games,Paramount Interactive,,,,0.0,0.23,0.22,0.0,,0.02,2009.0,,http://www.vgchartz.com/game/29464/hotel-for-dogs/?region=All,1,,/games/boxart/full_375261AmericaFrontccc.jpg,0.23
8039,Dynasty Warriors Gundam Reborn,dynasty-warriors-gundam-reborn,Action,T,PS3,Namco Bandai Games,Omega Force,,,,0.0,0.23,,,0.23,,2014.0,29th Oct 18,http://www.vgchartz.com/game/75527/dynasty-warriors-gundam-reborn/?region=All,1,,/games/boxart/full_8272639AmericaFrontccc.jpg,0.23
8040,Ashes Cricket 2009,ashes-cricket-2009,Sports,,Wii,Codemasters,Gusto Games,,,,0.0,0.23,,0.23,,0.01,2009.0,,http://www.vgchartz.com/game/34555/ashes-cricket-2009/?region=All,1,,/games/boxart/full_3909691PALFrontccc.jpg,0.23
8041,Spec Ops: The Line,spec-ops-the-line,Shooter,RP,PC,2K Games,Yager Development,,,,0.0,0.23,0.12,0.09,,0.02,2012.0,,http://www.vgchartz.com/game/41816/spec-ops-the-line/?region=All,1,,/games/boxart/full_9495704AmericaFrontccc.jpg,0.23
8042,Megamind: Mega Team Unite,megamind-mega-team-unite,Adventure,E10,Wii,THQ,THQ Australia Studios Pty Ltd.,,,,0.0,0.23,0.15,0.06,,0.02,2010.0,,http://www.vgchartz.com/game/45788/megamind-mega-team-unite/?region=All,1,,/games/boxart/full_megamind-mega-team-unite_1AmericaFront.jpg,0.23
8043,Rock Band Track Pack Volume 1,rock-band-track-pack-volume-1,Misc,T,Wii,MTV Games,Harmonix Music Systems,,,,0.0,0.23,0.17,0.04,,0.02,2008.0,,http://www.vgchartz.com/game/23448/rock-band-track-pack-volume-1/?region=All,1,,/games/boxart/3452288ccc.jpg,0.23
8044,Carnival Island,carnival-island,Misc,E,PS3,Sony Computer Entertainment,Magic Pixel Games,,,,0.0,0.23,0.13,0.06,,0.04,2011.0,,http://www.vgchartz.com/game/51923/carnival-island/?region=All,1,,/games/boxart/full_carnival-island_907AmericaFront.jpg,0.23
8045,Cross Edge,cross-edge,Role-Playing,T,PS3,NIS America,Compile Heart,,5.4,,0.0,0.23,0.14,0.02,0.05,0.02,2009.0,,http://www.vgchartz.com/game/35274/cross-edge/?region=All,1,3.8,/games/boxart/full_4037686AmericaFrontccc.jpg,0.23
8046,Puss in Boots,puss-in-boots,Misc,E10,X360,THQ,THQ,,,,0.0,0.23,0.2,0.02,,0.02,2011.0,,http://www.vgchartz.com/game/51831/puss-in-boots/?region=All,1,,/games/boxart/full_puss-in-boots_266AmericaFront.jpg,0.23
8047,A grande bagunca espacial - The big space mess,a-grande-bagunca-espacial-the-big-space-mess,Action,,PC,Unknown,RMAL,,,,0.23,0.0,,,,,2011.0,20th Feb 19,http://www.vgchartz.com/game/223650/a-grande-bagunca-espacial-the-big-space-mess/?region=All,1,,/games/boxart/full_8021486AmericaFrontccc.jpg,0.23
8048,Rock Band Country Track Pack,rock-band-country-track-pack,Misc,E10,X360,MTV Games,Harmonix Music Systems,,,,0.0,0.23,0.22,,,0.02,2009.0,,http://www.vgchartz.com/game/34552/rock-band-country-track-pack/?region=All,1,,/games/boxart/full_5368959AmericaFrontccc.jpg,0.23
8049,SteamWorld Heist,steamworld-heist,Strategy,,PC,Unknown,Image & Form Games,,,,0.23,0.0,,,,,2009.0,20th Feb 19,http://www.vgchartz.com/game/223651/steamworld-heist/?region=All,1,,/games/boxart/full_9201037AmericaFrontccc.jpg,0.23
8050,World Series Baseball,world-series-baseball,Sports,E,XB,Sega,Blueshift,,,,0.0,0.23,0.17,0.05,,0.01,2002.0,,http://www.vgchartz.com/game/2702/world-series-baseball/?region=All,1,,/games/boxart/8003018ccc.jpg,0.23
8051,Attack on Titan 2,attack-on-titan-2,Action,M,NS,Koei Tecmo,Omega Force,,7.0,,0.0,0.23,0.12,0.02,0.08,0.02,2018.0,30th Mar 18,http://www.vgchartz.com/game/212038/attack-on-titan-2/?region=All,1,,/games/boxart/full_5868631AmericaFrontccc.jpg,0.23
8052,Tony Hawk's Pro Skater 5,tony-hawks-pro-skater-5,Sports,T,PS4,Activision,Robomodo,,,,0.0,0.23,0.11,0.08,,0.04,2015.0,15th Apr 18,http://www.vgchartz.com/game/85452/tony-hawks-pro-skater-5/?region=All,1,,/games/boxart/full_2931969AmericaFrontccc.jpeg,0.23
8053,Test Drive: Eve of Destruction,test-drive-eve-of-destruction,Racing,T,PS2,Atari,Monster Games Inc.,,,,0.0,0.23,0.11,0.09,,0.03,2004.0,,http://www.vgchartz.com/game/5819/test-drive-eve-of-destruction/?region=All,1,,/games/boxart/6543036ccc.jpg,0.23
8054,Starsky & Hutch,starsky-amp-hutch,Racing,T,XB,Gotham Games,Minds-Eye Productions,,6.0,,0.0,0.23,0.17,0.05,,0.01,2003.0,,http://www.vgchartz.com/game/2225/starsky-amp-hutch/?region=All,1,,/games/boxart/4679239ccc.gif,0.23
8055,Jeremy McGrath Supercross World,jeremy-mcgrath-supercross-world,Racing,T,PS2,Acclaim Entertainment,Acclaim Entertainment,,,,0.0,0.23,0.11,0.09,,0.03,2001.0,,http://www.vgchartz.com/game/1070/jeremy-mcgrath-supercross-world/?region=All,1,,/games/boxart/full_316007AmericaFrontccc.jpg,0.23
8056,Jewels of the Tropical Lost Island,jewels-of-the-tropical-lost-island,Puzzle,E,DS,City Interactive,TBA,,,,0.0,0.23,0.11,0.1,,0.02,2010.0,,http://www.vgchartz.com/game/45114/jewels-of-the-tropical-lost-island/?region=All,1,,/games/boxart/full_177377AmericaFrontccc.jpg,0.23
8057,Rock Band Track Pack Volume 2,rock-band-track-pack-volume-2,Misc,T,Wii,MTV Games,Harmonix Music Systems,,,,0.0,0.23,0.2,0.02,,0.02,2008.0,,http://www.vgchartz.com/game/26521/rock-band-track-pack-volume-2/?region=All,1,,/games/boxart/full_2166365AmericaFrontccc.jpg,0.23
8058,Meteos,meteos,Puzzle,E,DS,Nintendo,Q Entertainment,,8.8,,0.0,0.23,0.15,0.01,0.06,0.01,2005.0,,http://www.vgchartz.com/game/1338/meteos/?region=All,1,,/games/boxart/2004418ccc.jpg,0.23
8059,The Scorpion King: Rise of the Akkadian,the-scorpion-king-rise-of-the-akkadian,Action,T,PS2,Universal Interactive,Point of View,,,,0.0,0.23,0.11,0.09,,0.03,2002.0,,http://www.vgchartz.com/game/5672/the-scorpion-king-rise-of-the-akkadian/?region=All,1,,/games/boxart/2471925ccc.jpg,0.23
8060,KickHim,kickhim,Action,,PC,Unknown,Pokshevanov Pavel,,,,0.23,0.0,,,,,2002.0,20th Feb 19,http://www.vgchartz.com/game/223652/kickhim/?region=All,1,,/games/boxart/full_9710317AmericaFrontccc.jpg,0.23
8061,Let's Make a Soccer Team!,lets-make-a-soccer-team,Sports,,PS2,Sega,Smilebit,,,,0.0,0.23,,,0.23,,2006.0,,http://www.vgchartz.com/game/3661/lets-make-a-soccer-team/?region=All,1,,/games/boxart/full_332462PALFrontccc.jpg,0.23
8062,WWE All Stars,wwe-all-stars,Action,T,3DS,THQ,THQ,,7.0,,0.0,0.23,0.15,0.06,,0.02,2011.0,,http://www.vgchartz.com/game/70141/wwe-all-stars/?region=All,1,,/games/boxart/full_wwe-all-stars_23AmericaFront.jpg,0.23
8063,Monster Hunter G,monster-hunter-g,Role-Playing,,PS2,Capcom,Capcom,,,,0.0,0.23,,,0.23,,2005.0,,http://www.vgchartz.com/game/3838/monster-hunter-g/?region=All,1,,/games/boxart/full_8642720JapanFrontccc.jpg,0.23
8064,All-Star Baseball 2001,all-star-baseball-2001,Sports,E,N64,Acclaim Entertainment,High Voltage Software,,9.2,,0.0,0.23,0.22,0.01,,0.0,2000.0,,http://www.vgchartz.com/game/57/all-star-baseball-2001/?region=All,1,,/games/boxart/full_2407968AmericaFrontccc.jpg,0.23
8065,Star Wars Jedi Knight II: Jedi Outcast,star-wars-jedi-knight-ii-jedi-outcast,Shooter,T,GC,LucasArts,Vicarious Visions,,7.1,,0.0,0.23,0.18,0.05,,0.01,2002.0,,http://www.vgchartz.com/game/5771/star-wars-jedi-knight-ii-jedi-outcast/?region=All,1,,/games/boxart/full_8281120AmericaFrontccc.jpg,0.23
8066,Tom Clancy's Splinter Cell,tom-clancys-splinter-cell,Action,T,GC,Ubisoft,Ubisoft,,,,0.0,0.23,0.18,0.05,,0.01,2003.0,,http://www.vgchartz.com/game/5896/tom-clancys-splinter-cell/?region=All,1,,/games/boxart/3603780ccc.jpg,0.23
8067,Angry Birds: Star Wars,angry-birds-star-wars,Puzzle,E,PS4,Activision,Exient Entertainment,,,,0.0,0.23,0.11,0.09,,0.04,2013.0,16th Mar 18,http://www.vgchartz.com/game/76928/angry-birds-star-wars/?region=All,1,,/games/boxart/full_8332713AmericaFrontccc.jpg,0.23
8068,Lightning Returns: Final Fantasy XIII,lightning-returns-final-fantasy-xiii,Role-Playing,,PC,Square Enix,Square Enix,,,,0.23,0.0,,,,,2015.0,,http://www.vgchartz.com/game/84597/lightning-returns-final-fantasy-xiii/?region=All,1,,/games/boxart/full_8227846AmericaFrontccc.png,0.23
8069,Elex,elex,Role-Playing,M,PS4,THQ Nordic,Piranha Bytes,,,,0.0,0.23,0.03,0.16,,0.04,2017.0,30th Jun 18,http://www.vgchartz.com/game/179312/elex/?region=All,1,,/games/boxart/full_6244622PALFrontccc.jpg,0.23
8070,ZRoll,zroll,Platform,,PC,Unknown,KxONE,,,,0.23,0.0,,,,,2017.0,20th Feb 19,http://www.vgchartz.com/game/223653/zroll/?region=All,1,,/games/boxart/full_4965058AmericaFrontccc.jpg,0.23
8071,ESPN NHL Hockey,espn-nhl-hockey,Sports,E,PS2,Sega,Kush Games,,,,0.0,0.23,0.11,0.09,,0.03,2003.0,,http://www.vgchartz.com/game/5058/espn-nhl-hockey/?region=All,1,,/games/boxart/6503327ccc.jpg,0.23
8072,Harvest Moon GB,harvest-moon-gb,Simulation,E,GB,Natsume,Victor Interactive Software,,,,0.0,0.23,,,0.23,0.0,1998.0,,http://www.vgchartz.com/game/3477/harvest-moon-gb/?region=All,1,,/games/boxart/full_273639AmericaFrontccc.jpg,0.23
8073,DiRT Showdown,dirt-showdown,Racing,E10,X360,Codemasters,Codemasters,,,,0.0,0.23,0.08,0.13,,0.02,2012.0,29th Oct 18,http://www.vgchartz.com/game/70752/dirt-showdown/?region=All,1,7.2,/games/boxart/full_5566021AmericaFrontccc.jpg,0.23
8074,Sherlock Holmes and the Mystery of Osborne House,sherlock-holmes-and-the-mystery-of-osborne-house,Adventure,E10,DS,THQ,Frogwares,,,,0.0,0.23,0.07,0.14,,0.03,2011.0,,http://www.vgchartz.com/game/43785/sherlock-holmes-and-the-mystery-of-osborne-house/?region=All,1,,/games/boxart/full_sherlock-holmes-and-the-mystery-of-osborne-house_591AmericaFront.jpg,0.23
8075,The Incredible Hulk: Ultimate Destruction,the-incredible-hulk-ultimate-destruction,Action,T,XB,VU Games,Radical Entertainment,,,,0.0,0.23,0.17,0.05,,0.01,2005.0,,http://www.vgchartz.com/game/1023/the-incredible-hulk-ultimate-destruction/?region=All,1,,/games/boxart/7632502ccc.jpg,0.23
8076,NCAA GameBreaker 2003,ncaa-gamebreaker-2003,Sports,E,PS2,Sony Computer Entertainment,989 Sports,,,,0.0,0.23,0.11,0.09,,0.03,2002.0,,http://www.vgchartz.com/game/1561/ncaa-gamebreaker-2003/?region=All,1,,/games/boxart/full_8100021AmericaFrontccc.jpg,0.23
8077,Gundam Battle Assault,gundam-battle-assault,Fighting,T,PS,Bandai,Bandai,,,,0.0,0.23,0.13,0.09,,0.02,2000.0,,http://www.vgchartz.com/game/25178/gundam-battle-assault/?region=All,1,,/games/boxart/full_3593057AmericaFrontccc.jpg,0.23
8078,Tony Hawk's Downhill Jam,tony-hawks-downhill-jam,Sports,E10,Wii,Activision,Toys for Bob,,,,0.0,0.23,0.21,0.0,,0.02,2006.0,,http://www.vgchartz.com/game/5914/tony-hawks-downhill-jam/?region=All,1,,/games/boxart/910482ccc.jpg,0.23
8079,Virtua Fighter Kids,virtua-fighter-kids,Fighting,T,SAT,Sega,Sega-AM2,,6.6,,0.0,0.23,,,0.23,,1996.0,,http://www.vgchartz.com/game/4668/virtua-fighter-kids/?region=All,1,,/games/boxart/full_9796103AmericaFrontccc.jpg,0.23
8080,Madagascar: Escape 2 Africa,madagascar-escape-2-africa,Action,E10,PS3,Activision,Toys for Bob,,,,0.0,0.23,0.12,0.08,,0.03,2008.0,,http://www.vgchartz.com/game/28747/madagascar-escape-2-africa/?region=All,1,,/games/boxart/full_6673442AmericaFrontccc.jpg,0.23
8081,Lunar: Silver Star Story,lunar-silver-star-story,Role-Playing,,SAT,Kadokawa Shoten,Kadokawa Shoten,,,,0.0,0.23,,,0.23,0.0,1996.0,,http://www.vgchartz.com/game/3681/lunar-silver-star-story/?region=All,1,,/games/boxart/full_3172701JapanFrontccc.jpg,0.23
8082,Rocket Power: Beach Bandits,rocket-power-beach-bandits,Platform,E,GC,THQ,Evolution Games,,,,0.0,0.23,0.18,0.05,,0.01,2002.0,,http://www.vgchartz.com/game/1926/rocket-power-beach-bandits/?region=All,1,,/games/boxart/4870036ccc.jpg,0.23
8083,RIGS: Mechanized Combat League,rigs-mechanized-combat-league,Action,T,PS4,Sony Interactive Entertainment,Guerrilla Cambridge,,,,0.0,0.23,0.11,0.06,0.02,0.04,2016.0,27th Nov 18,http://www.vgchartz.com/game/124386/rigs-mechanized-combat-league/?region=All,1,,/games/boxart/full_2492945AmericaFrontccc.jpg,0.23
8084,Shaun White Snowboarding,shaun-white-snowboarding,Sports,E10,DS,Ubisoft,Ubisoft Montreal,,6.2,,0.0,0.23,0.21,0.0,,0.02,2008.0,,http://www.vgchartz.com/game/24542/shaun-white-snowboarding/?region=All,1,,/games/boxart/full_733992AmericaFrontccc.jpg,0.23
8085,Looney Tunes: Acme Arsenal,looney-tunes-acme-arsenal,Action,E10,Wii,Warner Bros. Interactive,Red Tribe,,,,0.0,0.23,0.21,0.01,,0.02,2007.0,,http://www.vgchartz.com/game/7623/looney-tunes-acme-arsenal/?region=All,1,,/games/boxart/3204136ccc.jpg,0.23
8086,Evoland 2,evoland-2,Role-Playing,,PC,Shiro Games,Shiro Games,,,,0.23,0.0,,,,,2015.0,10th Aug 18,http://www.vgchartz.com/game/84532/evoland-2/?region=All,1,,/games/boxart/full_8314116AmericaFrontccc.jpg,0.23
8087,M&M's Kart Racing,mampms-kart-racing,Racing,E,Wii,DSI Games,FrontLine Studios,,,,0.0,0.23,0.21,,,0.02,2007.0,,http://www.vgchartz.com/game/12325/mampms-kart-racing/?region=All,1,,/games/boxart/full_1155188AmericaFrontccc.jpg,0.23
8088,Tom Clancy's Rainbow Six: Rogue Spear,tom-clancys-rainbow-six-rogue-spear,Shooter,T,PS,Red Storm Entertainment,Saffire Corporation,,,,0.0,0.23,0.13,0.09,,0.02,2001.0,,http://www.vgchartz.com/game/2463/tom-clancys-rainbow-six-rogue-spear/?region=All,1,,/games/boxart/full_tom-clancys-rainbow-six-rogue-spear_839AmericaFront.jpg,0.23
8089,NHL FaceOff 2001,nhl-faceoff-2001,Sports,E,PS,Sony Computer Entertainment,SolWorks,,7.2,,0.0,0.23,0.13,0.09,,0.02,2000.0,,http://www.vgchartz.com/game/41553/nhl-faceoff-2001/?region=All,1,,/games/boxart/full_4955335AmericaFrontccc.jpg,0.23
8090,Me & My Katamari,me-amp-my-katamari,Puzzle,E,PSP,Namco,Namco,,7.2,,0.0,0.23,0.13,0.01,0.08,,2006.0,,http://www.vgchartz.com/game/1289/me-amp-my-katamari/?region=All,1,7.8,/games/boxart/42149ccc.jpg,0.23
8091,Yu-Gi-Oh! GX: Duel Academy,yu-gi-oh-gx-duel-academy,Misc,E,GBA,Konami,Konami,,,,0.0,0.23,0.17,0.06,,0.0,2006.0,,http://www.vgchartz.com/game/15287/yu-gi-oh-gx-duel-academy/?region=All,1,,/games/boxart/5917463ccc.jpg,0.23
8092,Tribes: Aerial Assault,tribes-aerial-assault,Shooter,T,PS2,Sierra Entertainment,Midway Studios Austin,,,,0.0,0.23,0.11,0.09,,0.03,2002.0,,http://www.vgchartz.com/game/2527/tribes-aerial-assault/?region=All,1,,/games/boxart/full_1221956AmericaFrontccc.jpg,0.23
8093,Ultimate Band,ultimate-band,Misc,E,DS,Disney Interactive Studios,Fall Line Studio,,,,0.0,0.23,0.19,0.02,,0.02,2008.0,,http://www.vgchartz.com/game/25997/ultimate-band/?region=All,1,,/games/boxart/full_1585279AmericaFrontccc.jpg,0.23
