Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
14001,Football Manager 2010,football-manager-2010,Sports,E,PC,Sega,Sports Interactive,,8.7,,0.0,0.07,,0.06,,0.01,2009.0,,http://www.vgchartz.com/game/36900/football-manager-2010/?region=All,1,,/games/boxart/full_4284471AmericaFrontccc.jpg,0.07
14002,NAtURAL DOCtRINE,natural-doctrine,Role-Playing,M,PSV,NIS America,Kadokawa Games,,,,0.0,0.07,0.02,0.01,0.03,0.01,2014.0,23rd Nov 18,http://www.vgchartz.com/game/75658/natural-doctrine/?region=All,1,,/games/boxart/full_6247201AmericaFrontccc.jpg,0.07
14003,Major League Baseball 2K10,major-league-baseball-2k10,Sports,E,PSP,2K Sports,Visual Concepts,,,,0.0,0.07,0.06,,,0.01,2010.0,,http://www.vgchartz.com/game/41367/major-league-baseball-2k10/?region=All,1,,/games/boxart/full_3640846AmericaFrontccc.png,0.07
14004,Terraria,terraria,Action,T,PS4,505 Games,Re-Logic,,,,0.0,0.07,,0.05,0.01,0.01,2014.0,19th Mar 18,http://www.vgchartz.com/game/84813/terraria/?region=All,1,,/games/boxart/full_2470874AmericaFrontccc.jpg,0.07
14005,Minecraft: Story Mode,minecraft-story-mode,Adventure,E10,WiiU,Mojang,Telltale Games,,,,0.0,0.07,0.04,0.03,,0.01,2016.0,22nd Mar 18,http://www.vgchartz.com/game/85923/minecraft-story-mode/?region=All,1,,/games/boxart/full_3261979AmericaFrontccc.jpeg,0.07
14006,Space Hulk: Vengeance of the Blood Angels,space-hulk-vengeance-of-the-blood-angels,Shooter,T,PS,Electronic Arts,Key Game,,,,0.0,0.07,0.04,0.03,,0.0,1996.0,,http://www.vgchartz.com/game/45096/space-hulk-vengeance-of-the-blood-angels/?region=All,1,,/games/boxart/full_1901221AmericaFrontccc.jpg,0.07
14007,Robot Alchemic Drive,robot-alchemic-drive,Action,T,PS2,Enix,Sandlot,,,,0.0,0.07,0.03,0.03,,0.01,2002.0,,http://www.vgchartz.com/game/1921/robot-alchemic-drive/?region=All,1,,/games/boxart/3805231ccc.jpg,0.07
14008,Tokyo Beat Down,tokyo-beat-down,Action,T,DS,Atlus,Success,,,,0.0,0.07,0.06,,,0.01,2009.0,,http://www.vgchartz.com/game/30591/tokyo-beat-down/?region=All,1,,/games/boxart/full_2345155AmericaFrontccc.jpg,0.07
14009,Digimon All-Star Rumble,digimon-all-star-rumble,Fighting,,X360,Namco Bandai Games,PROPE,,,,0.0,0.07,0.05,0.01,,0.01,2014.0,,http://www.vgchartz.com/game/83874/digimon-all-star-rumble/?region=All,1,,/games/boxart/full_6788211PALFrontccc.jpg,0.07
14010,Motor Toon Grand Prix (Japan),motor-toon-grand-prix-japan,Racing,,PS,Sony Computer Entertainment,Sony Computer Entertainment Japan,,,,0.0,0.07,,,0.06,0.0,1994.0,,http://www.vgchartz.com/game/3849/motor-toon-grand-prix-japan/?region=All,1,,/games/boxart/full_3077401JapanFrontccc.jpg,0.07
14011,Dino Master: Dig Discover Duel,dino-master-dig-discover-duel,Strategy,E,DS,Majesco,Creative Office,,2.5,,0.0,0.07,0.06,0.0,,0.0,2006.0,,http://www.vgchartz.com/game/530/dino-master-dig-discover-duel/?region=All,1,,/games/boxart/5893353ccc.jpg,0.07
14012,Ken to Mahou to Gakuen Mono. 3,ken-to-mahou-to-gakuen-mono-3,Role-Playing,,PS3,Acquire,ZeroDiv,,,,0.0,0.07,,,0.07,,2010.0,,http://www.vgchartz.com/game/45494/ken-to-mahou-to-gakuen-mono-3/?region=All,1,,/games/boxart/full_ken-to-mahou-to-gakuen-mono-3_9JapanFront.jpg,0.07
14013,Fable: The Lost Chapters,fable-the-lost-chapters,Role-Playing,M,PC,Microsoft Game Studios,Lionhead Studios,,8.3,,0.0,0.07,0.01,0.05,,0.01,2005.0,,http://www.vgchartz.com/game/15220/fable-the-lost-chapters/?region=All,1,,/games/boxart/full_568303AmericaFrontccc.jpg,0.07
14014,Hikaru no Go: Heian Gensou Ibunroku,hikaru-no-go-heian-gensou-ibunroku,Adventure,,PS,Konami,Tenky,,,,0.0,0.07,,,0.06,0.0,2002.0,,http://www.vgchartz.com/game/3490/hikaru-no-go-heian-gensou-ibunroku/?region=All,1,,/games/boxart/full_hikaru-no-go-heian-gensou-ibunroku_10JapanFront.jpg,0.07
14015,Accel World vs. Sword Art Online: Millennium Twilight,accel-world-vs-sword-art-online-millennium-twilight,Action,T,PSV,Namco Bandai Games,Namco Bandai Games,,,,0.0,0.07,,,0.07,,2017.0,04th Jul 18,http://www.vgchartz.com/game/137626/accel-world-vs-sword-art-online-millennium-twilight/?region=All,1,,/games/boxart/full_7629821JapanFrontccc.jpg,0.07
14016,Samurai Shodown,samurai-shodown,Fighting,,NG,SNK,SNK Corporation,,,,0.0,0.07,,,0.07,,1993.0,,http://www.vgchartz.com/game/4230/samurai-shodown/?region=All,1,,/games/boxart/6205032ccc.jpg,0.07
14017,Sesame Street: Cookie's Counting Carnival,sesame-street-cookies-counting-carnival,Misc,EC,PC,Warner Bros. Interactive,Black Lantern Studios,,,,0.0,0.07,0.06,,,0.01,2010.0,,http://www.vgchartz.com/game/47287/sesame-street-cookies-counting-carnival/?region=All,1,,/games/boxart/full_sesame-street-cookies-counting-carnival_4AmericaFront.jpg,0.07
14018,OverBlood 2,overblood-2,Action,,PS,Evolution Games,Riverhillsoft,,,,0.0,0.07,,,0.06,0.0,2001.0,,http://www.vgchartz.com/game/3965/overblood-2/?region=All,1,,/games/boxart/full_6974261PALFrontccc.jpg,0.07
14019,Operation: Vietnam,operation-vietnam,Shooter,T,DS,Majesco,Coyote Console,,,,0.0,0.07,0.06,0.0,,0.0,2007.0,,http://www.vgchartz.com/game/7181/operation-vietnam/?region=All,1,,/games/boxart/1243361ccc.gif,0.07
14020,Fighter Maker 2,fighter-maker-2,Fighting,T,PS2,Agetec,Enterbrain,,,,0.0,0.07,0.03,0.03,,0.01,2002.0,,http://www.vgchartz.com/game/742/fighter-maker-2/?region=All,1,,/games/boxart/full_9552210AmericaFrontccc.jpg,0.07
14021,Lifeline,lifeline,Adventure,M,PS2,Konami,Sony Computer Entertainment,,,,0.0,0.07,0.03,0.03,,0.01,2004.0,,http://www.vgchartz.com/game/1181/lifeline/?region=All,1,,/games/boxart/709277ccc.jpg,0.07
14022,Dragon Valor,dragon-valor,Role-Playing,T,PS,Namco,Namco,,6.1,,0.0,0.07,0.04,0.03,,0.0,2000.0,,http://www.vgchartz.com/game/24570/dragon-valor/?region=All,1,,/games/boxart/307777ccc.jpg,0.07
14023,Judie no Atelier: Guramnat no Renkinjutsushi,judie-no-atelier-guramnat-no-renkinjutsushi,Role-Playing,,PS2,Gust,Gust,,,,0.0,0.07,,,0.07,,2002.0,,http://www.vgchartz.com/game/2866/judie-no-atelier-guramnat-no-renkinjutsushi/?region=All,1,,/games/boxart/full_2197492JapanFrontccc.jpg,0.07
14024,Bad Apple Wars,bad-apple-wars,Action,T,PSV,Aksys Games,Aksys Games,,,,0.0,0.07,0.02,,0.04,0.01,2017.0,21st Sep 18,http://www.vgchartz.com/game/86223/bad-apple-wars/?region=All,1,,/games/boxart/full_5699103AmericaFrontccc.jpg,0.07
14025,Jake Power: Handyman,jake-power-handyman,Adventure,E,DS,Ubisoft,Magic Pockets,,,,0.0,0.07,0.06,0.0,,0.01,2009.0,,http://www.vgchartz.com/game/30963/jake-power-handyman/?region=All,1,,/games/boxart/full_1614787AmericaFrontccc.jpg,0.07
14026,NHL 2005,nhl-2005,Sports,E,GC,EA Sports,EA Canada,,,,0.0,0.07,0.05,0.01,,0.0,2004.0,,http://www.vgchartz.com/game/5528/nhl-2005/?region=All,1,,/games/boxart/full_2013137AmericaFrontccc.jpg,0.07
14027,Midway Arcade Treasures 3,midway-arcade-treasures-3,Misc,E,GC,Midway Games,Digital Eclipse,,6.1,,0.0,0.07,0.05,0.01,,0.0,2005.0,,http://www.vgchartz.com/game/5359/midway-arcade-treasures-3/?region=All,1,,/games/boxart/full_9156699AmericaFrontccc.jpg,0.07
14028,Firefighter F.D.18,firefighter-fd18,Action,T,PS2,Konami,Konami Computer Entertainment Tokyo,,5.9,,0.0,0.07,0.03,0.03,,0.01,2004.0,,http://www.vgchartz.com/game/773/firefighter-fd18/?region=All,1,,/games/boxart/7643877ccc.jpg,0.07
14029,Warhammer: The End Times - Vermintide,warhammer-the-end-times-vermintide,Action,M,PS4,Games Workshop,Fatshark,,,,0.0,0.07,0.03,0.03,,0.01,2016.0,11th Aug 18,http://www.vgchartz.com/game/85133/warhammer-the-end-times-vermintide/?region=All,1,,/games/boxart/full_6438971AmericaFrontccc.jpg,0.07
14030,Port Royale 3,port-royale-3,Simulation,T,X360,Kalypso Media,Gaming Minds Studios,,,,0.0,0.07,0.06,,,0.01,2012.0,04th Dec 18,http://www.vgchartz.com/game/70133/port-royale-3/?region=All,1,,/games/boxart/full_5948669AmericaFrontccc.jpg,0.07
14031,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,ds-nishimura-kyotaro-suspense-2-shin-tantei-series-kanazawa-hakodate-gokkan-no-kyoukoku-fukushuu-no-kage,Adventure,,DS,Tecmo,Tecmo,,,,0.0,0.07,,,0.07,,2008.0,,http://www.vgchartz.com/game/28939/ds-nishimura-kyotaro-suspense-2-shin-tantei-series-kanazawa-hakodate-gokkan-no-kyoukoku-fukushuu-no-kage/?region=All,1,,/games/boxart/full_7643767JapanFrontccc.jpg,0.07
14032,Ultimate Board Game Collection,ultimate-board-game-collection,Misc,E,PSP,Valcon Games,Jack of All Games,,,,0.0,0.07,0.06,0.0,,0.01,2007.0,,http://www.vgchartz.com/game/6149/ultimate-board-game-collection/?region=All,1,,/games/boxart/2478865ccc.jpg,0.07
14033,Mega Man X4,mega-man-x4,Platform,E,SAT,Capcom,Capcom,,,,0.0,0.07,,,0.07,,1997.0,,http://www.vgchartz.com/game/3764/mega-man-x4/?region=All,1,,/games/boxart/2590291ccc.jpg,0.07
14034,Classic Action: Devilish,classic-action-devilish,Misc,T,DS,UFO Interactive,Starfish,,,,0.0,0.07,0.06,,,0.01,2007.0,,http://www.vgchartz.com/game/6055/classic-action-devilish/?region=All,1,,/games/boxart/full_7445564AmericaFrontccc.jpg,0.07
14035,Jackass the Game DS,jackass-the-game-ds,Action,T,DS,Red Mile Entertainment,Sensory Sweep Studios,,,,0.0,0.07,0.06,0.0,,0.01,2008.0,,http://www.vgchartz.com/game/14771/jackass-the-game-ds/?region=All,1,,/games/boxart/4028542ccc.jpg,0.07
14036,One Piece Unlimited World: Red,one-piece-unlimited-world-red,Action-Adventure,T,WiiU,Namco Bandai Games,Ganbarion,,,,0.0,0.07,,0.04,0.03,0.0,2014.0,19th Oct 18,http://www.vgchartz.com/game/81362/one-piece-unlimited-world-red/?region=All,1,,/games/boxart/full_2925646PALFrontccc.jpg,0.07
14037,Generator Rex: Agent of Providence,generator-rex-agent-of-providence,Action,E10,DS,Activision,Virtuos,,,,0.0,0.07,0.05,0.01,,0.01,2011.0,15th Jan 19,http://www.vgchartz.com/game/51132/generator-rex-agent-of-providence/?region=All,1,,/games/boxart/full_generator-rex-agent-of-providence_866AmericaFront.jpg,0.07
14038,Disgaea 1 Complete,disgaea-1-complete,Role-Playing,T,PS4,NIS America,Nippon Ichi Software,,,,0.0,0.07,0.04,,0.01,0.01,2018.0,19th Feb 19,http://www.vgchartz.com/game/221912/disgaea-1-complete/?region=All,1,,/games/boxart/full_3312812AmericaFrontccc.jpg,0.07
14039,Power Pro GB,power-pro-gb,Sports,,GB,Konami,Konami,,,,0.0,0.07,,,0.07,,1998.0,,http://www.vgchartz.com/game/4101/power-pro-gb/?region=All,1,,/games/boxart/full_9632021JapanFrontccc.jpg,0.07
14040,Resident Evil 6,resident-evil-6,Shooter,M,XOne,Capcom,Capcom,,,,0.0,0.07,0.06,,,0.01,2016.0,30th Mar 18,http://www.vgchartz.com/game/92806/resident-evil-6/?region=All,1,,/games/boxart/full_1655637AmericaFrontccc.jpg,0.07
14041,Sudoku Fever,sudoku-fever,Puzzle,E,GBA,Take-Two Interactive,Global Star Software,,,,0.0,0.07,0.05,0.02,,0.0,2006.0,,http://www.vgchartz.com/game/28437/sudoku-fever/?region=All,1,,/games/boxart/full_318084AmericaFrontccc.jpg,0.07
14042,Street Fighter 30th Anniversary Collection,street-fighter-30th-anniversary-collection,Fighting,T,XOne,Capcom,Capcom,,,,0.0,0.07,0.05,0.01,,0.01,2018.0,07th Nov 18,http://www.vgchartz.com/game/220809/street-fighter-30th-anniversary-collection/?region=All,1,,/games/boxart/full_2307700AmericaFrontccc.jpg,0.07
14043,Dragon Ball Z: Battle of Z,dragon-ball-z-battle-of-z,Fighting,T,X360,Namco Bandai Games,ArtDink,,,,0.0,0.07,0.01,0.05,0.0,0.0,2014.0,18th Oct 18,http://www.vgchartz.com/game/77890/dragon-ball-z-battle-of-z/?region=All,1,,/games/boxart/full_4447644AmericaFrontccc.jpg,0.07
14044,The Putter Golf,the-putter-golf,Sports,E,PS,Agetec,Amedio,,,,0.0,0.07,0.04,0.03,,0.0,2001.0,,http://www.vgchartz.com/game/24634/the-putter-golf/?region=All,1,,/games/boxart/2629544ccc.jpg,0.07
