Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
2029,Stranded Deep,stranded-deep,Adventure,,PC,Unknown,Beam Team Games,,,,1.15,0.0,,,,,2009.0,03rd Feb 19,http://www.vgchartz.com/game/223395/stranded-deep/?region=All,1,,/games/boxart/full_7311378AmericaFrontccc.jpg,1.15
2030,The Elder Scrolls V: Skyrim,the-elder-scrolls-v-skyrim,Role-Playing,M,NS,Bethesda Softworks,Bethesda Softworks,,8.6,9.1,0.0,1.15,0.67,0.32,0.06,0.1,2017.0,01st Jan 18,http://www.vgchartz.com/game/161518/the-elder-scrolls-v-skyrim/?region=All,1,,/games/boxart/full_8154944AmericaFrontccc.png,1.15
2031,Worldwide Soccer Manager 2009,worldwide-soccer-manager-2009,Simulation,,PC,Sega,Sports Interactive,,,,0.0,1.15,,1.15,,0.01,2008.0,,http://www.vgchartz.com/game/26685/worldwide-soccer-manager-2009/?region=All,1,,/games/boxart/full_93042AmericaFrontccc.jpg,1.15
2032,Gauntlet: Dark Legacy,gauntlet-dark-legacy,Action,T,PS2,Midway Games,Midway Games West,,,,0.0,1.15,0.56,0.44,,0.15,2001.0,,http://www.vgchartz.com/game/14207/gauntlet-dark-legacy/?region=All,1,,/games/boxart/6651793ccc.jpg,1.15
2033,Bad Boys: Miami Takedown,bad-boys-miami-takedown,Shooter,M,PS2,Crave Entertainment,Blitz Games,,,,0.0,1.15,0.56,0.44,,0.15,2004.0,,http://www.vgchartz.com/game/4849/bad-boys-miami-takedown/?region=All,1,,/games/boxart/1025166ccc.jpg,1.15
2034,Kaboom!,kaboom,Action,,2600,Activision,Activision,,,,0.0,1.15,1.07,0.07,,0.01,1981.0,,http://www.vgchartz.com/game/19763/kaboom/?region=All,1,,/games/boxart/51576ccc.jpg,1.15
2035,Dragon Quest VIII: Journey of the Cursed King,dragon-quest-viii-journey-of-the-cursed-king,Role-Playing,T,3DS,Nintendo,Level 5 / Armor Project,,8.8,,0.0,1.15,0.14,0.11,0.88,0.02,2017.0,07th Jan 18,http://www.vgchartz.com/game/85894/dragon-quest-viii-journey-of-the-cursed-king/?region=All,1,,/games/boxart/full_3968752AmericaFrontccc.jpg,1.15
2036,Ratchet & Clank: All 4 One,ratchet-amp-clank-all-4-one,Platform,E10,PS3,Sony Computer Entertainment,Insomniac Games,,7.5,,0.0,1.15,0.75,0.22,0.05,0.13,2011.0,,http://www.vgchartz.com/game/46827/ratchet-amp-clank-all-4-one/?region=All,1,,/games/boxart/full_ratchet-ampamp-clank-all-4-one_186AmericaFront.jpg,1.15
2037,Derby Stallion III,derby-stallion-iii,Sports,,SNES,ASCII Entertainment,ASCII Entertainment,,,,0.0,1.15,,,1.15,0.0,1995.0,,http://www.vgchartz.com/game/3079/derby-stallion-iii/?region=All,1,,/games/boxart/full_7724977JapanFrontccc.jpg,1.15
2038,Doraemon,doraemon,Action,,NES,Hudson Soft,Hudson Soft,,,,0.0,1.15,,,1.15,0.0,1986.0,,http://www.vgchartz.com/game/6235/doraemon/?region=All,1,,/games/boxart/full_1578888JapanFrontccc.jpg,1.15
2039,Jissen Pachinko Hisshouhou! CR Hokuto no Ken,jissen-pachinko-hisshouhou-cr-hokuto-no-ken,Misc,,PS2,Sega,Sammy Studios,,,,1.15,0.0,,,,,2005.0,,http://www.vgchartz.com/game/39493/jissen-pachinko-hisshouhou-cr-hokuto-no-ken/?region=All,1,,/games/boxart/full_7247259JapanFrontccc.jpg,1.15
2040,Ninja Gaiden II,ninja-gaiden-ii,Action,M,X360,Microsoft,Team Ninja,,8.2,,1.15,0.0,,,,,2008.0,,http://www.vgchartz.com/game/7709/ninja-gaiden-ii/?region=All,1,,/games/boxart/full_6452233AmericaFrontccc.jpg,1.15
2041,Qix,qix,Puzzle,,GB,Nintendo,Taito Corporation,,,,1.15,0.0,,,,,1990.0,,http://www.vgchartz.com/game/6402/qix/?region=All,1,,/games/boxart/8486721ccc.jpg,1.15
2042,Sonic the Hedgehog (2006),sonic-the-hedgehog-2006,Platform,E10,PS3,Sega,Sonic Team,,,,1.15,0.0,,,,,2007.0,05th Feb 18,http://www.vgchartz.com/game/70440/sonic-the-hedgehog-2006/?region=All,1,,/games/boxart/full_4942602AmericaFrontccc.jpg,1.15
2043,Tekken 6,tekken-6,Fighting,T,PSP,Namco Bandai,Namco Bandai Games,,8.2,,1.15,0.0,,,,,2009.0,,http://www.vgchartz.com/game/33976/tekken-6/?region=All,1,,/games/boxart/full_3625572AmericaFrontccc.jpg,1.15
2044,High School Musical 2: Work This Out!,high-school-musical-2-work-this-out,Misc,E,DS,Disney Interactive Studios,Artificial Mind and Movement,,,,0.0,1.15,0.5,0.52,,0.13,2008.0,,http://www.vgchartz.com/game/22046/high-school-musical-2-work-this-out/?region=All,1,,/games/boxart/full_4766042AmericaFrontccc.jpg,1.15
2045,Middle-Earth: Shadow of War,middle-earth-shadow-of-war,Action,M,XOne,Warner Bros. Interactive Entertainment,Monolith Productions,,,,0.0,1.15,0.75,0.29,,0.11,2017.0,10th Jan 18,http://www.vgchartz.com/game/158746/middle-earth-shadow-of-war/?region=All,1,,/games/boxart/full_7329069AmericaFrontccc.png,1.15
2046,Lego Marvel Super Heroes,lego-marvel-super-heroes,Action,E10,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,0.0,1.15,0.61,0.44,,0.1,2013.0,01st Dec 18,http://www.vgchartz.com/game/75582/lego-marvel-super-heroes/?region=All,1,,/games/boxart/full_767000AmericaFrontccc.jpeg,1.15
2047,Call of Duty 4: Modern Warfare,call-of-duty-4-modern-warfare,Shooter,M,PC,Activision,Infinity Ward,,9.3,,0.0,1.15,,1.12,,0.03,2007.0,,http://www.vgchartz.com/game/7608/call-of-duty-4-modern-warfare/?region=All,1,,/games/boxart/1555447ccc.jpg,1.15
2048,Tak and the Power of Juju,tak-and-the-power-of-juju,Platform,E,PS2,THQ,Avalanche Software,,,,0.0,1.15,0.56,0.44,,0.15,2003.0,,http://www.vgchartz.com/game/5800/tak-and-the-power-of-juju/?region=All,1,,/games/boxart/8643071ccc.jpg,1.15
2049,Asteroids,asteroids,Shooter,E,PS,Activision,Syrox Developments,,,,0.0,1.15,0.64,0.43,,0.07,1998.0,,http://www.vgchartz.com/game/17228/asteroids/?region=All,1,,/games/boxart/5716705ccc.jpg,1.15
2050,Puyo Puyo Sun Ketteiban,puyo-puyo-sun-ketteiban,Puzzle,,PS,Compile,Compile,,,,0.0,1.15,,,1.07,0.07,1997.0,,http://www.vgchartz.com/game/4128/puyo-puyo-sun-ketteiban/?region=All,1,,/games/boxart/full_7763123JapanFrontccc.jpg,1.15
2051,Super Street Fighter IV,super-street-fighter-iv,Fighting,T,PS3,Capcom,Capcom / Dimps Corporation,,9.3,,1.15,0.0,,,,,2010.0,,http://www.vgchartz.com/game/39481/super-street-fighter-iv/?region=All,1,,/games/boxart/full_6109149AmericaFrontccc.jpg,1.15
2052,Enter the Gungeon,enter-the-gungeon,Shooter,,PC,Devolver Digital,Dodge Roll,,,,1.14,0.0,,,,,2016.0,,http://www.vgchartz.com/game/84951/enter-the-gungeon/?region=All,1,,/games/boxart/full_9075445AmericaFrontccc.jpg,1.14
2053,007: Quantum of Solace,007-quantum-of-solace,Shooter,T,PS3,Activision,Treyarch,,6.6,,0.0,1.14,0.43,0.51,0.02,0.19,2008.0,,http://www.vgchartz.com/game/21875/007-quantum-of-solace/?region=All,1,,/games/boxart/6998455ccc.jpg,1.14
2054,LEGO Star Wars III: The Clone Wars,lego-star-wars-iii-the-clone-wars,Action,E10,3DS,LucasArts,Traveller's Tales,,6.7,,0.0,1.14,0.61,0.44,,0.09,2011.0,,http://www.vgchartz.com/game/50095/lego-star-wars-iii-the-clone-wars/?region=All,1,,/games/boxart/full_lego-star-wars-iii-the-clone-wars_987AmericaFront.jpg,1.14
2055,Action Bass,action-bass,Action,E,PS,Take-Two Interactive,Unknown,,5.1,,0.0,1.14,0.64,0.43,,0.07,2000.0,,http://www.vgchartz.com/game/27/action-bass/?region=All,1,,/games/boxart/858617ccc.jpg,1.14
2056,Tenchu: Wrath of Heaven,tenchu-wrath-of-heaven,Action,M,PS2,Activision,K2 LLC,,,,0.0,1.14,0.44,0.34,0.25,0.11,2003.0,,http://www.vgchartz.com/game/4529/tenchu-wrath-of-heaven/?region=All,1,,/games/boxart/full_2543321AmericaFrontccc.jpg,1.14
2057,Shadow of the Colossus,shadow-of-the-colossus,Adventure,T,PS2,Sony Computer Entertainment,Team ICO,,9.1,9.4,0.0,1.14,0.78,0.03,0.2,0.13,2005.0,,http://www.vgchartz.com/game/7100/shadow-of-the-colossus/?region=All,1,9.4,/games/boxart/176609ccc.jpg,1.14
2058,Brave Fencer Musashi,brave-fencer-musashi,Role-Playing,E,PS,Square,SquareSoft,,8.4,,0.0,1.14,0.25,0.17,0.65,0.07,1998.0,,http://www.vgchartz.com/game/2950/brave-fencer-musashi/?region=All,1,,/games/boxart/7528916ccc.jpg,1.14
2059,Dance Dance Revolution Extreme 2,dance-dance-revolution-extreme-2,Simulation,E10,PS2,Konami,Konami Computer Entertainment Hawaii,,,,0.0,1.14,0.95,0.04,,0.16,2005.0,,http://www.vgchartz.com/game/448/dance-dance-revolution-extreme-2/?region=All,1,,/games/boxart/2762791ccc.jpg,1.14
2060,Mortal Kombat,mortal-kombat,Fighting,M,X360,Warner Bros. Interactive,NetherRealm Studios,,8.3,,0.0,1.14,0.85,0.19,,0.1,2011.0,,http://www.vgchartz.com/game/45537/mortal-kombat/?region=All,1,,/games/boxart/full_mortal-kombat_316AmericaFront.jpg,1.14
2061,Hot Shots Golf: Out of Bounds,hot-shots-golf-out-of-bounds,Sports,E,PS3,Sony Computer Entertainment,Clap Hanz,,8.3,,0.0,1.14,0.31,0.03,0.76,0.04,2008.0,,http://www.vgchartz.com/game/17664/hot-shots-golf-out-of-bounds/?region=All,1,,/games/boxart/8966403ccc.jpg,1.14
2062,Conan Exiles,conan-exiles,Action-Adventure,,PC,Maximum Games,Funcom Oslo A/S,,,,1.14,0.0,,,,,2018.0,30th Mar 18,http://www.vgchartz.com/game/221703/conan-exiles/?region=All,1,,/games/boxart/full_9144833AmericaFrontccc.jpg,1.14
2063,Commando,commando,Action,,NES,Capcom,Capcom,,,,1.14,0.0,,,,,1986.0,,http://www.vgchartz.com/game/6214/commando/?region=All,1,,/games/boxart/full_1579426AmericaFrontccc.jpg,1.14
2064,LEGO City Undercover,lego-city-undercover,Action,E10,WiiU,Nintendo,TT Fusion,,7.5,,1.14,0.0,,,,,2013.0,20th Mar 18,http://www.vgchartz.com/game/70767/lego-city-undercover/?region=All,1,,/games/boxart/full_4939346AmericaFrontccc.png,1.14
2065,Pilotwings,pilotwings,Simulation,,SNES,Nintendo,Nintendo EAD,,,,1.14,0.0,,,,,1991.0,,http://www.vgchartz.com/game/6385/pilotwings/?region=All,1,,/games/boxart/4070945ccc.jpg,1.14
2066,Punch-Out!!,punch-out,Fighting,E10,Wii,Nintendo,Next Level Games,,8.7,,1.14,0.0,,,,,2009.0,,http://www.vgchartz.com/game/27314/punch-out/?region=All,1,8.5,/games/boxart/full_4331645AmericaFrontccc.jpg,1.14
2067,Resident Evil - Code: Veronica,resident-evil-code-veronica,Action,M,DC,Capcom,Capcom,,9.2,,1.14,0.0,,,,,2000.0,,http://www.vgchartz.com/game/1886/resident-evil-code-veronica/?region=All,1,,/games/boxart/6432563ccc.jpg,1.14
2068,South Park,south-park,Shooter,M,N64,Acclaim Entertainment,Iguana Entertainment,,6.0,,0.0,1.14,0.9,0.23,,0.02,1998.0,,http://www.vgchartz.com/game/2119/south-park/?region=All,1,,/games/boxart/3962783ccc.jpg,1.14
2069,Super R.C. Pro-Am,super-rc-pro-am,Racing,,GB,Nintendo,Rare Ltd.,,,,1.14,0.0,,,,,1991.0,,http://www.vgchartz.com/game/6459/super-rc-pro-am/?region=All,1,,/games/boxart/full_818729AmericaFrontccc.jpg,1.14
2070,The Lord of the Rings: The Return of the King,the-lord-of-the-rings-the-return-of-the-king,Action,T,XB,Electronic Arts,"Hypnos Entertainment, Inc.",,8.8,,0.0,1.14,0.71,0.38,,0.05,2003.0,,http://www.vgchartz.com/game/1195/the-lord-of-the-rings-the-return-of-the-king/?region=All,1,,/games/boxart/8334980ccc.jpg,1.14
2071,Final Fantasy XV,final-fantasy-xv,Role-Playing,T,XOne,Square Enix,Square Enix,,,,0.0,1.14,0.72,0.3,0.01,0.11,2016.0,03rd May 18,http://www.vgchartz.com/game/73943/final-fantasy-xv/?region=All,1,,/games/boxart/full_4029717JapanFrontccc.jpg,1.14
2072,LEGO Star Wars: The Video Game,lego-star-wars-the-video-game,Action,E,GBA,Eidos Interactive,Amaze Entertainment,,7.4,,0.0,1.14,0.82,0.3,,0.02,2005.0,,http://www.vgchartz.com/game/6315/lego-star-wars-the-video-game/?region=All,1,,/games/boxart/full_8705226AmericaFrontccc.jpg,1.14
2073,Grand Theft Auto: The Trilogy,grand-theft-auto-the-trilogy,Adventure,M,PS2,Rockstar Games,Rockstar North,,,,0.0,1.14,,0.51,,0.62,2005.0,,http://www.vgchartz.com/game/5166/grand-theft-auto-the-trilogy/?region=All,1,,/games/boxart/3799034ccc.jpg,1.14
2074,LEGO Worlds,lego-worlds,Misc,,PS4,Warner Bros. Interactive Entertainment,Traveller's Tales,,,,0.0,1.14,0.21,0.72,0.04,0.17,2017.0,,http://www.vgchartz.com/game/153434/lego-worlds/?region=All,1,,/games/boxart/full_1309816JapanFrontccc.jpg,1.14
2075,Final Fantasy VII,final-fantasy-vii,Role-Playing,T,PC,Eidos Interactive,SquareSoft,,8.4,,1.14,0.0,,,,,1998.0,23rd Mar 19,http://www.vgchartz.com/game/12389/final-fantasy-vii/?region=All,1,,/games/boxart/9399816ccc.jpg,1.14
2076,Mobile Suit Gundam: Federation vs. Zeon,mobile-suit-gundam-federation-vs-zeon,Simulation,T,PS2,Bandai,Bandai,,,,0.0,1.14,0.12,0.1,0.88,0.03,2002.0,,http://www.vgchartz.com/game/3806/mobile-suit-gundam-federation-vs-zeon/?region=All,1,,/games/boxart/9994243ccc.jpg,1.14
2077,Need for Speed Underground 2,need-for-speed-underground-2,Racing,E,GC,Electronic Arts,EA Black Box,,,,0.0,1.14,0.7,0.39,0.01,0.03,2004.0,,http://www.vgchartz.com/game/5493/need-for-speed-underground-2/?region=All,1,,/games/boxart/full_3941778AmericaFrontccc.jpg,1.14
2078,MechAssault,mechassault,Simulation,T,XB,Microsoft Game Studios,Day 1 Studios,,,,0.0,1.13,1.01,0.1,,0.03,2002.0,,http://www.vgchartz.com/game/1291/mechassault/?region=All,1,,/games/boxart/1792688ccc.jpg,1.13
2079,NCAA Football 14,ncaa-football-14,Sports,E,X360,EA Sports,EA Tiburon,,7.6,,0.0,1.13,1.01,,,0.12,2013.0,31st Jan 18,http://www.vgchartz.com/game/72081/ncaa-football-14/?region=All,1,,/games/boxart/full_4051650AmericaFrontccc.jpg,1.13
2080,Derby Stallion 99,derby-stallion-99,Sports,,PS,ASCII Entertainment,ParityBit,,,,0.0,1.13,,,1.06,0.07,1999.0,,http://www.vgchartz.com/game/3075/derby-stallion-99/?region=All,1,,/games/boxart/full_1861909JapanFrontccc.jpg,1.13
2081,Cars,cars,Racing,E,GBA,THQ,Helixe,,4.5,,0.0,1.13,0.81,0.3,,0.02,2006.0,,http://www.vgchartz.com/game/7033/cars/?region=All,1,,/games/boxart/4542100ccc.jpg,1.13
2082,Mirror's Edge,mirrors-edge,Platform,T,PS3,Electronic Arts,EA Digital Illusions CE,,7.7,8.2,0.0,1.13,0.31,0.59,0.02,0.21,2008.0,25th Mar 19,http://www.vgchartz.com/game/21685/mirrors-edge/?region=All,1,8.3,/games/boxart/full_3564523AmericaFrontccc.jpg,1.13
2083,Rocksmith,rocksmith,Misc,T,X360,Ubisoft,Ubisoft,,8.0,,0.0,1.13,0.85,0.19,0.01,0.08,2011.0,,http://www.vgchartz.com/game/50574/rocksmith/?region=All,1,,/games/boxart/full_rocksmith_76AmericaFront.jpg,1.13
2084,Plants vs Zombies: Garden Warfare,plants-vs-zombies-garden-warfare,Shooter,E10,X360,Electronic Arts,PopCap Games,,8.0,,0.0,1.13,0.54,0.5,0.0,0.09,2014.0,05th Feb 18,http://www.vgchartz.com/game/73097/plants-vs-zombies-garden-warfare/?region=All,1,,/games/boxart/full_6214041PALFrontccc.jpg,1.13
2085,Tom Clancy's Rainbow Six 3: Black Arrow,tom-clancys-rainbow-six-3-black-arrow,Shooter,M,XB,Ubisoft,Ubisoft Montreal,,,,0.0,1.13,0.99,0.12,,0.02,2004.0,,http://www.vgchartz.com/game/2451/tom-clancys-rainbow-six-3-black-arrow/?region=All,1,,/games/boxart/full_8557297AmericaFrontccc.jpg,1.13
2086,The Elder Scrolls V: Skyrim VR,the-elder-scrolls-v-skyrim-vr,Role-Playing,M,PS4,Bethesda Softworks,Bethesda Softworks,,,,0.0,1.13,0.47,0.47,0.01,0.19,2017.0,11th Sep 18,http://www.vgchartz.com/game/210249/the-elder-scrolls-v-skyrim-vr/?region=All,1,,/games/boxart/full_6882091AmericaFrontccc.jpg,1.13
2087,Donkey Kong,donkey-kong,Platform,,NES,Nintendo,Nintendo,,,,1.13,0.0,,,,,1986.0,,http://www.vgchartz.com/game/6225/donkey-kong/?region=All,1,,/games/boxart/8810309ccc.jpg,1.13
2088,Resident Evil Director's Cut,resident-evil-directors-cut,Action,M,PS,Capcom,Capcom,,8.3,,1.13,0.0,,,,,1997.0,,http://www.vgchartz.com/game/4167/resident-evil-directors-cut/?region=All,1,,/games/boxart/5908966ccc.jpg,1.13
2089,Total War: Rome II,total-war-rome-ii,Strategy,T,PC,Sega,The Creative Assembly,,8.0,,1.13,0.0,,,,,2013.0,19th Mar 18,http://www.vgchartz.com/game/72163/total-war-rome-ii/?region=All,1,,/games/boxart/full_3404293PALFrontccc.jpg,1.13
2090,Guitar Hero 5,guitar-hero-5,Misc,T,X360,Activision,Neversoft Entertainment,,9.0,,0.0,1.13,0.65,0.37,,0.11,2009.0,,http://www.vgchartz.com/game/29387/guitar-hero-5/?region=All,1,,/games/boxart/full_2635589AmericaFrontccc.jpg,1.13
2091,Rocksmith,rocksmith,Misc,T,PS3,Ubisoft,Ubisoft,,8.0,,0.0,1.13,0.53,0.38,0.09,0.13,2011.0,,http://www.vgchartz.com/game/50573/rocksmith/?region=All,1,,/games/boxart/full_rocksmith_515AmericaFront.jpg,1.13
2092,Jampack Winter '98,jampack-winter-98,Misc,T,PS,Sony Computer Entertainment,Sony Computer Entertainment America,,,,0.0,1.13,0.63,0.43,,0.07,1998.0,,http://www.vgchartz.com/game/42508/jampack-winter-98/?region=All,1,,/games/boxart/full_4730735AmericaFrontccc.jpg,1.13
2093,Fight Night Champion,fight-night-champion,Fighting,M,PS3,EA Sports,EA Canada,,8.4,,0.0,1.13,0.45,0.5,,0.18,2011.0,,http://www.vgchartz.com/game/46220/fight-night-champion/?region=All,1,,/games/boxart/full_fight-night-champion_55AmericaFront.jpg,1.13
