Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
10016,SUPERHOT VR,superhot-vr,Shooter,,PC,SUPERHOT Team,SUPERHOT Team,,,,0.16,0.0,,,,,2017.0,09th Nov 18,http://www.vgchartz.com/game/223035/superhot-vr/?region=All,1,,/games/boxart/full_6863124AmericaFrontccc.jpg,0.16
10017,FIFA Soccer 96,fifa-soccer-96,Sports,E,PS,EA Sports,Extended Play Productions,,,,0.0,0.16,0.09,0.06,,0.01,1995.0,,http://www.vgchartz.com/game/35505/fifa-soccer-96/?region=All,1,,/games/boxart/full_fifa-soccer-96_6AmericaFront.jpg,0.16
10018,Pro Yakyuu Famista Returns,pro-yakyuu-famista-returns,Sports,,3DS,Namco Bandai Games,Bandai Namco Games,,,,0.0,0.16,,,0.16,,2015.0,30th Jun 18,http://www.vgchartz.com/game/85959/pro-yakyuu-famista-returns/?region=All,1,,/games/boxart/full_7259276JapanFrontccc.jpg,0.16
10019,NCAA Final Four 2001,ncaa-final-four-2001,Sports,E,PS,Sony Computer Entertainment,989 Sports,,,,0.0,0.16,0.09,0.06,,0.01,2000.0,,http://www.vgchartz.com/game/42804/ncaa-final-four-2001/?region=All,1,,/games/boxart/full_1177106AmericaFrontccc.jpg,0.16
10020,The Bard's Tale: Remastered and Resnarkled,the-bards-tale-remastered-and-resnarkled,Role-Playing,,PC,Unknown,InXile Entertainment,,,,0.16,0.0,,,,,2000.0,19th Mar 19,http://www.vgchartz.com/game/223896/the-bards-tale-remastered-and-resnarkled/?region=All,1,,/games/boxart/full_1222388AmericaFrontccc.jpg,0.16
10021,Deadly Premonition: The Director's Cut,deadly-premonition-the-directors-cut,Action,M,PS3,Rising Star Games,Access Games,,,,0.0,0.16,0.08,0.05,0.0,0.03,2013.0,20th Aug 18,http://www.vgchartz.com/game/41606/deadly-premonition-the-directors-cut/?region=All,1,,/games/boxart/full_1744412AmericaFrontccc.jpg,0.16
10022,3rd Super Robot Wars Z: Tengoku-Hen,3rd-super-robot-wars-z-tengoku-hen,Action,,PS3,Namco Bandai Games,Banpresto,,,,0.0,0.16,,,0.16,,2015.0,21st Apr 18,http://www.vgchartz.com/game/85354/3rd-super-robot-wars-z-tengoku-hen/?region=All,1,,/games/boxart/full_965170JapanFrontccc.jpg,0.16
10023,J-League Jikkyou Winning Eleven 2000,j-league-jikkyou-winning-eleven-2000,Sports,,PS,Konami,Konami,,,,0.0,0.16,,,0.15,0.01,2000.0,,http://www.vgchartz.com/game/3527/j-league-jikkyou-winning-eleven-2000/?region=All,1,,/games/boxart/full_1240082JapanFrontccc.jpg,0.16
10024,Vegas Party,vegas-party,Misc,T,Wii,Storm City Games,Game Life,,,,0.0,0.16,0.15,,,0.01,2009.0,,http://www.vgchartz.com/game/39757/vegas-party/?region=All,1,,/games/boxart/full_7661264AmericaFrontccc.jpg,0.16
10025,Sid Meier's Civilization IV,sid-meiers-civilization-iv,Strategy,E10,PC,2K Games,Firaxis Games,,9.4,,0.0,0.16,0.02,0.12,,0.02,2005.0,,http://www.vgchartz.com/game/7308/sid-meiers-civilization-iv/?region=All,1,,/games/boxart/907179ccc.jpg,0.16
10026,Eve: The Lost One,eve-the-lost-one,Adventure,,SAT,Imagineer,C's Ware,,,,0.0,0.16,,,0.16,,1998.0,,http://www.vgchartz.com/game/3219/eve-the-lost-one/?region=All,1,,/games/boxart/full_3471981JapanFrontccc.jpg,0.16
10027,Shaun White Skateboarding,shaun-white-skateboarding,Sports,T,X360,Ubisoft,Ubisoft Montreal,,6.1,,0.0,0.16,0.1,0.05,,0.01,2010.0,,http://www.vgchartz.com/game/43845/shaun-white-skateboarding/?region=All,1,,/games/boxart/full_shaun-white-skateboarding_7AmericaFront.jpg,0.16
10028,Disgaea 4: A Promise Unforgotten,disgaea-4-a-promise-unforgotten,Misc,,PSV,NIS America,Unknown,,,,0.0,0.16,0.03,0.03,0.08,0.02,2020.0,,http://www.vgchartz.com/game/78769/disgaea-4-a-promise-unforgotten/?region=All,1,,/games/boxart/full_3473862AmericaFrontccc.jpg,0.16
10029,Konami Krazy Racers,konami-krazy-racers,Racing,E,GBA,Konami,KCEK,,7.7,,0.0,0.16,0.09,0.03,0.04,0.0,2001.0,,http://www.vgchartz.com/game/3624/konami-krazy-racers/?region=All,1,,/games/boxart/full_13658AmericaFrontccc.jpg,0.16
10030,Saturday Night Slam Masters,saturday-night-slam-masters,Fighting,,SNES,Capcom,Capcom,,,,0.0,0.16,,,0.16,0.0,1994.0,,http://www.vgchartz.com/game/3854/saturday-night-slam-masters/?region=All,1,,/games/boxart/full_9624176AmericaFrontccc.jpg,0.16
10031,The Walking Dead: Season One,the-walking-dead-season-one,Adventure,,XOne,Telltale Games,Telltale Games,,,,0.0,0.16,0.08,0.06,,0.01,2014.0,,http://www.vgchartz.com/game/84806/the-walking-dead-season-one/?region=All,1,,/games/boxart/full_7079689AmericaFrontccc.jpg,0.16
10032,Valkyria Revolution,valkyria-revolution,Role-Playing,T,PS4,Sega,Media.Vision,,,,0.0,0.16,0.04,0.03,0.07,0.02,2017.0,21st Jan 18,http://www.vgchartz.com/game/86202/valkyria-revolution/?region=All,1,,/games/boxart/full_1988142AmericaFrontccc.jpg,0.16
10033,F-Zero: GP Legend,f-zero-gp-legend,Racing,E,GBA,Nintendo,Suzak,,7.1,,0.0,0.16,0.11,0.04,,0.0,2004.0,,http://www.vgchartz.com/game/12657/f-zero-gp-legend/?region=All,1,,/games/boxart/5689003ccc.jpg,0.16
10034,Racing Lagoon - High Speed Driving RPG,racing-lagoon-high-speed-driving-rpg,Racing,,PS,Square,SquareSoft,,,,0.0,0.16,,,0.15,0.01,1999.0,,http://www.vgchartz.com/game/4139/racing-lagoon-high-speed-driving-rpg/?region=All,1,,/games/boxart/full_7161557JapanFrontccc.jpg,0.16
10035,Field Commander,field-commander,Strategy,T,PSP,Sony Online Entertainment,Sony Online Entertainment,,7.7,,0.0,0.16,0.14,0.0,,0.01,2006.0,,http://www.vgchartz.com/game/724/field-commander/?region=All,1,,/games/boxart/full_2857207AmericaFrontccc.jpg,0.16
10036,Mr. Driller 2,mr-driller-2,Puzzle,E,GBA,Namco,Namco,,,,0.0,0.16,0.0,0.0,0.15,0.0,2005.0,,http://www.vgchartz.com/game/3851/mr-driller-2/?region=All,1,,/games/boxart/5238091ccc.jpg,0.16
10037,WildStar,wildstar,MMO,T,PC,Carbine Studios,Carbine Studios,,,,0.0,0.16,0.08,0.07,,0.01,2014.0,04th Nov 18,http://www.vgchartz.com/game/74776/wildstar/?region=All,1,,/games/boxart/full_5274114AmericaFrontccc.jpg,0.16
10038,NBA 2K12,nba-2k12,Sports,E,PC,2K Sports,Visual Concepts,,8.5,,0.0,0.16,0.09,0.05,,0.02,2011.0,,http://www.vgchartz.com/game/64154/nba-2k12/?region=All,1,,/games/boxart/full_nba-2k12_266AmericaFront.jpg,0.16
10039,Burger Island,burger-island,Simulation,E,DS,Destineer,TechFront,,,,0.0,0.16,0.15,,,0.01,2008.0,,http://www.vgchartz.com/game/28154/burger-island/?region=All,1,,/games/boxart/full_5523548AmericaFrontccc.jpg,0.16
10040,Imagine: Ice Champions,imagine-ice-champions,Sports,E,DS,Ubisoft,Spike Co.,,,,0.0,0.16,0.15,,,0.01,2009.0,,http://www.vgchartz.com/game/31173/imagine-ice-champions/?region=All,1,,/games/boxart/full_1304643AmericaFrontccc.jpg,0.16
10041,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,j-league-pro-soccer-club-o-tsukurou-6-pride-of-j,Sports,,PSP,Sega,Sega,,,,0.0,0.16,,,0.16,,2009.0,,http://www.vgchartz.com/game/39105/j-league-pro-soccer-club-o-tsukurou-6-pride-of-j/?region=All,1,,/games/boxart/full_708989JapanFrontccc.jpg,0.16
10042,Ener-G Horse Riders,ener-g-horse-riders,Sports,E,DS,Ubisoft,Lexis Numerique,,,,0.0,0.16,0.14,0.01,,0.01,2008.0,,http://www.vgchartz.com/game/25984/ener-g-horse-riders/?region=All,1,,/games/boxart/full_9375886AmericaFrontccc.jpg,0.16
10043,"BCFX: The Black College Football Xperience, The Doug Williams Edition"," the doug williams edition""",Sports,E,X360,Aspyr,Nerjyzed Entertainment,,,,0.0,0.16,0.15,,,0.01,2009.0,,http://www.vgchartz.com/game/38141/bcfx-the-black-college-football-xperience-the-doug-williams-edition/?region=All,1,,/games/boxart/full_1883863AmericaFrontccc.jpg,0.16
10044,Bendy and the Ink Machine,bendy-and-the-ink-machine,Puzzle,T,XOne,Rooster Teeth Games,TheMeatly Games,,,,0.0,0.16,0.14,,,0.02,2018.0,19th Dec 18,http://www.vgchartz.com/game/222538/bendy-and-the-ink-machine/?region=All,1,,/games/boxart/full_9890250AmericaFrontccc.jpg,0.16
10045,Dragon Ball: Origins 2,dragon-ball-origins-2,Action,T,DS,Namco Bandai,Game Republic,,6.9,,0.0,0.16,0.05,0.02,0.08,0.01,2010.0,,http://www.vgchartz.com/game/41730/dragon-ball-origins-2/?region=All,1,,/games/boxart/full_dragon-ball-origins-2_4AmericaFront.jpg,0.16
10046,Left Brain Right Brain: Use Both Hands Train Both Sides,left-brain-right-brain-use-both-hands-train-both-sides,Misc,E,DS,Majesco,Japan Art Media,,,,0.0,0.16,0.15,0.0,,0.01,2007.0,,http://www.vgchartz.com/game/13181/left-brain-right-brain-use-both-hands-train-both-sides/?region=All,1,,/games/boxart/9691809ccc.jpg,0.16
10047,Pixel Puzzles 2: Anime,pixel-puzzles-2-anime,Puzzle,,PC,DL Softworks,DL Softworks,,,,0.16,0.0,,,,,2015.0,03rd Apr 19,http://www.vgchartz.com/game/223898/pixel-puzzles-2-anime/?region=All,1,,/games/boxart/full_9446699AmericaFrontccc.jpg,0.16
10048,Family Party: 30 Great Games Outdoor Fun,family-party-30-great-games-outdoor-fun,Misc,E10,Wii,D3 Publisher,Tamsoft Corporation,,,,0.0,0.16,0.14,0.01,,0.01,2009.0,,http://www.vgchartz.com/game/36287/family-party-30-great-games-outdoor-fun/?region=All,1,,/games/boxart/full_family-party-30-great-games-outdoor-fun_4AmericaFront.jpg,0.16
10049,DreadOut,dreadout,Adventure,,PC,Unknown,Digital Happiness,,,,0.16,0.0,,,,,2009.0,19th Mar 19,http://www.vgchartz.com/game/223899/dreadout/?region=All,1,,/games/boxart/full_9126311AmericaFrontccc.jpg,0.16
10050,Yu-Gi-Oh! 5D's: Duel Transer,yu-gi-oh-5ds-duel-transer,Strategy,E,Wii,Konami,Konami,,,,0.0,0.16,0.11,0.02,0.02,0.01,2010.0,,http://www.vgchartz.com/game/47045/yu-gi-oh-5ds-duel-transer/?region=All,1,,/games/boxart/full_yu-gi-oh-5ds-duel-transer_2AmericaFront.jpg,0.16
10051,Dynasty Warriors 8: Xtreme Legends,dynasty-warriors-8-xtreme-legends,Misc,,PS3,Tecmo Koei,Unknown,,,,0.0,0.16,0.02,0.02,0.11,0.01,2014.0,,http://www.vgchartz.com/game/75268/dynasty-warriors-8-xtreme-legends/?region=All,1,,/games/boxart/full_9204711AmericaFrontccc.jpg,0.16
10052,Mother Russia Bleeds,mother-russia-bleeds,Misc,,PC,Bandai Visual,Unknown,,,,0.16,0.0,,,,,2016.0,,http://www.vgchartz.com/game/81888/mother-russia-bleeds/?region=All,1,,/games/boxart/full_326462AmericaFrontccc.jpg,0.16
10053,Power Rangers Double Pack,power-rangers-double-pack,Action,E,GBA,THQ,THQ,,,,0.0,0.16,0.11,0.04,,0.0,2005.0,,http://www.vgchartz.com/game/28116/power-rangers-double-pack/?region=All,1,,/games/boxart/full_4261165AmericaFrontccc.jpg,0.16
10054,Alien Breed 2: Assault,alien-breed-2-assault,Shooter,T,PC,Team17 Software,Team17 Software,,,,0.16,0.0,,,,,2010.0,,http://www.vgchartz.com/game/48886/alien-breed-2-assault/?region=All,1,,/games/boxart/full_alien-breed-2-assault_770AmericaFront.jpg,0.16
10055,Shinobido 2: Revenge of Zen,shinobido-2-revenge-of-zen,Action,M,PSV,Namco Bandai,Acquire,,,,0.0,0.16,0.05,0.06,0.02,0.03,2012.0,,http://www.vgchartz.com/game/51810/shinobido-2-revenge-of-zen/?region=All,1,,/games/boxart/full_shinobido-2-revenge-of-zen_259PALFront.jpg,0.16
10056,Mugen Souls,mugen-souls,Role-Playing,T,PS3,NIS America,Compile Heart,,,,0.0,0.16,0.04,0.03,0.08,0.01,2012.0,06th Nov 18,http://www.vgchartz.com/game/70596/mugen-souls/?region=All,1,,/games/boxart/full_8626825AmericaFrontccc.jpg,0.16
10057,James Noir's Hollywood Crimes,james-noirs-hollywood-crimes,Adventure,T,3DS,Ubisoft,Ubisoft,,7.0,,0.0,0.16,0.07,0.07,,0.01,2011.0,,http://www.vgchartz.com/game/49788/james-noirs-hollywood-crimes/?region=All,1,,/games/boxart/full_james-noirs-hollywood-crimes-3d_19AmericaFront.jpg,0.16
10058,Naruto Powerful Shippuden,naruto-powerful-shippuden,Action-Adventure,E10,3DS,Namco Bandai Games,Namco Bandai Games,,8.0,,0.0,0.16,0.08,0.02,0.04,0.01,2013.0,06th Nov 18,http://www.vgchartz.com/game/71179/naruto-powerful-shippuden/?region=All,1,,/games/boxart/full_2872372AmericaFrontccc.jpg,0.16
10059,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,pachi-slot-kanzen-kouryaku-3-universal-koushiki-gaido-volume-3,Misc,,PS,Syscom,Unknown,,,,0.0,0.16,,,0.15,0.01,1998.0,,http://www.vgchartz.com/game/3967/pachi-slot-kanzen-kouryaku-3-universal-koushiki-gaido-volume-3/?region=All,1,,/games/boxart/full_56060JapanFrontccc.jpg,0.16
10060,FIFA Soccer 97,fifa-soccer-97,Sports,E,PS,EA Sports,EA Canada,,,,0.0,0.16,0.09,0.06,,0.01,1996.0,,http://www.vgchartz.com/game/39704/fifa-soccer-97/?region=All,1,,/games/boxart/full_9909150AmericaFrontccc.jpg,0.16
10061,Just Sing!,just-sing,Misc,E10,DS,Conspiracy Entertainment,Engine Software,,,,0.0,0.16,0.14,0.0,,0.01,2010.0,,http://www.vgchartz.com/game/44260/just-sing/?region=All,1,,/games/boxart/full_just-sing_0AmericaFront.jpg,0.16
10062,Transformer: Rise of the Dark Spark,transformer-rise-of-the-dark-spark,Shooter,T,X360,Activision,Edge of Reality,,,,0.0,0.16,0.09,0.06,,0.01,2014.0,27th Dec 18,http://www.vgchartz.com/game/78838/transformer-rise-of-the-dark-spark/?region=All,1,,/games/boxart/full_2791904AmericaFrontccc.jpg,0.16
10063,Darksiders II,darksiders-ii,Action-Adventure,M,WiiU,THQ,Vigil Games,,8.2,,0.0,0.16,0.07,0.07,,0.01,2012.0,14th Mar 18,http://www.vgchartz.com/game/70584/darksiders-ii/?region=All,1,,/games/boxart/full_397176AmericaFrontccc.jpg,0.16
10064,Overcooked! 2,overcooked-2,Simulation,,PS4,Sold Out,Ghost Town Games,,,,0.0,0.16,0.07,0.06,,0.03,2018.0,14th Jun 18,http://www.vgchartz.com/game/222192/overcooked-2/?region=All,1,,/games/boxart/full_5017713AmericaFrontccc.jpg,0.16
10065,Psychic Force,psychic-force,Fighting,T,PS,Acclaim Entertainment,Taito Corporation,,,,0.0,0.16,0.01,0.01,0.13,0.01,1996.0,,http://www.vgchartz.com/game/4122/psychic-force/?region=All,1,,/games/boxart/2674001ccc.jpg,0.16
10066,Castlevania: Lords of Shadow - Mirror of Fate,castlevania-lords-of-shadow-mirror-of-fate,Action-Adventure,M,3DS,Konami Digital Entertainment,Mercury Steam,,7.2,,0.0,0.16,0.04,0.08,0.03,0.01,2013.0,06th Nov 18,http://www.vgchartz.com/game/71414/castlevania-lords-of-shadow-mirror-of-fate/?region=All,1,,/games/boxart/full_8808791AmericaFrontccc.jpg,0.16
10067,The Adventures of Tintin: The Game,the-adventures-of-tintin-the-game,Adventure,E10,3DS,Ubisoft,Ubisoft Montpellier,,,,0.0,0.16,0.05,0.09,,0.02,2011.0,,http://www.vgchartz.com/game/51817/the-adventures-of-tintin-the-game/?region=All,1,,/games/boxart/full_the-adventures-of-tintin-the-game_966PALFront.jpg,0.16
10068,Trigger Man,trigger-man,Shooter,T,PS2,Crave Entertainment,Point of View,,,,0.0,0.16,0.08,0.06,,0.02,2004.0,,http://www.vgchartz.com/game/5943/trigger-man/?region=All,1,,/games/boxart/full_8159742AmericaFrontccc.jpg,0.16
10069,Night Forest,night-forest,Platform,,PC,Unknown,Brimo Studio,,,,0.16,0.0,,,,,2004.0,19th Mar 19,http://www.vgchartz.com/game/223900/night-forest/?region=All,1,,/games/boxart/full_8104975AmericaFrontccc.jpg,0.16
10070,StarBlade Î±,starblade-amp945,Shooter,,PS,Sony Computer Entertainment,Namco,,,,0.0,0.16,,,0.15,0.01,1996.0,,http://www.vgchartz.com/game/4378/starblade-amp945/?region=All,1,,/games/boxart/full_1520524PALFrontccc.jpg,0.16
10071,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,kidou-senshi-gundam-giren-no-yabou-axis-no-kyoui,Strategy,,PSP,Namco Bandai,Bandai Namco Games,,,,0.0,0.16,,,0.16,,2008.0,,http://www.vgchartz.com/game/16105/kidou-senshi-gundam-giren-no-yabou-axis-no-kyoui/?region=All,1,,/games/boxart/full_4712170JapanFrontccc.jpg,0.16
10072,Time Hollow,time-hollow,Adventure,T,DS,Konami,Tenky,,,,0.0,0.16,0.03,0.01,0.11,0.0,2008.0,,http://www.vgchartz.com/game/16779/time-hollow/?region=All,1,7.4,/games/boxart/full_9666673AmericaFrontccc.jpg,0.16
10073,"I, Zombie"," zombie""",Strategy,,PC,Unknown,Awesome Games Studio,,,,0.16,0.0,,,,,2008.0,19th Mar 19,http://www.vgchartz.com/game/223901/i-zombie/?region=All,1,,/games/boxart/full_4251002AmericaFrontccc.jpg,0.16
10074,Medieval Games,medieval-games,Action,E10,Wii,Vir2L Studios,N-Fusion Interactive,,,,0.0,0.16,0.14,0.01,,0.01,2009.0,,http://www.vgchartz.com/game/31110/medieval-games/?region=All,1,,/games/boxart/full_3331143AmericaFrontccc.jpg,0.16
10075,Tiger Woods PGA Tour 2004,tiger-woods-pga-tour-2004,Sports,E,GC,EA Sports,EA Redwood Shores,,,,0.0,0.16,0.12,0.03,,0.0,2003.0,,http://www.vgchartz.com/game/23377/tiger-woods-pga-tour-2004/?region=All,1,,/games/boxart/895603ccc.jpg,0.16
10076,LEGO The Hobbit,lego-the-hobbit,Action-Adventure,E10,PSV,Warner Bros. Interactive Entertainment,TT Fusion,,,,0.0,0.16,0.02,0.1,,0.03,2014.0,15th Mar 18,http://www.vgchartz.com/game/78950/lego-the-hobbit/?region=All,1,,/games/boxart/full_8424465AmericaFrontccc.jpg,0.16
10077,Yooka-Laylee,yooka-laylee,Platform,E10,PC,Team17 Software,Playtonic Games,,,,0.16,0.0,,,,,2018.0,31st May 18,http://www.vgchartz.com/game/85441/yooka-laylee/?region=All,1,,/games/boxart/full_2749136AmericaFrontccc.jpg,0.16
10078,Gundam Breaker 2,gundam-breaker-2,Action,,PSV,Namco Bandai Games,Namco Bandai Games,,,,0.0,0.16,,,0.16,,2014.0,11th Feb 18,http://www.vgchartz.com/game/84422/gundam-breaker-2/?region=All,1,,/games/boxart/full_1358792JapanFrontccc.jpg,0.16
10079,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,aaaaaaaaaaaaaaaaaaaaaaaaa-for-the-awesome,Action,,PC,Unknown,Dejobaan Games,,,,0.16,0.0,,,,,2014.0,19th Mar 19,http://www.vgchartz.com/game/223903/aaaaaaaaaaaaaaaaaaaaaaaaa-for-the-awesome/?region=All,1,,/games/boxart/full_5906007AmericaFrontccc.jpg,0.16
10080,Metal Slug,metal-slug,Action,,PC,Unknown,DotEmu,,,,0.16,0.0,,,,,2014.0,19th Mar 19,http://www.vgchartz.com/game/223902/metal-slug/?region=All,1,,/games/boxart/full_9601190AmericaFrontccc.jpg,0.16
10081,Amped 3,amped-3,Sports,T,X360,2K Sports,2K Sports,,7.2,,0.0,0.16,0.13,0.02,,0.01,2005.0,,http://www.vgchartz.com/game/75/amped-3/?region=All,1,,/games/boxart/full_7637980AmericaFrontccc.jpg,0.16
10082,Bomberman Land Touch! 2,bomberman-land-touch-2,Puzzle,E,DS,Hudson Entertainment,Hudson Soft,,,,0.0,0.16,0.13,0.0,0.01,0.01,2008.0,,http://www.vgchartz.com/game/14594/bomberman-land-touch-2/?region=All,1,,/games/boxart/full_4635067AmericaFrontccc.jpg,0.16
10083,MotionSports: Adrenaline,motionsports-adrenaline,Sports,T,PS3,Ubisoft,Ubisoft Vancouver,,,,0.0,0.16,0.08,0.05,,0.03,2011.0,,http://www.vgchartz.com/game/52769/motionsports-adrenaline/?region=All,1,,/games/boxart/full_motionsports-adrenaline_407AmericaFront.jpg,0.16
10084,MX 2002 Featuring Ricky Carmichael,mx-2002-featuring-ricky-carmichael,Racing,E,GBA,THQ,Tiertex Design Studios,,,,0.0,0.16,0.11,0.04,,0.0,2001.0,,http://www.vgchartz.com/game/42460/mx-2002-featuring-ricky-carmichael/?region=All,1,,/games/boxart/full_549410AmericaFrontccc.jpg,0.16
10085,Halo Triple Pack,halo-triple-pack,Shooter,M,XB,Microsoft Game Studios,Bungie Studios,,,,0.0,0.16,0.12,0.03,,0.01,2005.0,11th Oct 18,http://www.vgchartz.com/game/942/halo-triple-pack/?region=All,1,,/games/boxart/5767626ccc.gif,0.16
10086,Lost In Woods 2,lost-in-woods-2,Simulation,,PC,Unknown,Eugene Makashov,,,,0.16,0.0,,,,,2005.0,19th Mar 19,http://www.vgchartz.com/game/223904/lost-in-woods-2/?region=All,1,,/games/boxart/full_1963263AmericaFrontccc.jpg,0.16
10087,Chaotic: Shadow Warriors,chaotic-shadow-warriors,Action,E10,X360,Activision,Activision,,6.2,,0.0,0.16,0.14,,,0.01,2009.0,,http://www.vgchartz.com/game/38750/chaotic-shadow-warriors/?region=All,1,,/games/boxart/full_9012551AmericaFrontccc.jpg,0.16
10088,My Baby 3 & Friends,my-baby-3-amp-friends,Simulation,E,DS,Majesco,Nobilis,,,,0.0,0.16,0.12,0.02,,0.01,2010.0,,http://www.vgchartz.com/game/46636/my-baby-3-amp-friends/?region=All,1,,/games/boxart/full_my-baby-3-ampamp-friends_5AmericaFront.jpg,0.16
10089,Sherlock Holmes vs. Jack the Ripper,sherlock-holmes-vs-jack-the-ripper,Adventure,T,X360,DreamCatcher Interactive,Frogwares,,,,0.0,0.16,0.11,0.04,,0.01,2010.0,,http://www.vgchartz.com/game/32867/sherlock-holmes-vs-jack-the-ripper/?region=All,1,,/games/boxart/full_6372226AmericaFrontccc.jpg,0.16
