Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
18631,Neverwinter Nights 2: Mask of the Betrayer,neverwinter-nights-2-mask-of-the-betrayer,Role-Playing,T,PC,Atari,Obsidian Entertainment,,8.0,,0.0,0.01,,0.01,,0.0,2007.0,,http://www.vgchartz.com/game/7447/neverwinter-nights-2-mask-of-the-betrayer/?region=All,1,,/games/boxart/5679320ccc.jpg,0.01
18632,Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,tobidase-kagaku-kun-chikyuu-daitanken-nazo-no-chinkai-seibutsu-ni-idome,Misc,,DS,Namco Bandai,Namco Bandai Games,,,,0.0,0.01,,,0.01,,2011.0,,http://www.vgchartz.com/game/48809/tobidase-kagaku-kun-chikyuu-daitanken-nazo-no-chinkai-seibutsu-ni-idome/?region=All,1,,/games/boxart/full_tobidase-kagaku-kun-chikyuu-daitanken-nazo-no-chinkai-seibutsu-ni-idome_493JapanFront.jpg,0.01
18633,Binary Star,binary-star,Adventure,,PSV,Idea Factory,Design Factory,,,,0.0,0.01,,,0.01,,2014.0,,http://www.vgchartz.com/game/84459/binary-star/?region=All,1,,/games/boxart/full_1406424JapanFrontccc.jpg,0.01
18634,Call of Juarez,call-of-juarez,Shooter,M,PC,Ubisoft,Techland,,6.7,,0.0,0.01,,0.01,,0.0,2007.0,,http://www.vgchartz.com/game/27047/call-of-juarez/?region=All,1,,/games/boxart/full_1397104AmericaFrontccc.jpg,0.01
18635,Yoku's Island Express,yokus-island-express,Action,E10,PS4,Villa Gorilla,Villa Gorilla,,9.0,,0.0,0.01,0.01,,,0.0,2018.0,31st Mar 19,http://www.vgchartz.com/game/221227/yokus-island-express/?region=All,1,,/games/boxart/full_7491541AmericaFrontccc.jpg,0.01
18636,Rock N' Roll Racing,rock-n-roll-racing,Racing,,SNES,Interplay Productions,Silicon & Synapse,,,,0.0,0.01,,,0.01,0.0,1993.0,,http://www.vgchartz.com/game/4178/rock-n-roll-racing/?region=All,1,,/games/boxart/2615160ccc.jpg,0.01
18637,Games Around the World,games-around-the-world,Misc,E10,DS,Zoo Games,Zoo Games,,,,0.0,0.01,0.01,,,0.0,2010.0,,http://www.vgchartz.com/game/47749/games-around-the-world/?region=All,1,,/games/boxart/full_games-around-the-world_4AmericaFront.jpg,0.01
18638,Super Neptunia RPG,super-neptunia-rpg,Role-Playing,RP,PS4,Idea Factory International,Idea Factory,,,,0.0,0.01,,,0.01,,2019.0,29th Dec 18,http://www.vgchartz.com/game/222001/super-neptunia-rpg/?region=All,1,,/games/boxart/full_4061335AmericaFrontccc.jpg,0.01
18639,Mega Man X Legacy Collection 1,mega-man-x-legacy-collection-1,Platform,,PS4,Capcom,Capcom,,,,0.0,0.01,,,0.01,,2018.0,31st Aug 18,http://www.vgchartz.com/game/222708/mega-man-x-legacy-collection-1/?region=All,1,,/games/boxart/full_563348JapanFrontccc.jpg,0.01
18640,Monkey Madness: Island Escape,monkey-madness-island-escape,Action,E10,DS,Storm City Games,Storm City Games,,,,0.0,0.01,0.01,,,0.0,2010.0,,http://www.vgchartz.com/game/44250/monkey-madness-island-escape/?region=All,1,,/games/boxart/full_1074167AmericaFrontccc.jpg,0.01
18641,Nodame Cantabile,nodame-cantabile,Misc,,PS2,Banpresto,Banpresto,,,,0.0,0.01,,,0.01,,2007.0,,http://www.vgchartz.com/game/7058/nodame-cantabile/?region=All,1,,/games/boxart/full_4260194JapanFrontccc.jpg,0.01
18642,Axiom Verge,axiom-verge,Action,,PSV,Thomas Happ Games,Thomas Happ Games,,,,0.0,0.01,0.01,,,0.0,2015.0,,http://www.vgchartz.com/game/84586/axiom-verge/?region=All,1,,/games/boxart/full_1918937AmericaFrontccc.jpg,0.01
18643,Rayman Raving Rabbids,rayman-raving-rabbids,Misc,E,PC,Ubisoft,Ubisoft Bulgaria,,,,0.0,0.01,,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/22397/rayman-raving-rabbids/?region=All,1,,/games/boxart/9451089ccc.jpg,0.01
18644,DoDonPachi Saidaioujou,dodonpachi-saidaioujou,Misc,,X360,Cave,Unknown,,,,0.0,0.01,,,0.01,,2013.0,,http://www.vgchartz.com/game/73051/dodonpachi-saidaioujou/?region=All,1,,/games/boxart/default.jpg,0.01
18645,Last Escort: Club Katze,last-escort-club-katze,Adventure,,PS2,D3 Publisher,Vingt-et-un Systems,,,,0.0,0.01,,,0.01,,2010.0,,http://www.vgchartz.com/game/41652/last-escort-club-katze/?region=All,1,,/games/boxart/full_9625773JapanFrontccc.jpg,0.01
18646,1/2 Summer +,1,Misc,,PSP,Kaga Create,Unknown,,,,0.0,0.01,,,0.01,,2013.0,,http://www.vgchartz.com/game/74787/12-summer-/?region=All,1,,/games/boxart/default.jpg,0.01
18647,UEFA Champions League 2006-2007,uefa-champions-league-2006-2007,Sports,E,PSP,EA Sports,EA Canada,,,,0.0,0.01,0.01,0.0,,0.0,2007.0,,http://www.vgchartz.com/game/24491/uefa-champions-league-2006-2007/?region=All,1,,/games/boxart/5629421ccc.jpg,0.01
