Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
9035,Avatar: The Last Airbender - Into the Inferno,avatar-the-last-airbender-into-the-inferno,Adventure,E10,Wii,THQ,Halfbrick Studios,,,,0.0,0.19,0.17,0.01,,0.01,2008.0,,http://www.vgchartz.com/game/27984/avatar-the-last-airbender-into-the-inferno/?region=All,1,,/games/boxart/full_373534AmericaFrontccc.jpg,0.19
9036,Allied General,allied-general,Strategy,E,PS,SSI,SSI,,6.3,,0.0,0.19,0.11,0.07,,0.01,1996.0,,http://www.vgchartz.com/game/17141/allied-general/?region=All,1,,/games/boxart/full_allied-general_24AmericaFront.jpg,0.19
9037,Call of Duty: WWII,call-of-duty-wwii,Shooter,M,PC,Activision,Sledgehammer Games,,,,0.0,0.19,0.07,0.11,,0.01,2017.0,30th Dec 17,http://www.vgchartz.com/game/170600/call-of-duty-wwii/?region=All,1,,/games/boxart/full_9718912AmericaFrontccc.jpg,0.19
9038,Fire ProWrestling G,fire-prowrestling-g,Fighting,,PS,Human Entertainment,S-Neo,,8.0,,0.0,0.19,,,0.18,0.01,1999.0,,http://www.vgchartz.com/game/3343/fire-prowrestling-g/?region=All,1,,/games/boxart/full_7011598JapanFrontccc.jpg,0.19
9039,Kamen Rider: Battride War,kamen-rider-battride-war,Action,,PS3,Namco Bandai Games,Eighting,,,,0.0,0.19,,,0.19,,2013.0,03rd Nov 18,http://www.vgchartz.com/game/72212/kamen-rider-battride-war/?region=All,1,,/games/boxart/full_7926848JapanFrontccc.jpg,0.19
9040,Naruto: Ninja Destiny,naruto-ninja-destiny,Fighting,T,DS,D3Publisher,Takara Tomy,,,,0.0,0.19,0.02,0.01,0.16,0.0,2008.0,,http://www.vgchartz.com/game/3884/naruto-ninja-destiny/?region=All,1,,/games/boxart/full_8214521AmericaFrontccc.jpg,0.19
9041,WWE All Stars,wwe-all-stars,Fighting,T,Wii,THQ,THQ,,,,0.0,0.19,0.1,0.07,,0.02,2011.0,,http://www.vgchartz.com/game/45613/wwe-all-stars/?region=All,1,,/games/boxart/full_wwe-all-stars_816AmericaFront.jpg,0.19
9042,Elite: Dangerous,elite-dangerous,Simulation,T,PS4,Frontier Developments,Frontier Developments,,,,0.0,0.19,0.06,0.1,,0.03,2017.0,15th Jun 18,http://www.vgchartz.com/game/86117/elite-dangerous/?region=All,1,,/games/boxart/full_221154AmericaFrontccc.jpg,0.19
9043,Namco Museum Megamix,namco-museum-megamix,Misc,E,Wii,Namco Bandai,Namco Bandai Games America,,,,0.0,0.19,0.17,,,0.02,2010.0,,http://www.vgchartz.com/game/47138/namco-museum-megamix/?region=All,1,,/games/boxart/full_namco-museum-megamix_623AmericaFront.jpg,0.19
9044,Shovel Knight,shovel-knight,Platform,E,PS4,Yacht Club Games,Yacht Club Games,,,,0.19,0.0,,,,,2015.0,21st Nov 18,http://www.vgchartz.com/game/84942/shovel-knight/?region=All,1,,/games/boxart/full_6124836AmericaFrontccc.png,0.19
9045,Stronghold 3,stronghold-3,Strategy,T,PC,SouthPeak Interactive,FireFly Studios,,4.1,,0.0,0.19,0.06,0.13,,,2011.0,,http://www.vgchartz.com/game/50753/stronghold-3/?region=All,1,,/games/boxart/default.jpg,0.19
9046,Schlag den Raab,schlag-den-raab,Misc,,Wii,Namco Bandai,Namco Bandai Games,,,,0.0,0.19,,0.17,,0.02,2010.0,,http://www.vgchartz.com/game/46771/schlag-den-raab/?region=All,1,,/games/boxart/full_schlag-den-raab_5PALFront.jpg,0.19
9047,Singstar: Ultimate Party,singstar-ultimate-party,Music,,PS4,Sony Computer Entertainment,London Studios,,,,0.0,0.19,,0.16,,0.03,2014.0,24th Sep 18,http://www.vgchartz.com/game/84840/singstar-ultimate-party/?region=All,1,,/games/boxart/full_3911786PALFrontccc.jpg,0.19
9048,NeverEnd,neverend,Role-Playing,T,PC,DreamCatcher Interactive,Mayhem Studios,,,,0.19,0.0,,,,,2006.0,,http://www.vgchartz.com/game/21717/neverend/?region=All,1,,/games/boxart/2561702ccc.jpg,0.19
9049,Spider-Man: Shattered Dimensions,spider-man-shattered-dimensions,Action,E10,DS,Activision,Beenox Studios,,,,0.0,0.19,0.17,0.01,,0.01,2010.0,,http://www.vgchartz.com/game/44316/spider-man-shattered-dimensions/?region=All,1,,/games/boxart/full_spider-man-shattered-dimensions_8AmericaFront.jpg,0.19
9050,GunGriffon,gungriffon,Simulation,T,SAT,Sega,Game Arts,,,,0.0,0.19,,,0.19,0.0,1996.0,,http://www.vgchartz.com/game/3459/gungriffon/?region=All,1,,/games/boxart/full_6031947AmericaFrontccc.jpg,0.19
9051,Kuma-Tomo,kuma-tomo,Simulation,,3DS,Namco Bandai Games,Namco Bandai Games,,,,0.0,0.19,,,0.19,,2013.0,03rd Nov 18,http://www.vgchartz.com/game/74156/kuma-tomo/?region=All,1,,/games/boxart/full_4040898JapanFrontccc.jpg,0.19
9052,SingStar Pop Vol.2,singstar-pop-vol2,Misc,T,PS2,Sony Computer Entertainment,Sony Computer Entertainment America,,,,0.0,0.19,0.09,0.07,,0.02,2008.0,,http://www.vgchartz.com/game/26071/singstar-pop-vol2/?region=All,1,,/games/boxart/8631236ccc.jpg,0.19
9053,SNK Arcade Classics Vol. 1,snk-arcade-classics-vol-1,Misc,T,PS2,SNK Playmore,Terminal Reality,,,,0.0,0.19,0.09,0.07,,0.02,2008.0,,http://www.vgchartz.com/game/15632/snk-arcade-classics-vol-1/?region=All,1,,/games/boxart/3057287ccc.jpg,0.19
9054,Darkstalkers 3,darkstalkers-3,Fighting,T,PS,Capcom,Capcom,,,,0.0,0.19,0.11,0.07,,0.01,1998.0,,http://www.vgchartz.com/game/14894/darkstalkers-3/?region=All,1,,/games/boxart/full_4327879AmericaFrontccc.jpg,0.19
9055,Phantasy Star Nova,phantasy-star-nova,Misc,,PSV,Sega,Unknown,,,,0.0,0.19,,,0.19,,2014.0,,http://www.vgchartz.com/game/75654/phantasy-star-nova/?region=All,1,,/games/boxart/full_8857228JapanFrontccc.jpg,0.19
9056,Chaotic: Shadow Warriors,chaotic-shadow-warriors,Action,E10,Wii,Activision,Activision,,,,0.0,0.19,0.18,,,0.01,2009.0,,http://www.vgchartz.com/game/38749/chaotic-shadow-warriors/?region=All,1,,/games/boxart/full_609414AmericaFrontccc.jpg,0.19
9057,Frequency,frequency,Misc,E,PS2,Sony Computer Entertainment,Harmonix Music Systems,,,,0.0,0.19,0.09,0.07,,0.02,2001.0,,http://www.vgchartz.com/game/806/frequency/?region=All,1,,/games/boxart/5186370ccc.jpg,0.19
9058,Tomb Raider: Underworld,tomb-raider-underworld,Adventure,T,DS,Eidos Interactive,Santa Cruz Games,,,,0.0,0.19,0.15,0.02,,0.01,2008.0,,http://www.vgchartz.com/game/23923/tomb-raider-underworld/?region=All,1,,/games/boxart/full_165811AmericaFrontccc.jpg,0.19
9059,Inazuma Eleven Strikers 2012 Xtreme,inazuma-eleven-strikers-2012-xtreme,Sports,,Wii,Level 5,Level 5,,,,0.0,0.19,,,0.19,,2011.0,,http://www.vgchartz.com/game/70348/inazuma-eleven-strikers-2012-xtreme/?region=All,1,,/games/boxart/full_inazuma-eleven-strikers-2012-xtreme_839JapanFront.jpg,0.19
9060,The Polar Express,the-polar-express,Adventure,E,GBA,THQ,Tantalus Interactive,,,,0.0,0.19,0.14,0.05,,0.0,2004.0,,http://www.vgchartz.com/game/28888/the-polar-express/?region=All,1,,/games/boxart/full_2608080AmericaFrontccc.jpg,0.19
9061,Project X Zone 2,project-x-zone-2,Role-Playing,T,3DS,Namco Bandai Games,Monolith Soft,,6.6,,0.0,0.19,0.06,0.04,0.09,0.01,2016.0,14th Jun 18,http://www.vgchartz.com/game/85364/project-x-zone-2/?region=All,1,,/games/boxart/full_5562911AmericaFrontccc.jpg,0.19
9062,Silent Hill HD Collection,silent-hill-hd-collection,Action,M,X360,Konami Digital Entertainment,Konami,,,,0.0,0.19,0.11,0.06,0.01,0.02,2012.0,,http://www.vgchartz.com/game/63012/silent-hill-hd-collection/?region=All,1,,/games/boxart/full_silent-hill-hd-collection_422AmericaFront.jpg,0.19
9063,NBA Live 19,nba-live-19,Sports,,PS4,Electronic Arts,EA Tiburon,,,,0.0,0.19,0.15,,,0.04,2018.0,13th Jun 18,http://www.vgchartz.com/game/222170/nba-live-19/?region=All,1,,/games/boxart/full_4302396AmericaFrontccc.jpg,0.19
9064,Arc Rise Fantasia,arc-rise-fantasia,Role-Playing,T,Wii,Ignition Entertainment,imageepoch Inc.,,6.3,,0.0,0.19,0.12,,0.06,0.01,2010.0,,http://www.vgchartz.com/game/24621/arc-rise-fantasia/?region=All,1,,/games/boxart/full_338149AmericaFrontccc.jpg,0.19
9065,2002 FIFA World Cup,2002-fifa-world-cup,Sports,E,XB,EA Sports,EA Canada,,,,0.0,0.19,0.14,0.04,,0.01,2002.0,,http://www.vgchartz.com/game/12/2002-fifa-world-cup/?region=All,1,,/games/boxart/9708806ccc.jpg,0.19
9066,Captain Toad: Treasure Tracker,captain-toad-treasure-tracker,Puzzle,E,3DS,Nintendo,Nintendo EPD,,8.5,,0.0,0.19,0.06,0.04,0.08,0.01,2018.0,18th Nov 18,http://www.vgchartz.com/game/221272/captain-toad-treasure-tracker/?region=All,1,,/games/boxart/full_3344272AmericaFrontccc.jpg,0.19
9067,Heavy Fire: Afghanistan,heavy-fire-afghanistan,Shooter,T,PS3,Mastiff,Teyon Entertainment,,,,0.0,0.19,0.17,,,0.03,2011.0,,http://www.vgchartz.com/game/50146/heavy-fire-afghanistan/?region=All,1,,/games/boxart/full_heavy-fire-afghanistan_524AmericaFront.jpg,0.19
9068,Jampack: Summer 2003 (RP-T),jampack-summer-2003-rp-t,Misc,T,PS2,Sony Computer Entertainment,Sony Computer Entertainment America,,,,0.0,0.19,0.09,0.07,,0.02,2003.0,,http://www.vgchartz.com/game/1052/jampack-summer-2003-rp-t/?region=All,1,,/games/boxart/full_2044839AmericaFrontccc.jpg,0.19
9069,Arcade Shooting Gallery,arcade-shooting-gallery,Shooter,E10,Wii,Zoo Games,CyberPlanet Interactive,,,,0.0,0.19,0.18,,,0.01,2008.0,,http://www.vgchartz.com/game/40594/arcade-shooting-gallery/?region=All,1,,/games/boxart/full_5214815AmericaFrontccc.jpg,0.19
9070,IL-2 Sturmovik: Birds of Prey,il-2-sturmovik-birds-of-prey,Simulation,T,PSP,505 Games,SME Dynamic Systems Limited,,6.4,,0.0,0.19,0.08,0.07,,0.04,2009.0,,http://www.vgchartz.com/game/34916/il-2-sturmovik-birds-of-prey/?region=All,1,,/games/boxart/full_7863270AmericaFrontccc.jpg,0.19
9071,Mystery Tales of Time Travel,mystery-tales-of-time-travel,Puzzle,E,DS,O-Games,Most Wanted Entertainment,,,,0.0,0.19,0.01,0.15,,0.02,2010.0,,http://www.vgchartz.com/game/44320/mystery-tales-of-time-travel/?region=All,1,,/games/boxart/full_mystery-tales-of-time-travel_9AmericaFront.jpg,0.19
9072,LEGO Marvel's Avengers,lego-marvels-avengers,Action,E10,PSV,Warner Bros. Interactive Entertainment,TT Fusion,,,,0.0,0.19,0.03,0.12,,0.04,2016.0,06th Apr 18,http://www.vgchartz.com/game/85099/lego-marvels-avengers/?region=All,1,,/games/boxart/full_4352147AmericaFrontccc.jpg,0.19
9073,Dengeki Bunko Fighting Climax,dengeki-bunko-fighting-climax,Fighting,,PS3,Sega,Sega,,,,0.0,0.19,0.07,0.0,0.1,0.02,2015.0,,http://www.vgchartz.com/game/84016/dengeki-bunko-fighting-climax/?region=All,1,,/games/boxart/full_5694257AmericaFrontccc.jpg,0.19
9074,Frogger's Adventures 2: The Lost Wand,froggers-adventures-2-the-lost-wand,Adventure,E,GBA,Konami,Konami,,8.0,,0.0,0.19,0.14,0.05,,0.0,2002.0,,http://www.vgchartz.com/game/26897/froggers-adventures-2-the-lost-wand/?region=All,1,,/games/boxart/full_5235413AmericaFrontccc.jpg,0.19
9075,Sudeki,sudeki,Role-Playing,M,XB,Microsoft Game Studios,Climax Group,,,,0.0,0.19,0.14,0.04,,0.01,2004.0,25th Sep 18,http://www.vgchartz.com/game/2259/sudeki/?region=All,1,,/games/boxart/973979ccc.jpg,0.19
9076,Ice Age: Dawn of the Dinosaurs,ice-age-dawn-of-the-dinosaurs,Platform,E10,PS3,Activision,Eurocom Entertainment Software,,6.6,,0.0,0.19,0.13,0.04,,0.02,2009.0,,http://www.vgchartz.com/game/33469/ice-age-dawn-of-the-dinosaurs/?region=All,1,6.9,/games/boxart/full_4244448AmericaFrontccc.jpg,0.19
9077,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu"," boku to himitsu no chizu""",Adventure,,PSP,Sony Computer Entertainment,Millennium Kitchen,,,,0.0,0.19,,,0.19,,2009.0,,http://www.vgchartz.com/game/36120/boku-no-natsuyasumi-4-seitouchi-shounen-tanteidan-boku-to-himitsu-no-chizu/?region=All,1,,/games/boxart/full_1484234JapanFrontccc.jpg,0.19
9078,AeroFighters Assault,aerofighters-assault,Action,E,N64,Victory Lap Games,Paradigm Entertainment,,5.4,,0.0,0.19,0.15,0.04,,0.0,1997.0,,http://www.vgchartz.com/game/38/aerofighters-assault/?region=All,1,,/games/boxart/7152169ccc.jpg,0.19
9079,Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),chou-kuukan-night-pro-yakyuu-king-weekly-jp-sales,Sports,,N64,Imagineer,Genki,,,,0.0,0.19,,,0.19,0.0,1996.0,,http://www.vgchartz.com/game/3591/chou-kuukan-night-pro-yakyuu-king-weekly-jp-sales/?region=All,1,,/games/boxart/full_264249JapanFrontccc.jpg,0.19
9080,Hexen,hexen,Shooter,M,N64,GT Interactive,Software Creations,,4.4,,0.0,0.19,0.15,0.04,,0.0,1997.0,,http://www.vgchartz.com/game/972/hexen/?region=All,1,,/games/boxart/5822232ccc.jpg,0.19
9081,Kamaitachi no Yoru 3,kamaitachi-no-yoru3,Adventure,,PS2,Sega,ChunSoft,,,,0.19,0.0,,,,,2006.0,,http://www.vgchartz.com/game/3563/kamaitachi-no-yoru3/?region=All,1,,/games/boxart/full_7509842JapanFrontccc.jpg,0.19
9082,Mace: The Dark Age,mace-the-dark-age,Fighting,M,N64,Midway Games,Atari,,7.1,,0.0,0.19,0.15,0.04,,0.0,1997.0,,http://www.vgchartz.com/game/1215/mace-the-dark-age/?region=All,1,,/games/boxart/full_1389746AmericaFrontccc.jpg,0.19
9083,Puyo Puyo 7,puyo-puyo-7,Puzzle,,DS,Sega,Sega,,,,0.19,0.0,,,,,2009.0,,http://www.vgchartz.com/game/33231/puyo-puyo-7/?region=All,1,,/games/boxart/full_puyo-puyo-7_8JapanFront.jpg,0.19
9084,Puyo Puyo Sun 64,puyo-puyo-sun-64,Puzzle,,N64,Compile,Compile,,,,0.0,0.19,,,0.16,0.03,1997.0,,http://www.vgchartz.com/game/4127/puyo-puyo-sun-64/?region=All,1,,/games/boxart/full_5128994JapanFrontccc.jpg,0.19
9085,Quake,quake,Shooter,M,N64,Midway Games,Midway Studios San Diego,,,,0.0,0.19,0.15,0.04,,0.0,1998.0,,http://www.vgchartz.com/game/1818/quake/?region=All,1,,/games/boxart/3079126ccc.jpg,0.19
9086,Sesame Street: Elmo's Number Journey,sesame-street-elmos-number-journey,Misc,EC,N64,NewKidCo,Realtime Associates,,,,0.0,0.19,0.15,0.04,,0.0,1999.0,,http://www.vgchartz.com/game/643/sesame-street-elmos-number-journey/?region=All,1,,/games/boxart/7443609ccc.jpg,0.19
9087,Hard Room,hard-room,Platform,,PC,Unknown,Evgeny Shcherbakov,,,,0.19,0.0,,,,,1999.0,01st Mar 19,http://www.vgchartz.com/game/223760/hard-room/?region=All,1,,/games/boxart/full_5455630AmericaFrontccc.jpg,0.19
9088,Tottadoo! Yoiko no Mujintou Seikatsu,tottadoo-yoiko-no-mujintou-seikatsu,Adventure,,DS,Namco Bandai,Bandai Namco Games,,,,0.0,0.19,,,0.19,,2008.0,,http://www.vgchartz.com/game/18553/tottadoo-yoiko-no-mujintou-seikatsu/?region=All,1,,/games/boxart/full_1998681JapanFrontccc.jpg,0.19
9089,Teenage Mutant Ninja Turtles 2: Battle Nexus,teenage-mutant-ninja-turtles-2-battle-nexus,Action,T,GC,Konami,Konami,,5.0,,0.0,0.19,0.15,0.04,,0.01,2004.0,,http://www.vgchartz.com/game/2339/teenage-mutant-ninja-turtles-2-battle-nexus/?region=All,1,,/games/boxart/full_3196114AmericaFrontccc.jpg,0.19
9090,Barbie Horse Adventures: Riding Camp,barbie-horse-adventures-riding-camp,Sports,E,PS2,Activision,Pixel Tales,,,,0.0,0.19,0.09,0.07,,0.02,2008.0,,http://www.vgchartz.com/game/25909/barbie-horse-adventures-riding-camp/?region=All,1,,/games/boxart/full_4615197AmericaFrontccc.jpg,0.19
9091,SSX Tricky,ssx-tricky,Sports,E,GBA,EA Sports BIG,Visual Impact,,,,0.0,0.19,0.14,0.05,,0.0,2002.0,,http://www.vgchartz.com/game/28423/ssx-tricky/?region=All,1,,/games/boxart/full_2094468AmericaFrontccc.jpg,0.19
