Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
17013,Pro Cast Sports Fishing,pro-cast-sports-fishing,Sports,E,XB,Capcom,Capcom,,,,0.0,0.03,0.02,0.01,,0.0,2003.0,,http://www.vgchartz.com/game/1795/pro-cast-sports-fishing/?region=All,1,,/games/boxart/full_4229650AmericaFrontccc.jpg,0.03
17014,Gintama: Banji Oku Chuubu!,gintama-banji-oku-chuubu,Action,,Wii,Namco Bandai,Bandai Namco Games,,,,0.0,0.03,,,0.03,,2007.0,,http://www.vgchartz.com/game/12381/gintama-banji-oku-chuubu/?region=All,1,,/games/boxart/full_7442788JapanFrontccc.jpg,0.03
17015,Saka Agari Hurricane Portable,saka-agari-hurricane-portable,Adventure,,PSP,Alchemist,Alchemist,,,,0.0,0.03,,,0.03,,2011.0,,http://www.vgchartz.com/game/50982/saka-agari-hurricane-portable/?region=All,1,,/games/boxart/full_saka-agari-hurricane-portable_455JapanFront.jpg,0.03
17016,Negima!? Dream Tactic Yumemiru Otome Princess,negima-dream-tactic-yumemiru-otome-princess,Strategy,,PS2,Konami,Konami,,,,0.0,0.03,,,0.03,,2007.0,,http://www.vgchartz.com/game/3174/negima-dream-tactic-yumemiru-otome-princess/?region=All,1,,/games/boxart/default.jpg,0.03
17017,Beast Quest,beast-quest,Action-Adventure,E10,XOne,Maximum Games,Torus Games,,,,0.0,0.03,0.02,,,0.0,2018.0,08th Jan 18,http://www.vgchartz.com/game/220589/beast-quest/?region=All,1,,/games/boxart/full_6609531AmericaFrontccc.jpg,0.03
17018,Crows: Burning Edge,crows-burning-edge,Action,,PS4,Namco Bandai Games,Bandai Namco Games,,,,0.0,0.03,,,0.03,,2016.0,20th Sep 18,http://www.vgchartz.com/game/126806/crows-burning-edge/?region=All,1,,/games/boxart/full_7963819JapanFrontccc.jpg,0.03
17019,1000 Cooking Recipes from ELLE a table,1000-cooking-recipes-from-elle-a-table,Misc,,DS,Nintendo,Agenda,,,,0.0,0.03,,0.02,,0.0,2010.0,,http://www.vgchartz.com/game/45974/1000-cooking-recipes-from-elletable/?region=All,1,,/games/boxart/full_1000-cooking-recipies-from-elle-a-table_7PALFront.jpg,0.03
17020,Evangelion Shin Gekijoban: 3nd Impact,evangelion-shin-gekijoban-3nd-impact,Action,,PSP,Namco Bandai,Grasshopper Manufacture,,,,0.0,0.03,,,0.03,,2011.0,,http://www.vgchartz.com/game/52012/evangelion-shin-gekijoban-3nd-impact/?region=All,1,,/games/boxart/full_evangelion-shin-gekijoban-sound-impact_63JapanFront.jpg,0.03
17021,Geometry Wars 3: Dimensions Evolved,geometry-wars-3-dimensions-evolved,Action,,PS4,Activision,Unknown,,,,0.0,0.03,0.02,,,0.01,2016.0,,http://www.vgchartz.com/game/137638/geometry-wars-3-dimensions-evolved/?region=All,1,,/games/boxart/full_9667177AmericaFrontccc.jpg,0.03
17022,Dynasty Warriors: Godseekers,dynasty-warriors-godseekers,Strategy,T,PSV,Tecmo Koei,Omega Force,,,,0.0,0.03,,,0.03,,2017.0,31st Dec 17,http://www.vgchartz.com/game/111592/dynasty-warriors-godseekers/?region=All,1,,/games/boxart/full_7797817JapanFrontccc.png,0.03
17023,Dakar 2: The World's Ultimate Rally,dakar-2-the-worlds-ultimate-rally,Racing,E,GC,Acclaim Entertainment,Acclaim Studios Cheltenham,,,,0.0,0.03,0.02,0.01,,0.0,2003.0,,http://www.vgchartz.com/game/446/dakar-2-the-worlds-ultimate-rally/?region=All,1,,/games/boxart/8596411ccc.jpg,0.03
17024,NBA 2K7,nba-2k7,Sports,E,XB,2K Sports,Visual Concepts,,8.4,,0.0,0.03,0.02,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/1508/nba-2k7/?region=All,1,,/games/boxart/1283352ccc.jpg,0.03
17025,Auto Modellista,auto-modellista,Racing,E,GC,Capcom,Capcom,,5.9,,0.0,0.03,0.02,0.01,,0.0,2003.0,,http://www.vgchartz.com/game/139/auto-modellista/?region=All,1,,/games/boxart/7255153ccc.jpg,0.03
17026,Hanayaka Kana Ware ga Ichizoku Twin Pack,hanayaka-kana-ware-ga-ichizoku-twin-pack,Misc,,PSP,Idea Factory,Idea Factory,,,,0.0,0.03,,,0.03,,2011.0,,http://www.vgchartz.com/game/70302/hanayaka-kana-ware-ga-ichizoku-twin-pack/?region=All,1,,/games/boxart/full_hanayaka-kana-ware-ga-ichizoku-twin-pack_613JapanFront.jpg,0.03
17027,Ben 10 (2017),ben-10-2017,Action,E10,XOne,Outright Games,Torus Games,,,,0.0,0.03,0.02,,,0.0,2017.0,21st Jan 19,http://www.vgchartz.com/game/208600/ben-10-2017/?region=All,1,,/games/boxart/full_7465723AmericaFrontccc.jpg,0.03
17028,Dave Mirra Freestyle BMX 3,dave-mirra-freestyle-bmx-3,Sports,E,GBA,Acclaim Entertainment,Full Fat,,8.0,,0.0,0.03,0.02,0.01,,0.0,2002.0,,http://www.vgchartz.com/game/26724/dave-mirra-freestyle-bmx-3/?region=All,1,,/games/boxart/6229798ccc.jpg,0.03
17029,Greg Hastings' Tournament Paintball Max'd,greg-hastings-tournament-paintball-maxd,Shooter,E10,GBA,Activision,Activision Value,,2.2,,0.0,0.03,0.02,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/27029/greg-hastings-tournament-paintball-maxd/?region=All,1,,/games/boxart/full_9951010AmericaFrontccc.jpg,0.03
17030,Eco Creatures: Save The Forest,eco-creatures-save-the-forest,Adventure,E,DS,Majesco,"Lightweight Co.,Ltd.",,,,0.0,0.03,0.03,,,0.0,2008.0,,http://www.vgchartz.com/game/14568/eco-creatures-save-the-forest/?region=All,1,,/games/boxart/full_967182AmericaFrontccc.jpg,0.03
17031,Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki,kintaihi-shounen-no-jiken-kyakusen-eris-gou-no-sangeki,Adventure,,DS,Creative Core,Creative Core,,,,0.0,0.03,,,0.03,,2009.0,,http://www.vgchartz.com/game/36572/kintaihi-shounen-no-jiken-kyakusen-eris-gou-no-sangeki/?region=All,1,,/games/boxart/full_1052515JapanFrontccc.jpg,0.03
17032,Dragon Tamer: Sound Spirit,dragon-tamer-sound-spirit,Role-Playing,,DS,Namco Bandai,Bandai Namco Games,,,,0.0,0.03,,,0.03,,2007.0,,http://www.vgchartz.com/game/12628/dragon-tamer-sound-spirit/?region=All,1,,/games/boxart/full_85878JapanFrontccc.jpg,0.03
17033,Frogger: Ancient Shadow,frogger-ancient-shadow,Platform,E,XB,Konami,Hudson Soft,,,,0.0,0.03,0.02,0.01,,0.0,2005.0,,http://www.vgchartz.com/game/5137/frogger-ancient-shadow/?region=All,1,,/games/boxart/6210136ccc.jpg,0.03
17034,Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,kaizoku-sentai-gokaiger-atsumete-henshin-35-sentai,Action,,DS,Namco Bandai,Namco Bandai,,,,0.0,0.03,,,0.03,,2011.0,,http://www.vgchartz.com/game/70246/kaizoku-sentai-gokaiger-atsumete-henshin-35-sentai/?region=All,1,,/games/boxart/full_kaizoku-sentai-gokaiger-atsumete-henshin-35-sentai_790JapanFront.jpg,0.03
17035,God of War III Remastered,god-of-war-iii-remastered,Action,,PS4,Sony Computer Entertainment Europe,SCEA Santa Monica Studio,,,,0.0,0.03,,0.02,,0.0,2015.0,03rd Dec 18,http://www.vgchartz.com/game/85484/god-of-war-iii-remastered/?region=All,1,,/games/boxart/full_7321443PALFrontccc.jpg,0.03
17036,Kiniro no Corda 2 f Encore,kiniro-no-corda-2-f-encore,Role-Playing,,PSP,KOEI,Koei,,,,0.0,0.03,,,0.03,,2009.0,,http://www.vgchartz.com/game/36535/kiniro-no-corda-2-f-encore/?region=All,1,,/games/boxart/full_9206325JapanFrontccc.jpg,0.03
17037,La Pucelle: Ragnarok,la-pucelle-ragnarok,Role-Playing,,PSP,Nippon Ichi Software,Nippon Ichi Software,,,,0.0,0.03,,,0.03,,2009.0,,http://www.vgchartz.com/game/38646/la-pucelle-ragnarok/?region=All,1,,/games/boxart/full_6752732JapanFrontccc.jpg,0.03
17038,Let's Dance with Mel B,lets-dance-with-mel-b,Sports,,PS3,Black Bean Games,Lightning Fish,,,,0.0,0.03,,0.02,,0.0,2012.0,,http://www.vgchartz.com/game/50804/lets-dance-with-mel-b/?region=All,1,,/games/boxart/full_lets-dance-with-mel-b_859PALFront.jpg,0.03
17039,Darius II,darius-ii,Shooter,,SAT,Taito,Taito Corporation,,,,0.0,0.03,,,0.03,,1996.0,,http://www.vgchartz.com/game/3049/darius-ii/?region=All,1,,/games/boxart/full_3624925PALFrontccc.jpg,0.03
17040,Cossacks: European Wars,cossacks-european-wars,Strategy,T,PC,Strategy First,GSC Game World,,,,0.0,0.03,,0.02,,0.0,2001.0,,http://www.vgchartz.com/game/7416/cossacks-european-wars/?region=All,1,,/games/boxart/full_cossacks-european-wars_5AmericaFront.jpg,0.03
17041,Bleach: Soul Carnival 2,bleach-soul-carnival-2,Fighting,,PSP,Sony Computer Entertainment,Eighting,,,,0.0,0.03,,,0.03,,2009.0,,http://www.vgchartz.com/game/40006/bleach-soul-carnival-2/?region=All,1,,/games/boxart/full_8233474JapanFrontccc.jpg,0.03
17042,ParaParaParadise,paraparaparadise,Misc,,PS2,Konami,Konami,,,,0.0,0.03,,,0.03,,2001.0,,http://www.vgchartz.com/game/3987/paraparaparadise/?region=All,1,,/games/boxart/full_8978552JapanFrontccc.jpg,0.03
17043,Rugby League Live,rugby-league-live,Sports,,PS3,Home Entertainment Suppliers,Home Entertainment Suppliers,,,,0.0,0.03,,0.02,,0.01,2010.0,,http://www.vgchartz.com/game/46301/rugby-league-live/?region=All,1,,/games/boxart/full_rugby-league-live_0PALFront.jpg,0.03
17044,Jack Keane,jack-keane,Adventure,T,PC,Strategy First,DECK13 Interactive,,,,0.0,0.03,,0.02,,0.0,2008.0,10th May 18,http://www.vgchartz.com/game/23881/jack-keane/?region=All,1,,/games/boxart/full_jack-keane_917AmericaFront.jpg,0.03
17045,Tiger & Bunny: On-Air Jack!,tiger-amp-bunny-on-air-jack,Misc,,PSP,Namco Bandai Games,Unknown,,,,0.0,0.03,,,0.03,,2012.0,,http://www.vgchartz.com/game/71017/tiger-amp-bunny-on-air-jack/?region=All,1,,/games/boxart/default.jpg,0.03
17046,Eureka Seven AO: Jungfrau no Hanabanatachi,eureka-seven-ao-jungfrau-no-hanabanatachi,Misc,,PS3,Namco Bandai Games,Unknown,,,,0.0,0.03,,,0.03,,2012.0,,http://www.vgchartz.com/game/71015/eureka-seven-ao-jungfrau-no-hanabanatachi/?region=All,1,,/games/boxart/default.jpg,0.03
17047,The Settlers II 10th Anniversary,the-settlers-ii-10th-anniversary,Strategy,,PC,Ubisoft,Blue Byte,,,,0.0,0.03,,0.02,,0.0,2006.0,,http://www.vgchartz.com/game/23738/the-settlers-ii-10th-anniversary/?region=All,1,,/games/boxart/2499917ccc.jpg,0.03
17048,Gotcha Force,gotcha-force,Shooter,E,GC,Capcom,Capcom,,5.8,,0.0,0.03,0.01,0.0,0.01,0.0,2003.0,,http://www.vgchartz.com/game/879/gotcha-force/?region=All,1,,/games/boxart/9737139ccc.jpg,0.03
17049,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,the-battle-of-yuu-yuu-hakusho-shitou-ankoku-bujutsukai-120,Fighting,,PS2,Banpresto,Dimps Corporation,,,,0.0,0.03,,,0.03,,2007.0,,http://www.vgchartz.com/game/4541/the-battle-of-yuu-yuu-hakusho-shitou-ankoku-bujutsukai-120/?region=All,1,,/games/boxart/full_2807908JapanFrontccc.jpg,0.03
17050,Warship Gunner 2,warship-gunner-2,Simulation,T,PS2,KOEI,Micro Cabin,,,,0.0,0.03,0.01,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/2640/warship-gunner-2/?region=All,1,,/games/boxart/9200055ccc.jpg,0.03
17051,The Raven Remastered,the-raven-remastered,Adventure,T,XOne,THQ Nordic,KING Art Games,,,,0.0,0.03,0.02,,,0.0,2018.0,29th Jan 18,http://www.vgchartz.com/game/220646/the-raven-remastered/?region=All,1,,/games/boxart/full_1166284AmericaFrontccc.jpg,0.03
17052,Mystery Trackers: The Void,mystery-trackers-the-void,Puzzle,,PC,Focus Home Interactive,Focus Multimedia,,,,0.0,0.03,,0.02,,0.0,2011.0,,http://www.vgchartz.com/game/70187/mystery-trackers-the-void/?region=All,1,,/games/boxart/full_mystery-trackers-the-void_796PALFront.jpg,0.03
17053,Onimusha: Warlords,onimusha-warlords,Action-Adventure,M,PS4,Capcom,Capcom,,,,0.0,0.03,,,0.03,,2019.0,29th Dec 18,http://www.vgchartz.com/game/223267/onimusha-warlords/?region=All,1,,/games/boxart/full_4251782AmericaFrontccc.jpg,0.03
17054,The Perfect Golf,the-perfect-golf,Sports,,PS,Seta Corporation,Seta Corporation,,,,0.0,0.03,,,0.03,0.0,1995.0,,http://www.vgchartz.com/game/3998/the-perfect-golf/?region=All,1,,/games/boxart/full_9856284JapanFrontccc.jpg,0.03
17055,Wrestle Kingdom,wrestle-kingdom,Fighting,,PS2,Yuke's,Yuke's Future Media Creators,,,,0.0,0.03,,,0.03,,2006.0,,http://www.vgchartz.com/game/4748/wrestle-kingdom/?region=All,1,,/games/boxart/full_1978302JapanFrontccc.jpg,0.03
17056,Demon Driver: Time to Burn Rubber!,demon-driver-time-to-burn-rubber,Racing,E,GBA,Ignition Entertainment,Ignition Entertainment,,,,0.0,0.03,0.02,0.01,,0.0,2004.0,,http://www.vgchartz.com/game/26726/demon-driver-time-to-burn-rubber/?region=All,1,,/games/boxart/full_1778842AmericaFrontccc.jpg,0.03
17057,We Sing (2016),we-sing-2016,Music,T,PS4,THQ Nordic,THQ Nordic,,,,0.0,0.03,0.02,,,0.01,2016.0,07th Sep 18,http://www.vgchartz.com/game/149172/we-sing-2016/?region=All,1,,/games/boxart/full_1664809AmericaFrontccc.jpg,0.03
17058,Infinite Stratos 2: Ignition Hearts,infinite-stratos-2-ignition-hearts,Misc,,PS3,5pb,Unknown,,,,0.0,0.03,,,0.03,,2014.0,,http://www.vgchartz.com/game/75001/infinite-stratos-2-ignition-hearts/?region=All,1,,/games/boxart/default.jpg,0.03
17059,Mojo!,mojo,Puzzle,E,XB,Crave Entertainment,Crave Entertainment,,,,0.0,0.03,0.02,0.01,,0.0,2003.0,,http://www.vgchartz.com/game/1397/mojo/?region=All,1,,/games/boxart/9375582ccc.jpg,0.03
17060,NatGeo Challenge! Wild Life,natgeo-challenge-wild-life,Misc,E,X360,D3 Publisher,Gusto Games,,,,0.0,0.03,0.0,0.02,,0.0,2010.0,,http://www.vgchartz.com/game/44449/natgeo-challenge-wild-life/?region=All,1,,/games/boxart/full_natgeo-challenge-wild-life_8AmericaFront.jpg,0.03
17061,Totally Spies! Totally Party,totally-spies-totally-party,Misc,E,PC,Ubisoft,Mad Monkey Studio,,,,0.0,0.03,,0.02,,0.0,2008.0,,http://www.vgchartz.com/game/28016/totally-spies-totally-party/?region=All,1,,/games/boxart/full_4223197AmericaFrontccc.jpg,0.03
17062,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,mahou-sensei-negima-kagai-jugyou-otome-no-dokidoki-beachside,Adventure,,PS2,Konami,Konami,,,,0.0,0.03,,,0.03,,2006.0,,http://www.vgchartz.com/game/3700/mahou-sensei-negima-kagai-jugyou-otome-no-dokidoki-beachside/?region=All,1,,/games/boxart/full_8183432JapanFrontccc.jpg,0.03
17063,Buffy the Vampire Slayer: Chaos Bleeds,buffy-the-vampire-slayer-chaos-bleeds,Action,T,GC,VU Games,Eurocom Entertainment Software,,,,0.0,0.03,0.02,0.01,,0.0,2003.0,,http://www.vgchartz.com/game/4909/buffy-the-vampire-slayer-chaos-bleeds/?region=All,1,,/games/boxart/full_5868563AmericaFrontccc.jpg,0.03
17064,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,nekketsu-kouha-kunio-kun-sp-rantou-kyousoukyoku,Misc,,3DS,Arc System Works,Unknown,,,,0.0,0.03,,,0.03,,2013.0,,http://www.vgchartz.com/game/75302/nekketsu-kouha-kunio-kun-sp-rantou-kyousoukyoku/?region=All,1,,/games/boxart/default.jpg,0.03
17065,River City Ransom SP,river-city-ransom-sp,Action,,3DS,Arc System Works,Technos Japan Corporation,,,,0.0,0.03,,,0.03,,2016.0,24th Apr 18,http://www.vgchartz.com/game/142506/river-city-ransom-sp/?region=All,1,,/games/boxart/full_3461344JapanFrontccc.jpg,0.03
17066,The Pillars of the Earth,the-pillars-of-the-earth,Adventure,M,XOne,Kalypso Media,Daedalic Entertainment,,,,0.0,0.03,0.02,,,0.0,2017.0,15th Sep 18,http://www.vgchartz.com/game/213662/the-pillars-of-the-earth/?region=All,1,,/games/boxart/full_7384350AmericaFrontccc.jpg,0.03
17067,Brothers Conflict: Passion Pink,brothers-conflict-passion-pink,Misc,,PSP,Idea Factory,Unknown,,,,0.0,0.03,,,0.03,,2012.0,,http://www.vgchartz.com/game/70688/brothers-conflict-passion-pink/?region=All,1,,/games/boxart/default.jpg,0.03
17068,Clannad,clannad,Adventure,,X360,Prototype,Visual Arts,,,,0.0,0.03,,,0.03,,2008.0,,http://www.vgchartz.com/game/26576/clannad/?region=All,1,,/games/boxart/full_3675258JapanFrontccc.jpg,0.03
17069,Hellblade: Senua's Sacrifice,hellblade-senuas-sacrifice,Action-Adventure,M,XOne,Microsoft Studios,Ninja Theory,,,,0.0,0.03,0.02,,,0.0,2018.0,02nd Nov 18,http://www.vgchartz.com/game/222621/hellblade-senuas-sacrifice/?region=All,1,,/games/boxart/full_1027566AmericaFrontccc.jpg,0.03
17070,Kuryuu Youma Gakuenki Recharge,kuryuu-youma-gakuenki-recharge,Adventure,,PS2,Atlus,Killaware,,,,0.0,0.03,,,0.03,,2006.0,,http://www.vgchartz.com/game/3633/kuryuu-youma-gakuenki-recharge/?region=All,1,,/games/boxart/full_kuryuu-youma-gakuenki-recharge_10JapanFront.jpg,0.03
17071,Jet Grind Radio,jet-grind-radio,Action,E,GBA,THQ,Vicarious Visions,,7.1,,0.0,0.03,0.02,0.01,,0.0,2003.0,,http://www.vgchartz.com/game/25264/jet-grind-radio/?region=All,1,,/games/boxart/9431742ccc.jpg,0.03
17072,My Frogger: Toy Trials,my-frogger-toy-trials,Action,E,DS,Konami,Konami,,,,0.0,0.03,0.02,,,0.0,2006.0,,http://www.vgchartz.com/game/1463/my-frogger-toy-trials/?region=All,1,,/games/boxart/full_121534AmericaFrontccc.jpg,0.03
17073,MySims,mysims,Simulation,E,PC,Electronic Arts,EA Redwood Shores,,,,0.0,0.03,,0.02,,0.0,2008.0,,http://www.vgchartz.com/game/41779/mysims/?region=All,1,,/games/boxart/full_4309663AmericaFrontccc.jpg,0.03
17074,Shin Hayarigami 2,shin-hayarigami-2,Adventure,,PS4,Nippon Ichi Software,Nippon Ichi Software,,,,0.0,0.03,,,0.03,,2016.0,20th Sep 18,http://www.vgchartz.com/game/123206/shin-hayarigami-2/?region=All,1,,/games/boxart/full_262465JapanFrontccc.jpg,0.03
17075,Turbo: Super Stunt Squad,turbo-super-stunt-squad,Misc,E,WiiU,D3Publisher,Monkey Bar Games,,,,0.0,0.03,,0.03,,0.0,2013.0,22nd Jan 18,http://www.vgchartz.com/game/73235/turbo-super-stunt-squad/?region=All,1,,/games/boxart/full_6181141AmericaFrontccc.jpg,0.03
17076,The Town of Light,the-town-of-light,Adventure,,PS4,Wired Productions,LKA,,,,0.0,0.03,0.02,,,0.01,2017.0,01st Feb 18,http://www.vgchartz.com/game/190941/the-town-of-light/?region=All,1,,/games/boxart/full_4756994AmericaFrontccc.jpg,0.03
17077,Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,strike-witches-aoi-no-dengekisen-shin-taichou-funtousuru,Action,,DS,Russel,Russel,,,,0.0,0.03,,,0.03,,2009.0,,http://www.vgchartz.com/game/36573/strike-witches-aoi-no-dengekisen-shin-taichou-funtousuru/?region=All,1,,/games/boxart/full_strike-witches-aoi-no-dengekisen-shin-taichou-funtousuru_1JapanFront.jpg,0.03
17078,OlliOlli: Epic Combo Edition,olliolli-epic-combo-edition,Platform,T,PS4,Badland Studio,Roll7,,,,0.0,0.03,0.02,,,0.01,2016.0,20th Sep 18,http://www.vgchartz.com/game/121500/olliolli-epic-combo-edition/?region=All,1,,/games/boxart/full_5662940AmericaFrontccc.jpg,0.03
17079,Baldur's Gate: Dark Alliance,baldurs-gate-dark-alliance,Role-Playing,T,GBA,"Destination Software, Inc",Magic Pockets,,8.0,,0.0,0.03,0.02,0.01,,0.0,2004.0,,http://www.vgchartz.com/game/23355/baldurs-gate-dark-alliance/?region=All,1,,/games/boxart/full_9192446AmericaFrontccc.jpg,0.03
17080,Hakuoki: Kyoto Winds,hakuoki-kyoto-winds,Adventure,,PSV,Idea Factory,Otomate,,,,0.0,0.03,0.02,0.0,,0.01,2017.0,,http://www.vgchartz.com/game/158401/hakuoki-kyoto-winds/?region=All,1,,/games/boxart/full_7362729AmericaFrontccc.jpg,0.03
17081,Naruto Shippuden Ultimate Ninja Storm 4: Road to Boruto,naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto,Fighting,T,PS4,Namco Bandai Games,CyberConnect2,,,,0.0,0.03,,,0.03,,2017.0,25th Jun 18,http://www.vgchartz.com/game/154980/naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto/?region=All,1,,/games/boxart/full_4221393AmericaFrontccc.jpg,0.03
17082,The Adventures of Lomax,the-adventures-of-lomax,Platform,E,PS,Psygnosis,Psygnosis,,,,0.0,0.03,0.01,0.01,,0.0,1996.0,,http://www.vgchartz.com/game/13077/the-adventures-of-lomax/?region=All,1,,/games/boxart/full_7806278AmericaFrontccc.jpg,0.03
17083,Under the Skin,under-the-skin,Action,T,PS2,Capcom,Capcom Production Studio 4,,,,0.0,0.03,0.01,0.01,,0.0,2004.0,,http://www.vgchartz.com/game/2569/under-the-skin/?region=All,1,,/games/boxart/1875064ccc.jpg,0.03
17084,Kabu Trader Shun,kabu-trader-shun,Action,,DS,Capcom,Capcom,,,,0.0,0.03,,,0.03,,2007.0,,http://www.vgchartz.com/game/6786/kabu-trader-shun/?region=All,1,,/games/boxart/full_8105942JapanFrontccc.jpg,0.03
17085,Hermie Hopperhead: Scrap Panic,hermie-hopperhead-scrap-panic,Platform,,PS,Sony Computer Entertainment,Yuke's Media Creations,,,,0.0,0.03,,,0.02,0.0,1995.0,,http://www.vgchartz.com/game/3486/hermie-hopperhead-scrap-panic/?region=All,1,,/games/boxart/full_8172610JapanFrontccc.jpg,0.03
17086,Poy Poy,poy-poy,Action,E,PS,Konami,Konami Computer Entertainment Tokyo,,,,0.0,0.03,0.01,0.01,,0.0,1997.0,,http://www.vgchartz.com/game/23348/poy-poy/?region=All,1,,/games/boxart/full_7897795AmericaFrontccc.jpg,0.03
17087,Age of Conan: Rise of the Godslayer,age-of-conan-rise-of-the-godslayer,Role-Playing,M,PC,Funcom,Funcom,,7.9,,0.0,0.03,,0.02,,0.0,2010.0,,http://www.vgchartz.com/game/38351/age-of-conan-rise-of-the-godslayer/?region=All,1,,/games/boxart/full_age-of-conan-rise-of-the-godslayer_418AmericaFront.jpg,0.03
17088,NHL 07,nhl-07,Sports,E10,XB,EA Sports,EA Montreal,,7.6,,0.0,0.03,0.02,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/1616/nhl-07/?region=All,1,,/games/boxart/4324996ccc.jpg,0.03
