Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total
16001,Aegis of Earth: Protonovus Assault,aegis-of-earth-protonovus-assault,Action,T,PS4,Aksys Games,Acquire,,,,0.0,0.04,0.03,0.01,,0.01,2016.0,15th Jun 18,http://www.vgchartz.com/game/86122/aegis-of-earth-protonovus-assault/?region=All,1,,/games/boxart/full_8984132AmericaFrontccc.jpg,0.04
16002,Tokimeki Mahjong Paradise: Koi no Tenpai Beat,tokimeki-mahjong-paradise-koi-no-tenpai-beat,Misc,,SAT,Sonnet,Unknown,,,,0.0,0.04,,,0.04,0.0,1995.0,,http://www.vgchartz.com/game/4592/tokimeki-mahjong-paradise-koi-no-tenpai-beat/?region=All,1,,/games/boxart/full_8113580JapanFrontccc.jpg,0.04
16003,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,blue-roses-yousei-to-aoi-hitomi-no-senshitachi,Adventure,,PSP,Nippon Ichi Software,Flight-Plan,,,,0.0,0.04,,,0.04,,2010.0,,http://www.vgchartz.com/game/45498/blue-roses-yousei-to-aoi-hitomi-no-senshitachi/?region=All,1,,/games/boxart/full_blue-roses-yousei-to-aoi-hitomi-no-senshitachi_5JapanFront.jpg,0.04
16004,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,kidou-gekidan-haro-ichiza-gundam-mahjong-ds-oyaji-nimo-agarareta-koto-nai-noni,Misc,,DS,Bandai,Microvision,,,,0.0,0.04,,,0.04,,2005.0,,http://www.vgchartz.com/game/7318/kidou-gekidan-haro-ichiza-gundam-mahjong-ds-oyaji-nimo-agarareta-koto-nai-noni/?region=All,1,,/games/boxart/full_10493JapanFrontccc.jpg,0.04
16005,Zatch Bell! Mamodo Fury,zatch-bell-mamodo-fury,Fighting,T,GC,Namco Bandai,Mechanic Arms,,,,0.0,0.04,0.03,0.01,,0.0,2006.0,,http://www.vgchartz.com/game/2796/zatch-bell-mamodo-fury/?region=All,1,,/games/boxart/201441ccc.jpg,0.04
16006,JASF: Jane's Advanced Strike Fighters,jasf-janes-advanced-strike-fighters,Simulation,T,PC,Unknown,Trickstar Games,,,,0.0,0.04,0.02,0.01,,0.0,2011.0,,http://www.vgchartz.com/game/64794/jasf-janes-advanced-strike-fighters/?region=All,1,,/games/boxart/full_jasf-janes-advanced-strike-fighters_115AmericaFront.jpg,0.04
16007,b.l.u.e.: Legend of Water,blue-legend-of-water,Adventure,,PS,Hudson Soft,CAProduction,,,,0.0,0.04,,,0.04,,1998.0,,http://www.vgchartz.com/game/2871/blue-legend-of-water/?region=All,1,,/games/boxart/full_6327242JapanFrontccc.jpg,0.04
16008,Dora's Big Birthday Adventure,doras-big-birthday-adventure,Misc,E,PS2,2K Play,TBA,,,,0.0,0.04,0.02,0.01,,0.0,2010.0,,http://www.vgchartz.com/game/47834/doras-big-birthday-adventure/?region=All,1,,/games/boxart/full_doras-big-birthday-adventure_10AmericaFront.jpg,0.04
16009,NatGeo Challenge! Wild Life,natgeo-challenge-wild-life,Misc,E,Wii,D3 Publisher,Gusto Games,,,,0.0,0.04,0.03,0.0,,0.0,2010.0,,http://www.vgchartz.com/game/44450/natgeo-challenge-wild-life/?region=All,1,,/games/boxart/full_natgeo-quiz-wild-life_1AmericaFront.jpg,0.04
16010,PopStar Guitar,popstar-guitar,Misc,T,PS2,XS Games,Broadsword Interactive,,,,0.0,0.04,0.02,0.01,,0.0,2008.0,,http://www.vgchartz.com/game/26090/popstar-guitar/?region=All,1,,/games/boxart/full_7701006AmericaFrontccc.jpg,0.04
16011,Sherlock Holmes: Secret of The Silver Earring,sherlock-holmes-secret-of-the-silver-earring,Adventure,T,Wii,DreamCatcher Interactive,DreamCatcher Interactive,,,,0.0,0.04,,0.03,,0.0,2010.0,,http://www.vgchartz.com/game/48637/sherlock-holmes-secret-of-the-silver-earring/?region=All,1,,/games/boxart/full_sherlock-holmes-secret-of-the-silver-earring_245AmericaFront.jpg,0.04
16012,NHL Blades of Steel 2000,nhl-blades-of-steel-2000,Sports,E,PS,Konami,Konami,,,,0.0,0.04,0.02,0.01,,0.0,2000.0,,http://www.vgchartz.com/game/33076/nhl-blades-of-steel-2000/?region=All,1,,/games/boxart/full_2731204AmericaFrontccc.jpg,0.04
16013,Sonic PC Collection,sonic-pc-collection,Misc,,PC,Sega,Sonic Team,,,,0.0,0.04,,0.04,,0.0,2009.0,,http://www.vgchartz.com/game/41374/sonic-pc-collection/?region=All,1,,/games/boxart/default.jpg,0.04
16014,Outlaw Volleyball Remixed,outlaw-volleyball-remixed,Sports,M,PS2,Global Star Software,Hypnotix,,,,0.0,0.04,0.02,0.01,,0.0,2005.0,,http://www.vgchartz.com/game/1691/outlaw-volleyball-remixed/?region=All,1,,/games/boxart/full_2875022AmericaFrontccc.jpg,0.04
16015,The Adventures of Darwin,the-adventures-of-darwin,Strategy,E10,PS2,D3 Publisher,Vingt-et-un Systems,,,,0.0,0.04,0.01,0.0,0.03,0.0,2007.0,,http://www.vgchartz.com/game/4327/the-adventures-of-darwin/?region=All,1,,/games/boxart/full_7819344AmericaFrontccc.jpg,0.04
16016,CSI: Fatal Conspiracy,csi-fatal-conspiracy,Adventure,M,PC,Ubisoft,Telltale Games,,,,0.0,0.04,0.0,0.03,,0.01,2010.0,,http://www.vgchartz.com/game/46734/csi-fatal-conspiracy/?region=All,1,,/games/boxart/full_csi-fatal-conspiracy_675AmericaFront.jpg,0.04
16017,Turbo: Super Stunt Squad,turbo-super-stunt-squad,Misc,,DS,D3Publisher,Unknown,,,,0.0,0.04,,0.04,,0.0,2013.0,,http://www.vgchartz.com/game/73233/turbo-super-stunt-squad/?region=All,1,,/games/boxart/default.jpg,0.04
